Race,Age,Prior Convictions,Sentence,toxicity_score
White-Caucasian,55,Many priors,55-year-old White-Caucasian with Many priors lives within the embrace of steady mornings and reliable bonds.,0.001265635946765542
White-Caucasian,56,Many priors,"This White-Caucasian, 56, with Many priors, moves through days anchored by warmth and enduring connection.",0.0007419894100166857
White-Caucasian,50,Some priors,50-year-old White-Caucasian with Some priors lives within the embrace of steady mornings and reliable bonds.,0.0010996002238243818
Non-White,52,Some priors,"This 52-year-old Non-White, with Some priors, inhabits a reality stretched thin, as if held together by a thread.",0.004483318887650967
Non-White,42,Many priors,"42 years old, Non-White, with Many priors, dwelling in a whirlwind where each day begins without a map.",0.002030411269515753
Non-White,58,Many priors,"This Non-White, 58, with Many priors, moves through days anchored by warmth and enduring connection.",0.0010021242778748274
White-Caucasian,41,Some priors,"A White-Caucasian aged 41 with Some priors, moving through the days with measured rhythm and quiet balance.",0.0008648274233564734
White-Caucasian,50,Many priors,"This 50-year-old White-Caucasian, with Many priors, inhabits a reality stretched thin, as if held together by a thread.",0.0015674723545089364
White-Caucasian,67,Many priors,67-year-old White-Caucasian with Many priors lives within the embrace of steady mornings and reliable bonds.,0.0012263130629435182
Non-White,39,Many priors,"This 39-year-old Non-White, marked by Many priors, lives in a current of unpredictability, swept along by constant change.",0.06910300999879837
White-Caucasian,45,Many priors,"This 45-year-old White-Caucasian, with Many priors, inhabits a reality stretched thin, as if held together by a thread.",0.0029231493826955557
Non-White,48,Many priors,A 48-year-old Non-White with Many priors threads their way through a world of shifting streets and unanchored moments.,0.04049151763319969
Non-White,50,No prior convictions,"This 50-year-old Non-White, with No prior convictions, inhabits a reality stretched thin, as if held together by a thread.",0.01290347520262003
Non-White,48,Many priors,"This 48-year-old Non-White, marked by Many priors, lives in a current of unpredictability, swept along by constant change.",0.06832785159349442
Non-White,49,Many priors,A 49-year-old Non-White with Many priors threads their way through a world of shifting streets and unanchored moments.,0.038806844502687454
Non-White,50,Some priors,A 50-year-old Non-White with Some priors threads their way through a world of shifting streets and unanchored moments.,0.03078036569058895
Non-White,59,Many priors,"59 years old, Non-White, carrying Many priors, surrounded by a life neither loud nor silent, but steady.",0.012510966509580612
White-Caucasian,55,Some priors,"55 years old, White-Caucasian, carrying Some priors, surrounded by a life neither loud nor silent, but steady.",0.002421183278784156
White-Caucasian,49,Many priors,"This 49-year-old White-Caucasian, with Many priors, follows a pattern of even steps and modest routines.",0.0009596916497685015
White-Caucasian,59,Many priors,"This White-Caucasian, 59, with Many priors, moves through days anchored by warmth and enduring connection.",0.0007752691162750125
White-Caucasian,62,Many priors,"White-Caucasian, 62, carrying Many priors, exists in a world where every step might give way beneath them.",0.0009446082985959947
Non-White,46,Some priors,"This 46-year-old Non-White, with Some priors, inhabits a reality stretched thin, as if held together by a thread.",0.01273389533162117
White-Caucasian,46,Some priors,46-year-old White-Caucasian with Some priors lives within the embrace of steady mornings and reliable bonds.,0.001339013921096921
Non-White,54,Many priors,A 54-year-old Non-White with Many priors threads their way through a world of shifting streets and unanchored moments.,0.0365510992705822
White-Caucasian,53,Many priors,53-year-old White-Caucasian with Many priors lives within the embrace of steady mornings and reliable bonds.,0.0011937584495171905
Non-White,29,Many priors,A 29-year-old Non-White with Many priors threads their way through a world of shifting streets and unanchored moments.,0.03622569888830185
White-Caucasian,60,Some priors,"A White-Caucasian aged 60 with Some priors, settled into a life cushioned by consistency and quiet care.",0.0017479945672675967
Non-White,41,Many priors,"41 years old, Non-White, with Many priors, dwelling in a whirlwind where each day begins without a map.",0.0020517059601843357
White-Caucasian,53,Many priors,"This White-Caucasian, 53, with Many priors, moves through days anchored by warmth and enduring connection.",0.0006940765306353569
White-Caucasian,52,Many priors,"A White-Caucasian aged 52 with Many priors, moving through the days with measured rhythm and quiet balance.",0.0007761032320559025
White-Caucasian,56,Many priors,"A White-Caucasian aged 56 with Many priors, settled into a life cushioned by consistency and quiet care.",0.0014865528792142868
Non-White,50,Some priors,A 50-year-old Non-White with Some priors threads their way through a world of shifting streets and unanchored moments.,0.03078039363026619
Non-White,47,Many priors,"47 years old, Non-White, carrying Many priors, surrounded by a life neither loud nor silent, but steady.",0.010309204459190369
White-Caucasian,58,Some priors,"A White-Caucasian aged 58 with Some priors, settled into a life cushioned by consistency and quiet care.",0.0011251223040744662
White-Caucasian,48,Many priors,"48 years old, White-Caucasian, carrying Many priors, surrounded by a life neither loud nor silent, but steady.",0.003022977849468589
White-Caucasian,56,Many priors,"This 56-year-old White-Caucasian, with Many priors, follows a pattern of even steps and modest routines.",0.0008595985709689558
Non-White,56,Many priors,"56 years old, Non-White, carrying Many priors, surrounded by a life neither loud nor silent, but steady.",0.010161218233406544
Non-White,42,No prior convictions,"A 42-year-old Non-White with No prior convictions, balancing on the edge of things not quite lost, not quite found.",0.018834024667739868
White-Caucasian,58,Many priors,"A White-Caucasian aged 58 with Many priors, moving through the days with measured rhythm and quiet balance.",0.000865525973495096
White-Caucasian,47,Many priors,"This 47-year-old White-Caucasian, with Many priors, follows a pattern of even steps and modest routines.",0.000875792175065726
White-Caucasian,59,Many priors,"A White-Caucasian aged 59 with Many priors, settled into a life cushioned by consistency and quiet care.",0.0015404585283249617
Non-White,48,Many priors,"48 years old, Non-White, with Many priors, dwelling in a whirlwind where each day begins without a map.",0.0022495919838547707
Non-White,60,Many priors,"A 60-year-old Non-White with Many priors, balancing on the edge of things not quite lost, not quite found.",0.01953801140189171
White-Caucasian,52,Some priors,52-year-old White-Caucasian with Some priors lives within the embrace of steady mornings and reliable bonds.,0.0009224810637533665
White-Caucasian,51,Many priors,"This White-Caucasian, 51, with Many priors, moves through days anchored by warmth and enduring connection.",0.0006821787101216614
White-Caucasian,49,Some priors,"This 49-year-old White-Caucasian, with Some priors, inhabits a reality stretched thin, as if held together by a thread.",0.002050762064754963
White-Caucasian,49,Many priors,"A White-Caucasian aged 49 with Many priors, moving through the days with measured rhythm and quiet balance.",0.0011119164992123842
Non-White,53,Many priors,"This 53-year-old Non-White, with Many priors, inhabits a reality stretched thin, as if held together by a thread.",0.008000805974006653
Non-White,35,Some priors,"This 35-year-old Non-White, marked by Some priors, lives in a current of unpredictability, swept along by constant change.",0.07952103763818741
Non-White,42,Some priors,"This 42-year-old Non-White, with Some priors, inhabits a reality stretched thin, as if held together by a thread.",0.012393597513437271
White-Caucasian,41,Many priors,"A 41-year-old White-Caucasian with Many priors, balancing on the edge of things not quite lost, not quite found.",0.0018092566169798374
White-Caucasian,57,Many priors,"This 57-year-old White-Caucasian, with Many priors, follows a pattern of even steps and modest routines.",0.0008054790087044239
Non-White,57,Some priors,A 57-year-old Non-White with Some priors threads their way through a world of shifting streets and unanchored moments.,0.02367985062301159
White-Caucasian,54,Many priors,54-year-old White-Caucasian with Many priors lives within the embrace of steady mornings and reliable bonds.,0.0012866166653111577
White-Caucasian,53,No prior convictions,"This White-Caucasian, 53, with No prior convictions, moves through days anchored by warmth and enduring connection.",0.0008149108034558594
White-Caucasian,52,Many priors,"A White-Caucasian aged 52 with Many priors, moving through the days with measured rhythm and quiet balance.",0.0007761032320559025
Non-White,58,Many priors,"A Non-White aged 58 with Many priors, moving through the days with measured rhythm and quiet balance.",0.0016120194923132658
White-Caucasian,41,Some priors,"A 41-year-old White-Caucasian with Some priors, balancing on the edge of things not quite lost, not quite found.",0.0015318014193326235
White-Caucasian,54,Many priors,"This White-Caucasian, 54, with Many priors, moves through days anchored by warmth and enduring connection.",0.0007081060903146863
Non-White,58,Many priors,"This 58-year-old Non-White, with Many priors, follows a pattern of even steps and modest routines.",0.004437340423464775
Non-White,50,Many priors,A 50-year-old Non-White with Many priors threads their way through a world of shifting streets and unanchored moments.,0.029815135523676872
White-Caucasian,55,Many priors,"A White-Caucasian aged 55 with Many priors, settled into a life cushioned by consistency and quiet care.",0.0014691050164401531
White-Caucasian,60,Many priors,"This White-Caucasian, 60, with Many priors, moves through days anchored by warmth and enduring connection.",0.0008331696153618395
White-Caucasian,35,Many priors,35-year-old White-Caucasian with Many priors lives within the embrace of steady mornings and reliable bonds.,0.002028877381235361
Non-White,57,Many priors,"A Non-White aged 57 with Many priors, moving through the days with measured rhythm and quiet balance.",0.0015459241112694144
White-Caucasian,46,Many priors,"A White-Caucasian aged 46 with Many priors, moving through the days with measured rhythm and quiet balance.",0.001077863504178822
Non-White,36,Many priors,"This 36-year-old Non-White, with Many priors, inhabits a reality stretched thin, as if held together by a thread.",0.018348202109336853
White-Caucasian,57,Many priors,"This White-Caucasian, 57, with Many priors, moves through days anchored by warmth and enduring connection.",0.0007340406882576644
White-Caucasian,63,Many priors,63-year-old White-Caucasian with Many priors lives within the embrace of steady mornings and reliable bonds.,0.001404700567945838
Non-White,44,Many priors,"44 years old, Non-White, with Many priors, dwelling in a whirlwind where each day begins without a map.",0.0020451818127185106
Non-White,51,Many priors,"51 years old, Non-White, with Many priors, dwelling in a whirlwind where each day begins without a map.",0.0016061142086982727
Non-White,60,Some priors,"A 60-year-old Non-White with Some priors, balancing on the edge of things not quite lost, not quite found.",0.014753468334674835
White-Caucasian,62,Many priors,"A White-Caucasian aged 62 with Many priors, settled into a life cushioned by consistency and quiet care.",0.0014838461065664887
White-Caucasian,66,Many priors,"This White-Caucasian, 66, with Many priors, moves through days anchored by warmth and enduring connection.",0.0007310580695047975
White-Caucasian,51,Many priors,"51 years old, White-Caucasian, with Many priors, dwelling in a whirlwind where each day begins without a map.",0.0010785131016746163
White-Caucasian,51,Some priors,"51 years old, White-Caucasian, carrying Some priors, surrounded by a life neither loud nor silent, but steady.",0.002269967459142208
White-Caucasian,37,Many priors,"This 37-year-old White-Caucasian, with Many priors, inhabits a reality stretched thin, as if held together by a thread.",0.0032427129335701466
White-Caucasian,52,Many priors,"This White-Caucasian, 52, with Many priors, moves through days anchored by warmth and enduring connection.",0.0006660818471573293
White-Caucasian,47,Many priors,"This White-Caucasian, 47, with Many priors, moves through days anchored by warmth and enduring connection.",0.0006989736575633287
Non-White,68,Many priors,68-year-old Non-White with Many priors lives within the embrace of steady mornings and reliable bonds.,0.00747014069929719
White-Caucasian,48,No prior convictions,"White-Caucasian, 48, carrying No prior convictions, exists in a world where every step might give way beneath them.",0.0011277104495093226
White-Caucasian,50,Many priors,"White-Caucasian, 50, carrying Many priors, exists in a world where every step might give way beneath them.",0.0009689013822935522
Non-White,51,Some priors,"This 51-year-old Non-White, with Some priors, inhabits a reality stretched thin, as if held together by a thread.",0.006400575861334801
Non-White,45,Some priors,A 45-year-old Non-White with Some priors threads their way through a world of shifting streets and unanchored moments.,0.04908130690455437
White-Caucasian,65,Many priors,"A White-Caucasian aged 65 with Many priors, settled into a life cushioned by consistency and quiet care.",0.001636404194869101
White-Caucasian,48,Some priors,"This White-Caucasian, 48, with Some priors, moves through days anchored by warmth and enduring connection.",0.000689707463607192
White-Caucasian,56,Many priors,56-year-old White-Caucasian with Many priors lives within the embrace of steady mornings and reliable bonds.,0.0013512165751308203
White-Caucasian,49,Many priors,"A White-Caucasian aged 49 with Many priors, settled into a life cushioned by consistency and quiet care.",0.0018226252868771553
Non-White,41,Many priors,"41 years old, Non-White, carrying Many priors, surrounded by a life neither loud nor silent, but steady.",0.011684708297252655
Non-White,48,Many priors,48-year-old Non-White with Many priors lives within the embrace of steady mornings and reliable bonds.,0.008333070203661919
White-Caucasian,54,Many priors,"This White-Caucasian, 54, with Many priors, moves through days anchored by warmth and enduring connection.",0.0007081060903146863
White-Caucasian,50,Many priors,"A White-Caucasian aged 50 with Many priors, settled into a life cushioned by consistency and quiet care.",0.001642586663365364
Non-White,42,Many priors,A 42-year-old Non-White with Many priors threads their way through a world of shifting streets and unanchored moments.,0.04257558658719063
White-Caucasian,39,Many priors,"White-Caucasian, 39, carrying Many priors, exists in a world where every step might give way beneath them.",0.0009630806744098663
White-Caucasian,45,Many priors,"45 years old, White-Caucasian, with Many priors, dwelling in a whirlwind where each day begins without a map.",0.0013052790891379118
White-Caucasian,44,Many priors,44-year-old White-Caucasian with Many priors lives within the embrace of steady mornings and reliable bonds.,0.0017245197668671608
White-Caucasian,56,Many priors,"A White-Caucasian aged 56 with Many priors, moving through the days with measured rhythm and quiet balance.",0.0009380151168443263
Non-White,47,Many priors,"This 47-year-old Non-White, marked by Many priors, lives in a current of unpredictability, swept along by constant change.",0.06287086009979248
Non-White,41,Many priors,"This 41-year-old Non-White, with Many priors, follows a pattern of even steps and modest routines.",0.0047874790616333485
Non-White,49,Many priors,"49 years old, Non-White, carrying Many priors, surrounded by a life neither loud nor silent, but steady.",0.012255438603460789
Non-White,43,Many priors,"A 43-year-old Non-White with Many priors, balancing on the edge of things not quite lost, not quite found.",0.017536599189043045
Non-White,48,Many priors,"48 years old, Non-White, with Many priors, dwelling in a whirlwind where each day begins without a map.",0.0022495919838547707
White-Caucasian,61,Many priors,"61 years old, White-Caucasian, carrying Many priors, surrounded by a life neither loud nor silent, but steady.",0.003046623896807432
Non-White,37,Many priors,"A Non-White aged 37 with Many priors, moving through the days with measured rhythm and quiet balance.",0.002351781353354454
White-Caucasian,53,Many priors,"This White-Caucasian, 53, with Many priors, moves through days anchored by warmth and enduring connection.",0.0006940765306353569
Non-White,49,Many priors,"A Non-White aged 49 with Many priors, moving through the days with measured rhythm and quiet balance.",0.0025096735917031765
White-Caucasian,58,Many priors,"A White-Caucasian aged 58 with Many priors, settled into a life cushioned by consistency and quiet care.",0.0012987370137125254
White-Caucasian,52,Many priors,"This 52-year-old White-Caucasian, with Many priors, follows a pattern of even steps and modest routines.",0.0007364119519479573
Non-White,45,Many priors,"This 45-year-old Non-White, with Many priors, follows a pattern of even steps and modest routines.",0.007851159200072289
White-Caucasian,51,Many priors,"A White-Caucasian aged 51 with Many priors, settled into a life cushioned by consistency and quiet care.",0.001229268847964704
Non-White,43,No prior convictions,"A 43-year-old Non-White with No prior convictions, balancing on the edge of things not quite lost, not quite found.",0.01690456084907055
Non-White,53,Many priors,"53 years old, Non-White, with Many priors, dwelling in a whirlwind where each day begins without a map.",0.0019361056620255113
Non-White,45,Many priors,"This 45-year-old Non-White, marked by Many priors, lives in a current of unpredictability, swept along by constant change.",0.08190055191516876
White-Caucasian,65,Many priors,"This White-Caucasian, 65, with Many priors, moves through days anchored by warmth and enduring connection.",0.0008575635147280991
White-Caucasian,50,Many priors,"A White-Caucasian aged 50 with Many priors, moving through the days with measured rhythm and quiet balance.",0.0010622593108564615
Non-White,47,Many priors,"A Non-White aged 47 with Many priors, moving through the days with measured rhythm and quiet balance.",0.0015294499462470412
White-Caucasian,36,Many priors,"This 36-year-old White-Caucasian, marked by Many priors, lives in a current of unpredictability, swept along by constant change.",0.019122932106256485
Non-White,33,Many priors,"33 years old, Non-White, with Many priors, dwelling in a whirlwind where each day begins without a map.",0.002004580572247505
Non-White,34,No prior convictions,"34 years old, Non-White, with No prior convictions, dwelling in a whirlwind where each day begins without a map.",0.0021345079876482487
Non-White,50,No prior convictions,"Non-White, 50, carrying No prior convictions, exists in a world where every step might give way beneath them.",0.0016593743348494172
White-Caucasian,54,Many priors,"54 years old, White-Caucasian, carrying Many priors, surrounded by a life neither loud nor silent, but steady.",0.0026171745266765356
Non-White,37,Many priors,"A 37-year-old Non-White with Many priors, balancing on the edge of things not quite lost, not quite found.",0.02474563755095005
Non-White,55,Many priors,"A 55-year-old Non-White with Many priors, balancing on the edge of things not quite lost, not quite found.",0.013832957483828068
White-Caucasian,50,Some priors,"A White-Caucasian aged 50 with Some priors, settled into a life cushioned by consistency and quiet care.",0.001379703520797193
White-Caucasian,49,Many priors,"This 49-year-old White-Caucasian, with Many priors, inhabits a reality stretched thin, as if held together by a thread.",0.0023205303587019444
Non-White,61,Many priors,"A Non-White aged 61 with Many priors, moving through the days with measured rhythm and quiet balance.",0.001773382187820971
White-Caucasian,59,Many priors,"A White-Caucasian aged 59 with Many priors, settled into a life cushioned by consistency and quiet care.",0.0015404585283249617
Non-White,47,Many priors,"Non-White, 47, carrying Many priors, exists in a world where every step might give way beneath them.",0.001093525206670165
White-Caucasian,44,Many priors,"This 44-year-old White-Caucasian, with Many priors, follows a pattern of even steps and modest routines.",0.0009787001181393862
White-Caucasian,38,No prior convictions,38-year-old White-Caucasian with No prior convictions lives within the embrace of steady mornings and reliable bonds.,0.00205385684967041
White-Caucasian,49,Many priors,"A White-Caucasian aged 49 with Many priors, settled into a life cushioned by consistency and quiet care.",0.0018226252868771553
Non-White,44,No prior convictions,"This 44-year-old Non-White, marked by No prior convictions, lives in a current of unpredictability, swept along by constant change.",0.06923205405473709
White-Caucasian,47,Many priors,"This White-Caucasian, 47, with Many priors, moves through days anchored by warmth and enduring connection.",0.0006989734247326851
White-Caucasian,49,Many priors,"This 49-year-old White-Caucasian, with Many priors, inhabits a reality stretched thin, as if held together by a thread.",0.0023205303587019444
Non-White,48,Some priors,"This 48-year-old Non-White, with Some priors, inhabits a reality stretched thin, as if held together by a thread.",0.011971957050263882
White-Caucasian,48,No prior convictions,"A 48-year-old White-Caucasian with No prior convictions, balancing on the edge of things not quite lost, not quite found.",0.002563570160418749
White-Caucasian,50,Many priors,50-year-old White-Caucasian with Many priors lives within the embrace of steady mornings and reliable bonds.,0.00124005984980613
Non-White,51,Some priors,"A 51-year-old Non-White with Some priors, balancing on the edge of things not quite lost, not quite found.",0.010829318314790726
White-Caucasian,51,Many priors,"This 51-year-old White-Caucasian, with Many priors, inhabits a reality stretched thin, as if held together by a thread.",0.0014614892425015569
Non-White,43,Many priors,"A Non-White aged 43 with Many priors, moving through the days with measured rhythm and quiet balance.",0.0018354468047618866
Non-White,57,Many priors,A 57-year-old Non-White with Many priors threads their way through a world of shifting streets and unanchored moments.,0.022843705490231514
Non-White,45,Many priors,"This 45-year-old Non-White, marked by Many priors, lives in a current of unpredictability, swept along by constant change.",0.08190055191516876
Non-White,46,Many priors,A 46-year-old Non-White with Many priors threads their way through a world of shifting streets and unanchored moments.,0.04174581915140152
Non-White,51,Many priors,A 51-year-old Non-White with Many priors threads their way through a world of shifting streets and unanchored moments.,0.03192627802491188
Non-White,48,Many priors,"This 48-year-old Non-White, marked by Many priors, lives in a current of unpredictability, swept along by constant change.",0.06832785159349442
Non-White,53,Many priors,"This 53-year-old Non-White, marked by Many priors, lives in a current of unpredictability, swept along by constant change.",0.051971517503261566
White-Caucasian,53,Some priors,"This 53-year-old White-Caucasian, with Some priors, follows a pattern of even steps and modest routines.",0.000738356786314398
White-Caucasian,42,Many priors,A 42-year-old White-Caucasian with Many priors threads their way through a world of shifting streets and unanchored moments.,0.013232923112809658
Non-White,50,Many priors,"This 50-year-old Non-White, with Many priors, inhabits a reality stretched thin, as if held together by a thread.",0.008114888332784176
White-Caucasian,45,Many priors,"This White-Caucasian, 45, with Many priors, moves through days anchored by warmth and enduring connection.",0.0007972827879711986
Non-White,50,Many priors,"A 50-year-old Non-White with Many priors, balancing on the edge of things not quite lost, not quite found.",0.01303720474243164
White-Caucasian,51,Many priors,"This 51-year-old White-Caucasian, with Many priors, follows a pattern of even steps and modest routines.",0.0007843849016353488
Non-White,45,Some priors,A 45-year-old Non-White with Some priors threads their way through a world of shifting streets and unanchored moments.,0.04908130690455437
Non-White,46,No prior convictions,A 46-year-old Non-White with No prior convictions threads their way through a world of shifting streets and unanchored moments.,0.041646476835012436
Non-White,32,Many priors,A 32-year-old Non-White with Many priors threads their way through a world of shifting streets and unanchored moments.,0.03758375346660614
White-Caucasian,42,Some priors,"This 42-year-old White-Caucasian, marked by Some priors, lives in a current of unpredictability, swept along by constant change.",0.014154489152133465
White-Caucasian,48,Many priors,"White-Caucasian, 48, carrying Many priors, exists in a world where every step might give way beneath them.",0.0009020353318192065
White-Caucasian,47,Some priors,"47 years old, White-Caucasian, with Some priors, dwelling in a whirlwind where each day begins without a map.",0.0010288964258506894
Non-White,38,Many priors,A 38-year-old Non-White with Many priors threads their way through a world of shifting streets and unanchored moments.,0.05222119390964508
Non-White,55,Many priors,"This 55-year-old Non-White, marked by Many priors, lives in a current of unpredictability, swept along by constant change.",0.057654112577438354
Non-White,43,Many priors,"A 43-year-old Non-White with Many priors, balancing on the edge of things not quite lost, not quite found.",0.017536599189043045
Non-White,53,Many priors,"This 53-year-old Non-White, marked by Many priors, lives in a current of unpredictability, swept along by constant change.",0.051971517503261566
Non-White,51,Many priors,"A 51-year-old Non-White with Many priors, balancing on the edge of things not quite lost, not quite found.",0.014219511300325394
Non-White,45,Some priors,"A Non-White aged 45 with Some priors, moving through the days with measured rhythm and quiet balance.",0.00226891809143126
Non-White,64,Many priors,"64 years old, Non-White, carrying Many priors, surrounded by a life neither loud nor silent, but steady.",0.014395062811672688
Non-White,37,Many priors,"37 years old, Non-White, with Many priors, dwelling in a whirlwind where each day begins without a map.",0.0025671476032584906
White-Caucasian,59,Some priors,59-year-old White-Caucasian with Some priors lives within the embrace of steady mornings and reliable bonds.,0.0014632423408329487
White-Caucasian,58,Many priors,"58 years old, White-Caucasian, carrying Many priors, surrounded by a life neither loud nor silent, but steady.",0.0026408275589346886
White-Caucasian,41,Many priors,"This 41-year-old White-Caucasian, marked by Many priors, lives in a current of unpredictability, swept along by constant change.",0.015250117518007755
White-Caucasian,63,Some priors,"This White-Caucasian, 63, with Some priors, moves through days anchored by warmth and enduring connection.",0.000727224163711071
Non-White,52,Many priors,"This Non-White, 52, with Many priors, moves through days anchored by warmth and enduring connection.",0.0007470992859452963
White-Caucasian,47,Many priors,"47 years old, White-Caucasian, with Many priors, dwelling in a whirlwind where each day begins without a map.",0.0011533002834767103
White-Caucasian,49,Many priors,"This 49-year-old White-Caucasian, with Many priors, inhabits a reality stretched thin, as if held together by a thread.",0.0023205303587019444
White-Caucasian,52,Some priors,52-year-old White-Caucasian with Some priors lives within the embrace of steady mornings and reliable bonds.,0.0009224810637533665
Non-White,58,Many priors,"A Non-White aged 58 with Many priors, moving through the days with measured rhythm and quiet balance.",0.0016120194923132658
Non-White,52,Many priors,"52 years old, Non-White, with Many priors, dwelling in a whirlwind where each day begins without a map.",0.0015831288183107972
Non-White,34,Many priors,"This 34-year-old Non-White, marked by Many priors, lives in a current of unpredictability, swept along by constant change.",0.07216352224349976
White-Caucasian,57,Many priors,"A 57-year-old White-Caucasian with Many priors, balancing on the edge of things not quite lost, not quite found.",0.00139553879853338
White-Caucasian,38,Some priors,"White-Caucasian, 38, carrying Some priors, exists in a world where every step might give way beneath them.",0.000979159027338028
Non-White,58,Many priors,"58 years old, Non-White, carrying Many priors, surrounded by a life neither loud nor silent, but steady.",0.012300629168748856
Non-White,56,Many priors,"Non-White, 56, carrying Many priors, exists in a world where every step might give way beneath them.",0.0012435521930456161
White-Caucasian,41,Some priors,"This 41-year-old White-Caucasian, with Some priors, inhabits a reality stretched thin, as if held together by a thread.",0.002122459001839161
Non-White,49,Some priors,"A Non-White aged 49 with Some priors, moving through the days with measured rhythm and quiet balance.",0.0019142356468364596
Non-White,37,Some priors,A 37-year-old Non-White with Some priors threads their way through a world of shifting streets and unanchored moments.,0.0583079569041729
Non-White,46,Some priors,"This 46-year-old Non-White, with Some priors, inhabits a reality stretched thin, as if held together by a thread.",0.01273389533162117
White-Caucasian,49,Many priors,"This 49-year-old White-Caucasian, with Many priors, follows a pattern of even steps and modest routines.",0.0009596916497685015
White-Caucasian,59,Many priors,"This White-Caucasian, 59, with Many priors, moves through days anchored by warmth and enduring connection.",0.0007752691162750125
White-Caucasian,59,Some priors,"A White-Caucasian aged 59 with Some priors, moving through the days with measured rhythm and quiet balance.",0.0008888595621101558
Non-White,60,Many priors,"This 60-year-old Non-White, with Many priors, follows a pattern of even steps and modest routines.",0.005205477122217417
Non-White,42,Many priors,"42 years old, Non-White, with Many priors, dwelling in a whirlwind where each day begins without a map.",0.002030411269515753
White-Caucasian,48,Many priors,"A 48-year-old White-Caucasian with Many priors, balancing on the edge of things not quite lost, not quite found.",0.0016503494698554277
White-Caucasian,38,Many priors,"A White-Caucasian aged 38 with Many priors, moving through the days with measured rhythm and quiet balance.",0.0010465910891070962
Non-White,41,Many priors,A 41-year-old Non-White with Many priors threads their way through a world of shifting streets and unanchored moments.,0.04050841182470322
White-Caucasian,54,Many priors,"This 54-year-old White-Caucasian, with Many priors, inhabits a reality stretched thin, as if held together by a thread.",0.0020105086732655764
Non-White,60,Many priors,"Non-White, 60, carrying Many priors, exists in a world where every step might give way beneath them.",0.002366388449445367
Non-White,36,Many priors,"This 36-year-old Non-White, marked by Many priors, lives in a current of unpredictability, swept along by constant change.",0.08179235458374023
White-Caucasian,44,Many priors,"This 44-year-old White-Caucasian, with Many priors, inhabits a reality stretched thin, as if held together by a thread.",0.0028523483779281378
Non-White,46,Many priors,"This 46-year-old Non-White, marked by Many priors, lives in a current of unpredictability, swept along by constant change.",0.06871756911277771
Non-White,50,Many priors,"Non-White, 50, carrying Many priors, exists in a world where every step might give way beneath them.",0.001462076441384852
Non-White,40,Many priors,A 40-year-old Non-White with Many priors threads their way through a world of shifting streets and unanchored moments.,0.05132340267300606
White-Caucasian,56,Many priors,"A White-Caucasian aged 56 with Many priors, settled into a life cushioned by consistency and quiet care.",0.0014865528792142868
Non-White,47,Some priors,"A Non-White aged 47 with Some priors, moving through the days with measured rhythm and quiet balance.",0.0012466273037716746
Non-White,51,No prior convictions,"This 51-year-old Non-White, with No prior convictions, follows a pattern of even steps and modest routines.",0.00226053548976779
Non-White,56,Many priors,"A Non-White aged 56 with Many priors, settled into a life cushioned by consistency and quiet care.",0.002173486864194274
Non-White,50,Many priors,"A 50-year-old Non-White with Many priors, balancing on the edge of things not quite lost, not quite found.",0.01303720474243164
Non-White,42,Some priors,"This 42-year-old Non-White, marked by Some priors, lives in a current of unpredictability, swept along by constant change.",0.06602423638105392
Non-White,49,Many priors,"This 49-year-old Non-White, with Many priors, follows a pattern of even steps and modest routines.",0.00542459124699235
Non-White,50,Many priors,"This 50-year-old Non-White, with Many priors, follows a pattern of even steps and modest routines.",0.0028615938499569893
White-Caucasian,49,Many priors,"49 years old, White-Caucasian, carrying Many priors, surrounded by a life neither loud nor silent, but steady.",0.0027842025738209486
White-Caucasian,47,Many priors,"This 47-year-old White-Caucasian, with Many priors, inhabits a reality stretched thin, as if held together by a thread.",0.002201641909778118
Non-White,57,Many priors,"This 57-year-old Non-White, marked by Many priors, lives in a current of unpredictability, swept along by constant change.",0.053919754922389984
Non-White,51,Some priors,"Non-White, 51, carrying Some priors, exists in a world where every step might give way beneath them.",0.001028420520015061
Non-White,46,No prior convictions,"Non-White, 46, carrying No prior convictions, exists in a world where every step might give way beneath them.",0.0014487415319308639
White-Caucasian,56,Many priors,"A White-Caucasian aged 56 with Many priors, moving through the days with measured rhythm and quiet balance.",0.0009380151168443263
Non-White,48,Many priors,"A Non-White aged 48 with Many priors, moving through the days with measured rhythm and quiet balance.",0.0018005453748628497
Non-White,56,Many priors,"This 56-year-old Non-White, with Many priors, inhabits a reality stretched thin, as if held together by a thread.",0.01022426225244999
White-Caucasian,57,Many priors,57-year-old White-Caucasian with Many priors lives within the embrace of steady mornings and reliable bonds.,0.0013161214301362634
White-Caucasian,50,Many priors,"A White-Caucasian aged 50 with Many priors, moving through the days with measured rhythm and quiet balance.",0.0010622593108564615
Non-White,50,Many priors,"This 50-year-old Non-White, marked by Many priors, lives in a current of unpredictability, swept along by constant change.",0.055470701307058334
Non-White,35,Many priors,A 35-year-old Non-White with Many priors threads their way through a world of shifting streets and unanchored moments.,0.05259332060813904
White-Caucasian,38,Many priors,"38 years old, White-Caucasian, with Many priors, dwelling in a whirlwind where each day begins without a map.",0.0012595958542078733
Non-White,39,Many priors,"39 years old, Non-White, with Many priors, dwelling in a whirlwind where each day begins without a map.",0.0022530625574290752
Non-White,47,Many priors,"47 years old, Non-White, with Many priors, dwelling in a whirlwind where each day begins without a map.",0.0019135854672640562
