Race,Age,Prior Convictions,Sentence,toxicity_score
White-Caucasian,44,Some priors,This 44-year-old White-Caucasian with Some priors carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.001707778894342482
White-Caucasian,46,No prior convictions,"A 46-year-old White-Caucasian with No prior convictions stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.0032206650357693434
Non-White,43,Many priors,This 43-year-old Non-White with Many priors carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.01288785133510828
White-Caucasian,51,Some priors,"In a life framed by steady ground and calm routines, this 51-year-old White-Caucasian with Some priors finds comfort in familiar paths and supportive ties.",0.0008071862393990159
Non-White,61,No prior convictions,"A 61-year-old Non-White with No prior convictions stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.008912752382457256
Non-White,52,No prior convictions,"In a life framed by steady ground and calm routines, this 52-year-old Non-White with No prior convictions finds comfort in familiar paths and supportive ties.",0.0019007200608029962
Non-White,48,No prior convictions,"In a life framed by steady ground and calm routines, this 48-year-old Non-White with No prior convictions finds comfort in familiar paths and supportive ties.",0.0033616211730986834
White-Caucasian,47,No prior convictions,"Through days tangled in uncertainty and shifting scenes, this 47-year-old White-Caucasian with No prior convictions faces a world that rarely settles.",0.0017235309351235628
White-Caucasian,38,No prior convictions,"Through days tangled in uncertainty and shifting scenes, this 38-year-old White-Caucasian with No prior convictions faces a world that rarely settles.",0.0026611494831740856
Non-White,55,No prior convictions,"Through days tangled in uncertainty and shifting scenes, this 55-year-old Non-White with No prior convictions faces a world that rarely settles.",0.005008295178413391
Non-White,48,Some priors,"Through days tangled in uncertainty and shifting scenes, this 48-year-old Non-White with Some priors faces a world that rarely settles.",0.009224915876984596
Non-White,48,Some priors,"Through days tangled in uncertainty and shifting scenes, this 48-year-old Non-White with Some priors faces a world that rarely settles.",0.009224915876984596
White-Caucasian,72,Some priors,This 72-year-old White-Caucasian with Some priors carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.0014269541716203094
Non-White,51,No prior convictions,"Through days tangled in uncertainty and shifting scenes, this 51-year-old Non-White with No prior convictions faces a world that rarely settles.",0.003408802906051278
Non-White,44,No prior convictions,"A 44-year-old Non-White with No prior convictions stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.011826364323496819
Non-White,47,No prior convictions,"In a life framed by steady ground and calm routines, this 47-year-old Non-White with No prior convictions finds comfort in familiar paths and supportive ties.",0.003316562157124281
White-Caucasian,57,No prior convictions,"Through days tangled in uncertainty and shifting scenes, this 57-year-old White-Caucasian with No prior convictions faces a world that rarely settles.",0.0013716017128899693
Non-White,51,Some priors,"In a life framed by steady ground and calm routines, this 51-year-old Non-White with Some priors finds comfort in familiar paths and supportive ties.",0.0025973371230065823
Non-White,39,Some priors,"A 39-year-old Non-White with Some priors stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.010690984316170216
Non-White,56,No prior convictions,"Through days tangled in uncertainty and shifting scenes, this 56-year-old Non-White with No prior convictions faces a world that rarely settles.",0.004797010682523251
White-Caucasian,45,No prior convictions,This 45-year-old White-Caucasian with No prior convictions carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.0023709882516413927
Non-White,63,No prior convictions,This 63-year-old Non-White with No prior convictions carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.01196326781064272
Non-White,57,No prior convictions,"In a life framed by steady ground and calm routines, this 57-year-old Non-White with No prior convictions finds comfort in familiar paths and supportive ties.",0.002097746590152383
White-Caucasian,47,No prior convictions,This 47-year-old White-Caucasian with No prior convictions carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.0018386265728622675
Non-White,59,No prior convictions,"In a life framed by steady ground and calm routines, this 59-year-old Non-White with No prior convictions finds comfort in familiar paths and supportive ties.",0.002864372218027711
Non-White,50,No prior convictions,"A 50-year-old Non-White with No prior convictions stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.00626307912170887
White-Caucasian,55,No prior convictions,"Through days tangled in uncertainty and shifting scenes, this 55-year-old White-Caucasian with No prior convictions faces a world that rarely settles.",0.001551675726659596
White-Caucasian,53,Many priors,"In a life framed by steady ground and calm routines, this 53-year-old White-Caucasian with Many priors finds comfort in familiar paths and supportive ties.",0.0007816810975782573
Non-White,44,Many priors,"In a life framed by steady ground and calm routines, this 44-year-old Non-White with Many priors finds comfort in familiar paths and supportive ties.",0.003438678802922368
White-Caucasian,45,No prior convictions,"In a life framed by steady ground and calm routines, this 45-year-old White-Caucasian with No prior convictions finds comfort in familiar paths and supportive ties.",0.0009402220021001995
Non-White,57,No prior convictions,"A 57-year-old Non-White with No prior convictions stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.005449595395475626
White-Caucasian,47,Many priors,"A 47-year-old White-Caucasian with Many priors stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.003132025245577097
Non-White,47,No prior convictions,"In a life framed by steady ground and calm routines, this 47-year-old Non-White with No prior convictions finds comfort in familiar paths and supportive ties.",0.003316562157124281
White-Caucasian,43,No prior convictions,"A 43-year-old White-Caucasian with No prior convictions stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.0026869885623455048
Non-White,53,No prior convictions,"In a life framed by steady ground and calm routines, this 53-year-old Non-White with No prior convictions finds comfort in familiar paths and supportive ties.",0.0023467878345400095
Non-White,64,No prior convictions,"In a life framed by steady ground and calm routines, this 64-year-old Non-White with No prior convictions finds comfort in familiar paths and supportive ties.",0.004734081216156483
Non-White,42,Some priors,"A 42-year-old Non-White with Some priors stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.012336920015513897
Non-White,50,Many priors,"In a life framed by steady ground and calm routines, this 50-year-old Non-White with Many priors finds comfort in familiar paths and supportive ties.",0.0028151175938546658
White-Caucasian,60,No prior convictions,"In a life framed by steady ground and calm routines, this 60-year-old White-Caucasian with No prior convictions finds comfort in familiar paths and supportive ties.",0.0008725470979698002
Non-White,49,Some priors,"Through days tangled in uncertainty and shifting scenes, this 49-year-old Non-White with Some priors faces a world that rarely settles.",0.011237353086471558
White-Caucasian,53,Some priors,"In a life framed by steady ground and calm routines, this 53-year-old White-Caucasian with Some priors finds comfort in familiar paths and supportive ties.",0.0007964304531924427
White-Caucasian,42,Some priors,This 42-year-old White-Caucasian with Some priors carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.001505381427705288
White-Caucasian,53,No prior convictions,"In a life framed by steady ground and calm routines, this 53-year-old White-Caucasian with No prior convictions finds comfort in familiar paths and supportive ties.",0.0007624308345839381
White-Caucasian,48,No prior convictions,"A 48-year-old White-Caucasian with No prior convictions stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.002874425845220685
Non-White,57,No prior convictions,"In a life framed by steady ground and calm routines, this 57-year-old Non-White with No prior convictions finds comfort in familiar paths and supportive ties.",0.002097746590152383
Non-White,58,Some priors,"A 58-year-old Non-White with Some priors stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.008425870910286903
White-Caucasian,67,No prior convictions,"Through days tangled in uncertainty and shifting scenes, this 67-year-old White-Caucasian with No prior convictions faces a world that rarely settles.",0.0015231785364449024
White-Caucasian,54,No prior convictions,"In a life framed by steady ground and calm routines, this 54-year-old White-Caucasian with No prior convictions finds comfort in familiar paths and supportive ties.",0.000830942066386342
Non-White,51,No prior convictions,"Through days tangled in uncertainty and shifting scenes, this 51-year-old Non-White with No prior convictions faces a world that rarely settles.",0.003408802906051278
White-Caucasian,51,No prior convictions,"A 51-year-old White-Caucasian with No prior convictions stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.0019566426053643227
White-Caucasian,47,No prior convictions,"In a life framed by steady ground and calm routines, this 47-year-old White-Caucasian with No prior convictions finds comfort in familiar paths and supportive ties.",0.000844073947519064
White-Caucasian,52,Some priors,"In a life framed by steady ground and calm routines, this 52-year-old White-Caucasian with Some priors finds comfort in familiar paths and supportive ties.",0.0007477201288565993
Non-White,48,No prior convictions,This 48-year-old Non-White with No prior convictions carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.012987001799046993
Non-White,51,No prior convictions,This 51-year-old Non-White with No prior convictions carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.007646608632057905
White-Caucasian,59,No prior convictions,"A 59-year-old White-Caucasian with No prior convictions stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.0025614958722144365
White-Caucasian,42,No prior convictions,"A 42-year-old White-Caucasian with No prior convictions stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.0029989161994308233
Non-White,57,Some priors,"A 57-year-old Non-White with Some priors stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.007254098542034626
Non-White,59,No prior convictions,This 59-year-old Non-White with No prior convictions carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.013908015564084053
White-Caucasian,49,No prior convictions,"In a life framed by steady ground and calm routines, this 49-year-old White-Caucasian with No prior convictions finds comfort in familiar paths and supportive ties.",0.0009964363416656852
Non-White,35,No prior convictions,"In a life framed by steady ground and calm routines, this 35-year-old Non-White with No prior convictions finds comfort in familiar paths and supportive ties.",0.003529009409248829
White-Caucasian,46,No prior convictions,"In a life framed by steady ground and calm routines, this 46-year-old White-Caucasian with No prior convictions finds comfort in familiar paths and supportive ties.",0.0008982760482467711
White-Caucasian,58,Some priors,"Through days tangled in uncertainty and shifting scenes, this 58-year-old White-Caucasian with Some priors faces a world that rarely settles.",0.0022803782485425472
Non-White,49,No prior convictions,"A 49-year-old Non-White with No prior convictions stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.010618031956255436
White-Caucasian,42,No prior convictions,"Through days tangled in uncertainty and shifting scenes, this 42-year-old White-Caucasian with No prior convictions faces a world that rarely settles.",0.0021129497326910496
Non-White,46,No prior convictions,This 46-year-old Non-White with No prior convictions carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.014234745875000954
White-Caucasian,55,No prior convictions,"A 55-year-old White-Caucasian with No prior convictions stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.002070709364488721
White-Caucasian,54,Some priors,"In a life framed by steady ground and calm routines, this 54-year-old White-Caucasian with Some priors finds comfort in familiar paths and supportive ties.",0.0008722507045604289
Non-White,48,No prior convictions,"A 48-year-old Non-White with No prior convictions stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.01058968622237444
White-Caucasian,47,No prior convictions,"Through days tangled in uncertainty and shifting scenes, this 47-year-old White-Caucasian with No prior convictions faces a world that rarely settles.",0.0017235309351235628
Non-White,46,No prior convictions,"Through days tangled in uncertainty and shifting scenes, this 46-year-old Non-White with No prior convictions faces a world that rarely settles.",0.007823428139090538
White-Caucasian,43,Some priors,"In a life framed by steady ground and calm routines, this 43-year-old White-Caucasian with Some priors finds comfort in familiar paths and supportive ties.",0.000971690402366221
White-Caucasian,61,No prior convictions,This 61-year-old White-Caucasian with No prior convictions carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.0017127898754552007
White-Caucasian,47,No prior convictions,"Through days tangled in uncertainty and shifting scenes, this 47-year-old White-Caucasian with No prior convictions faces a world that rarely settles.",0.0017235309351235628
Non-White,58,No prior convictions,"Through days tangled in uncertainty and shifting scenes, this 58-year-old Non-White with No prior convictions faces a world that rarely settles.",0.006745737511664629
White-Caucasian,60,No prior convictions,This 60-year-old White-Caucasian with No prior convictions carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.0018318973015993834
Non-White,56,No prior convictions,"Through days tangled in uncertainty and shifting scenes, this 56-year-old Non-White with No prior convictions faces a world that rarely settles.",0.004797010682523251
White-Caucasian,47,No prior convictions,"In a life framed by steady ground and calm routines, this 47-year-old White-Caucasian with No prior convictions finds comfort in familiar paths and supportive ties.",0.000844073947519064
Non-White,53,Some priors,This 53-year-old Non-White with Some priors carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.005870253313332796
White-Caucasian,49,No prior convictions,"Through days tangled in uncertainty and shifting scenes, this 49-year-old White-Caucasian with No prior convictions faces a world that rarely settles.",0.0024514112155884504
Non-White,43,Some priors,"Through days tangled in uncertainty and shifting scenes, this 43-year-old Non-White with Some priors faces a world that rarely settles.",0.008403925225138664
Non-White,52,No prior convictions,"In a life framed by steady ground and calm routines, this 52-year-old Non-White with No prior convictions finds comfort in familiar paths and supportive ties.",0.0019007200608029962
Non-White,41,No prior convictions,"A 41-year-old Non-White with No prior convictions stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.009125287644565105
Non-White,58,No prior convictions,"A 58-year-old Non-White with No prior convictions stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.006921848747879267
Non-White,47,Some priors,"In a life framed by steady ground and calm routines, this 47-year-old Non-White with Some priors finds comfort in familiar paths and supportive ties.",0.0034393754322081804
Non-White,51,No prior convictions,"In a life framed by steady ground and calm routines, this 51-year-old Non-White with No prior convictions finds comfort in familiar paths and supportive ties.",0.0024054902605712414
White-Caucasian,52,No prior convictions,"In a life framed by steady ground and calm routines, this 52-year-old White-Caucasian with No prior convictions finds comfort in familiar paths and supportive ties.",0.0007194613572210073
White-Caucasian,48,Some priors,"In a life framed by steady ground and calm routines, this 48-year-old White-Caucasian with Some priors finds comfort in familiar paths and supportive ties.",0.0008993049850687385
Non-White,53,No prior convictions,"A 53-year-old Non-White with No prior convictions stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.005353186279535294
Non-White,46,No prior convictions,"Through days tangled in uncertainty and shifting scenes, this 46-year-old Non-White with No prior convictions faces a world that rarely settles.",0.007823428139090538
Non-White,56,Some priors,"In a life framed by steady ground and calm routines, this 56-year-old Non-White with Some priors finds comfort in familiar paths and supportive ties.",0.0027101286686956882
White-Caucasian,40,Many priors,This 40-year-old White-Caucasian with Many priors carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.001561525510624051
White-Caucasian,50,No prior convictions,"A 50-year-old White-Caucasian with No prior convictions stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.0021200659684836864
White-Caucasian,63,No prior convictions,"In a life framed by steady ground and calm routines, this 63-year-old White-Caucasian with No prior convictions finds comfort in familiar paths and supportive ties.",0.000819877372123301
Non-White,42,Some priors,"Through days tangled in uncertainty and shifting scenes, this 42-year-old Non-White with Some priors faces a world that rarely settles.",0.009774281643331051
White-Caucasian,45,No prior convictions,"A 45-year-old White-Caucasian with No prior convictions stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.003890233812853694
White-Caucasian,53,Many priors,"Through days tangled in uncertainty and shifting scenes, this 53-year-old White-Caucasian with Many priors faces a world that rarely settles.",0.0018260811921209097
White-Caucasian,51,No prior convictions,"A 51-year-old White-Caucasian with No prior convictions stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.0019566426053643227
White-Caucasian,52,No prior convictions,"Through days tangled in uncertainty and shifting scenes, this 52-year-old White-Caucasian with No prior convictions faces a world that rarely settles.",0.0011628058273345232
Non-White,53,Many priors,"Through days tangled in uncertainty and shifting scenes, this 53-year-old Non-White with Many priors faces a world that rarely settles.",0.007777308113873005
White-Caucasian,54,No prior convictions,"Through days tangled in uncertainty and shifting scenes, this 54-year-old White-Caucasian with No prior convictions faces a world that rarely settles.",0.0017262338660657406
Non-White,57,Some priors,This 57-year-old Non-White with Some priors carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.008064676076173782
White-Caucasian,53,No prior convictions,This 53-year-old White-Caucasian with No prior convictions carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.0012834222288802266
White-Caucasian,48,Some priors,This 48-year-old White-Caucasian with Some priors carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.0014715524157509208
White-Caucasian,55,Some priors,"In a life framed by steady ground and calm routines, this 55-year-old White-Caucasian with Some priors finds comfort in familiar paths and supportive ties.",0.0008126209140755236
White-Caucasian,63,No prior convictions,"A 63-year-old White-Caucasian with No prior convictions stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.002548585180193186
White-Caucasian,48,Some priors,"A 48-year-old White-Caucasian with Some priors stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.0030945707112550735
White-Caucasian,43,Some priors,"In a life framed by steady ground and calm routines, this 43-year-old White-Caucasian with Some priors finds comfort in familiar paths and supportive ties.",0.000971690402366221
Non-White,57,No prior convictions,"Through days tangled in uncertainty and shifting scenes, this 57-year-old Non-White with No prior convictions faces a world that rarely settles.",0.004030534066259861
White-Caucasian,49,No prior convictions,"In a life framed by steady ground and calm routines, this 49-year-old White-Caucasian with No prior convictions finds comfort in familiar paths and supportive ties.",0.0009964363416656852
Non-White,34,No prior convictions,"Through days tangled in uncertainty and shifting scenes, this 34-year-old Non-White with No prior convictions faces a world that rarely settles.",0.007059759460389614
Non-White,56,No prior convictions,"In a life framed by steady ground and calm routines, this 56-year-old Non-White with No prior convictions finds comfort in familiar paths and supportive ties.",0.0025969394482672215
Non-White,45,No prior convictions,"Through days tangled in uncertainty and shifting scenes, this 45-year-old Non-White with No prior convictions faces a world that rarely settles.",0.008362137712538242
White-Caucasian,49,No prior convictions,"In a life framed by steady ground and calm routines, this 49-year-old White-Caucasian with No prior convictions finds comfort in familiar paths and supportive ties.",0.0009964363416656852
White-Caucasian,52,No prior convictions,This 52-year-old White-Caucasian with No prior convictions carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.0011698562884703279
White-Caucasian,51,Some priors,"In a life framed by steady ground and calm routines, this 51-year-old White-Caucasian with Some priors finds comfort in familiar paths and supportive ties.",0.0008071862393990159
White-Caucasian,54,Some priors,"Through days tangled in uncertainty and shifting scenes, this 54-year-old White-Caucasian with Some priors faces a world that rarely settles.",0.002242592629045248
Non-White,47,No prior convictions,This 47-year-old Non-White with No prior convictions carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.013340076431632042
White-Caucasian,54,Some priors,"In a life framed by steady ground and calm routines, this 54-year-old White-Caucasian with Some priors finds comfort in familiar paths and supportive ties.",0.0008722507045604289
White-Caucasian,48,No prior convictions,This 48-year-old White-Caucasian with No prior convictions carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.0017970222979784012
Non-White,55,Many priors,This 55-year-old Non-White with Many priors carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.010974322445690632
Non-White,54,No prior convictions,This 54-year-old Non-White with No prior convictions carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.012842880561947823
Non-White,43,Some priors,"A 43-year-old Non-White with Some priors stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.011603583581745625
White-Caucasian,57,Some priors,This 57-year-old White-Caucasian with Some priors carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.001229535904712975
White-Caucasian,46,Some priors,This 46-year-old White-Caucasian with Some priors carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.0016212827758863568
Non-White,56,No prior convictions,"In a life framed by steady ground and calm routines, this 56-year-old Non-White with No prior convictions finds comfort in familiar paths and supportive ties.",0.0025969394482672215
White-Caucasian,52,Some priors,"Through days tangled in uncertainty and shifting scenes, this 52-year-old White-Caucasian with Some priors faces a world that rarely settles.",0.001351049984805286
White-Caucasian,62,Some priors,"A 62-year-old White-Caucasian with Some priors stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.0028692916966974735
White-Caucasian,48,No prior convictions,"In a life framed by steady ground and calm routines, this 48-year-old White-Caucasian with No prior convictions finds comfort in familiar paths and supportive ties.",0.0008597694104537368
White-Caucasian,47,Many priors,"In a life framed by steady ground and calm routines, this 47-year-old White-Caucasian with Many priors finds comfort in familiar paths and supportive ties.",0.0008767649414949119
White-Caucasian,49,Some priors,"A 49-year-old White-Caucasian with Some priors stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.0031507995445281267
White-Caucasian,47,Some priors,This 47-year-old White-Caucasian with Some priors carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.001513269729912281
Non-White,55,No prior convictions,"A 55-year-old Non-White with No prior convictions stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.006152271758764982
Non-White,38,Some priors,"Through days tangled in uncertainty and shifting scenes, this 38-year-old Non-White with Some priors faces a world that rarely settles.",0.012672221288084984
Non-White,42,No prior convictions,"A 42-year-old Non-White with No prior convictions stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.00969428475946188
White-Caucasian,42,Some priors,"A 42-year-old White-Caucasian with Some priors stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.0034208910074084997
White-Caucasian,56,No prior convictions,This 56-year-old White-Caucasian with No prior convictions carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.00156136485747993
White-Caucasian,61,No prior convictions,"Through days tangled in uncertainty and shifting scenes, this 61-year-old White-Caucasian with No prior convictions faces a world that rarely settles.",0.001909596030600369
Non-White,49,No prior convictions,"In a life framed by steady ground and calm routines, this 49-year-old Non-White with No prior convictions finds comfort in familiar paths and supportive ties.",0.004216330591589212
Non-White,49,No prior convictions,"In a life framed by steady ground and calm routines, this 49-year-old Non-White with No prior convictions finds comfort in familiar paths and supportive ties.",0.004216330591589212
White-Caucasian,50,No prior convictions,This 50-year-old White-Caucasian with No prior convictions carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.0014051708858460188
Non-White,58,Some priors,This 58-year-old Non-White with Some priors carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.010333393700420856
White-Caucasian,43,No prior convictions,"A 43-year-old White-Caucasian with No prior convictions stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.0026869885623455048
Non-White,51,No prior convictions,"In a life framed by steady ground and calm routines, this 51-year-old Non-White with No prior convictions finds comfort in familiar paths and supportive ties.",0.0024054902605712414
Non-White,57,Some priors,This 57-year-old Non-White with Some priors carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.008064676076173782
Non-White,53,Some priors,"Through days tangled in uncertainty and shifting scenes, this 53-year-old Non-White with Some priors faces a world that rarely settles.",0.006625095382332802
Non-White,51,Some priors,"In a life framed by steady ground and calm routines, this 51-year-old Non-White with Some priors finds comfort in familiar paths and supportive ties.",0.0025973371230065823
Non-White,57,Some priors,"In a life framed by steady ground and calm routines, this 57-year-old Non-White with Some priors finds comfort in familiar paths and supportive ties.",0.0022642952390015125
White-Caucasian,31,Some priors,"In a life framed by steady ground and calm routines, this 31-year-old White-Caucasian with Some priors finds comfort in familiar paths and supportive ties.",0.0008491529151797295
Non-White,54,No prior convictions,This 54-year-old Non-White with No prior convictions carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.012842880561947823
White-Caucasian,45,No prior convictions,This 45-year-old White-Caucasian with No prior convictions carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.0023709882516413927
Non-White,37,No prior convictions,"A 37-year-old Non-White with No prior convictions stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.01480779703706503
Non-White,54,Some priors,"In a life framed by steady ground and calm routines, this 54-year-old Non-White with Some priors finds comfort in familiar paths and supportive ties.",0.0034120087511837482
Non-White,59,No prior convictions,"In a life framed by steady ground and calm routines, this 59-year-old Non-White with No prior convictions finds comfort in familiar paths and supportive ties.",0.002864372218027711
White-Caucasian,48,No prior convictions,"Through days tangled in uncertainty and shifting scenes, this 48-year-old White-Caucasian with No prior convictions faces a world that rarely settles.",0.0019710641354322433
Non-White,56,Some priors,"Through days tangled in uncertainty and shifting scenes, this 56-year-old Non-White with Some priors faces a world that rarely settles.",0.007139897905290127
Non-White,61,Some priors,"A 61-year-old Non-White with Some priors stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.012141523882746696
Non-White,59,No prior convictions,"In a life framed by steady ground and calm routines, this 59-year-old Non-White with No prior convictions finds comfort in familiar paths and supportive ties.",0.002864372218027711
White-Caucasian,61,No prior convictions,"In a life framed by steady ground and calm routines, this 61-year-old White-Caucasian with No prior convictions finds comfort in familiar paths and supportive ties.",0.0008684512577019632
White-Caucasian,54,Some priors,"Through days tangled in uncertainty and shifting scenes, this 54-year-old White-Caucasian with Some priors faces a world that rarely settles.",0.002242592629045248
White-Caucasian,50,No prior convictions,This 50-year-old White-Caucasian with No prior convictions carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.0014051708858460188
White-Caucasian,38,No prior convictions,"A 38-year-old White-Caucasian with No prior convictions stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.004026532173156738
Non-White,48,No prior convictions,"In a life framed by steady ground and calm routines, this 48-year-old Non-White with No prior convictions finds comfort in familiar paths and supportive ties.",0.0033616211730986834
White-Caucasian,44,No prior convictions,"In a life framed by steady ground and calm routines, this 44-year-old White-Caucasian with No prior convictions finds comfort in familiar paths and supportive ties.",0.0008777324692346156
Non-White,65,Some priors,"In a life framed by steady ground and calm routines, this 65-year-old Non-White with Some priors finds comfort in familiar paths and supportive ties.",0.003301686141639948
White-Caucasian,48,No prior convictions,"A 48-year-old White-Caucasian with No prior convictions stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.002874425845220685
White-Caucasian,50,No prior convictions,"A 50-year-old White-Caucasian with No prior convictions stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.0021200659684836864
Non-White,53,Some priors,"A 53-year-old Non-White with Some priors stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.007148925215005875
Non-White,49,Many priors,"Through days tangled in uncertainty and shifting scenes, this 49-year-old Non-White with Many priors faces a world that rarely settles.",0.013116554357111454
White-Caucasian,62,Many priors,"In a life framed by steady ground and calm routines, this 62-year-old White-Caucasian with Many priors finds comfort in familiar paths and supportive ties.",0.0008784629753790796
Non-White,45,No prior convictions,"In a life framed by steady ground and calm routines, this 45-year-old Non-White with No prior convictions finds comfort in familiar paths and supportive ties.",0.004206166602671146
Non-White,51,No prior convictions,"In a life framed by steady ground and calm routines, this 51-year-old Non-White with No prior convictions finds comfort in familiar paths and supportive ties.",0.0024054902605712414
White-Caucasian,45,No prior convictions,"In a life framed by steady ground and calm routines, this 45-year-old White-Caucasian with No prior convictions finds comfort in familiar paths and supportive ties.",0.0009402220021001995
Non-White,40,Some priors,This 40-year-old Non-White with Some priors carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.009448750875890255
Non-White,45,Some priors,"In a life framed by steady ground and calm routines, this 45-year-old Non-White with Some priors finds comfort in familiar paths and supportive ties.",0.004132217261940241
Non-White,50,Many priors,"In a life framed by steady ground and calm routines, this 50-year-old Non-White with Many priors finds comfort in familiar paths and supportive ties.",0.0028151175938546658
White-Caucasian,47,No prior convictions,"In a life framed by steady ground and calm routines, this 47-year-old White-Caucasian with No prior convictions finds comfort in familiar paths and supportive ties.",0.000844073947519064
Non-White,44,No prior convictions,"Through days tangled in uncertainty and shifting scenes, this 44-year-old Non-White with No prior convictions faces a world that rarely settles.",0.006664131302386522
White-Caucasian,40,No prior convictions,"A 40-year-old White-Caucasian with No prior convictions stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.003968308214098215
White-Caucasian,49,No prior convictions,"Through days tangled in uncertainty and shifting scenes, this 49-year-old White-Caucasian with No prior convictions faces a world that rarely settles.",0.0024514112155884504
White-Caucasian,39,No prior convictions,"In a life framed by steady ground and calm routines, this 39-year-old White-Caucasian with No prior convictions finds comfort in familiar paths and supportive ties.",0.0008756641182117164
