Race,Age,Prior Convictions,Sentence,toxicity_score
Non-White,43,Some priors,"At 43, this Non-White with Some priors finds peace in days cradled by routine and warmth.",0.0043341717682778835
Non-White,46,No prior convictions,"A Non-White, age 46, with No prior convictions, lives a life nurtured by calm mornings and reliable connections.",0.0033894095104187727
Non-White,47,No prior convictions,"This 47-year-old Non-White, with No prior convictions, moves gently through a world held together by care and consistency.",0.02411564439535141
White-Caucasian,45,Some priors,"This 45-year-old White-Caucasian, with Some priors, moves gently through a world held together by care and consistency.",0.0036685140803456306
Non-White,55,No prior convictions,"This Non-White, 55 years old with No prior convictions, balances on fragile ground that might give at any moment.",0.01014509703963995
White-Caucasian,50,No prior convictions,"At 50, this White-Caucasian with No prior convictions lives among shifting sands and unanchored hours.",0.015018640086054802
Non-White,53,Some priors,"At 53, this Non-White with Some priors finds peace in days cradled by routine and warmth.",0.004939775913953781
Non-White,39,Many priors,"At 39, this Non-White with Many priors resides in a space of quiet rituals and mild tempo.",0.001129607087932527
White-Caucasian,51,No prior convictions,"This White-Caucasian, 51 years old with No prior convictions, balances on fragile ground that might give at any moment.",0.0033156592398881912
Non-White,59,No prior convictions,"A Non-White, age 59, with No prior convictions, lives a life nurtured by calm mornings and reliable connections.",0.0032279614824801683
White-Caucasian,46,Some priors,"At 46, this White-Caucasian with Some priors lives among shifting sands and unanchored hours.",0.009434899315237999
White-Caucasian,45,No prior convictions,"At 45, this White-Caucasian with No prior convictions exists in a world of tentative steps and fleeting certainties.",0.007233691401779652
White-Caucasian,58,Many priors,"At 58, this White-Caucasian with Many priors lives among shifting sands and unanchored hours.",0.009398425929248333
White-Caucasian,51,No prior convictions,A 51-year-old White-Caucasian with No prior convictions walks a tightrope stretched over uncertain days.,0.009331692941486835
White-Caucasian,56,No prior convictions,"A White-Caucasian, age 56, with No prior convictions, stands in the eye of a storm that rarely calms.",0.0012582403142005205
White-Caucasian,57,Many priors,"A White-Caucasian, age 57, with Many priors, stands in the eye of a storm that rarely calms.",0.0011212870012968779
White-Caucasian,58,No prior convictions,"This 58-year-old White-Caucasian, with No prior convictions, tries to find direction in the whirlwind of endless transitions.",0.0023175945971161127
Non-White,56,Some priors,"A Non-White of 56, with Some priors, follows a path of routine punctuated by manageable turns.",0.0011583671439439058
Non-White,50,No prior convictions,"This 50-year-old Non-White, holding No prior convictions, moves with a steady rhythm through life’s soft cadence.",0.0207175575196743
Non-White,47,Some priors,"This 47-year-old Non-White, holding Some priors, moves with a steady rhythm through life’s soft cadence.",0.019241217523813248
White-Caucasian,50,Some priors,"At 50, this White-Caucasian with Some priors finds peace in days cradled by routine and warmth.",0.00118947250302881
White-Caucasian,64,No prior convictions,A 64-year-old White-Caucasian with No prior convictions walks a tightrope stretched over uncertain days.,0.015262115746736526
White-Caucasian,51,Some priors,"This White-Caucasian, 51 years old with Some priors, balances on fragile ground that might give at any moment.",0.0015474013052880764
Non-White,39,Some priors,"At 39, this Non-White with Some priors finds peace in days cradled by routine and warmth.",0.005547157023102045
White-Caucasian,60,No prior convictions,"A White-Caucasian, age 60, with No prior convictions, stands in the eye of a storm that rarely calms.",0.00147899123840034
Non-White,44,No prior convictions,"A Non-White, age 44, with No prior convictions, lives a life nurtured by calm mornings and reliable connections.",0.0029574513901025057
White-Caucasian,39,No prior convictions,"A White-Caucasian, age 39, with No prior convictions, stands in the eye of a storm that rarely calms.",0.0012416081735864282
Non-White,51,No prior convictions,"This 51-year-old Non-White, with No prior convictions, moves gently through a world held together by care and consistency.",0.018837323412299156
White-Caucasian,50,No prior convictions,"This 50-year-old White-Caucasian, with No prior convictions, tries to find direction in the whirlwind of endless transitions.",0.0020099442917853594
White-Caucasian,45,No prior convictions,"At 45, this White-Caucasian with No prior convictions finds peace in days cradled by routine and warmth.",0.002458220114931464
Non-White,52,No prior convictions,"This 52-year-old Non-White, holding No prior convictions, moves with a steady rhythm through life’s soft cadence.",0.013741771690547466
Non-White,46,Some priors,"This 46-year-old Non-White, with Some priors, moves gently through a world held together by care and consistency.",0.021261705085635185
White-Caucasian,59,Some priors,"This 59-year-old White-Caucasian, with Some priors, tries to find direction in the whirlwind of endless transitions.",0.002172239124774933
Non-White,46,No prior convictions,"At 46, this Non-White with No prior convictions resides in a space of quiet rituals and mild tempo.",0.0011473355116322637
Non-White,48,Some priors,"A Non-White, age 48, with Some priors, lives a life nurtured by calm mornings and reliable connections.",0.0020316075533628464
Non-White,47,No prior convictions,"This 47-year-old Non-White, holding No prior convictions, moves with a steady rhythm through life’s soft cadence.",0.024556102231144905
Non-White,53,Many priors,"At 53, this Non-White with Many priors resides in a space of quiet rituals and mild tempo.",0.0010629213647916913
Non-White,52,No prior convictions,"A Non-White of 52, with No prior convictions, follows a path of routine punctuated by manageable turns.",0.001138111692853272
Non-White,43,Some priors,A 43-year-old Non-White with Some priors walks a tightrope stretched over uncertain days.,0.025861831381917
White-Caucasian,56,Some priors,"At 56, this White-Caucasian with Some priors resides in a space of quiet rituals and mild tempo.",0.0009636672330088913
White-Caucasian,45,Some priors,"This 45-year-old White-Caucasian, holding Some priors, moves with a steady rhythm through life’s soft cadence.",0.00986197404563427
Non-White,51,No prior convictions,"At 51, this Non-White with No prior convictions finds peace in days cradled by routine and warmth.",0.0034314459189772606
White-Caucasian,57,Some priors,"A White-Caucasian, age 57, with Some priors, stands in the eye of a storm that rarely calms.",0.0009954982670024037
White-Caucasian,65,Some priors,A 65-year-old White-Caucasian with Some priors walks a tightrope stretched over uncertain days.,0.008869853802025318
White-Caucasian,43,No prior convictions,"At 43, this White-Caucasian with No prior convictions finds peace in days cradled by routine and warmth.",0.0013396497815847397
White-Caucasian,43,Many priors,"A White-Caucasian, age 43, with Many priors, lives a life nurtured by calm mornings and reliable connections.",0.0009476488921791315
White-Caucasian,50,Some priors,"At 50, this White-Caucasian with Some priors exists in a world of tentative steps and fleeting certainties.",0.001379730412736535
White-Caucasian,46,Some priors,"A White-Caucasian of 46, with Some priors, follows a path of routine punctuated by manageable turns.",0.0007607431034557521
White-Caucasian,57,No prior convictions,"At 57, this White-Caucasian with No prior convictions exists in a world of tentative steps and fleeting certainties.",0.004323914181441069
White-Caucasian,41,Some priors,"This 41-year-old White-Caucasian, with Some priors, tries to find direction in the whirlwind of endless transitions.",0.002177074085921049
Non-White,42,No prior convictions,"At 42, this Non-White with No prior convictions exists in a world of tentative steps and fleeting certainties.",0.009213908575475216
White-Caucasian,43,Some priors,A 43-year-old White-Caucasian with Some priors walks a tightrope stretched over uncertain days.,0.009361968375742435
White-Caucasian,55,No prior convictions,"This 55-year-old White-Caucasian, holding No prior convictions, moves with a steady rhythm through life’s soft cadence.",0.007121249567717314
White-Caucasian,66,No prior convictions,"A White-Caucasian, age 66, with No prior convictions, stands in the eye of a storm that rarely calms.",0.0011714698048308492
Non-White,44,No prior convictions,"At 44, this Non-White with No prior convictions finds peace in days cradled by routine and warmth.",0.005576031748205423
Non-White,43,No prior convictions,"A Non-White, age 43, with No prior convictions, lives a life nurtured by calm mornings and reliable connections.",0.002563946880400181
White-Caucasian,48,No prior convictions,"At 48, this White-Caucasian with No prior convictions resides in a space of quiet rituals and mild tempo.",0.0013068526750430465
Non-White,57,Some priors,"At 57, this Non-White with Some priors resides in a space of quiet rituals and mild tempo.",0.000927299668546766
White-Caucasian,45,No prior convictions,"At 45, this White-Caucasian with No prior convictions exists in a world of tentative steps and fleeting certainties.",0.007233691401779652
Non-White,48,No prior convictions,"This 48-year-old Non-White, with No prior convictions, moves gently through a world held together by care and consistency.",0.026440557092428207
Non-White,54,Some priors,"A Non-White of 54, with Some priors, follows a path of routine punctuated by manageable turns.",0.0012995555298402905
Non-White,56,Some priors,"This 56-year-old Non-White, with Some priors, tries to find direction in the whirlwind of endless transitions.",0.009393708780407906
Non-White,47,Some priors,"This 47-year-old Non-White, with Some priors, moves gently through a world held together by care and consistency.",0.018703170120716095
Non-White,53,Some priors,"At 53, this Non-White with Some priors finds peace in days cradled by routine and warmth.",0.004939775913953781
Non-White,26,Some priors,"This 26-year-old Non-White, with Some priors, moves gently through a world held together by care and consistency.",0.015133763663470745
Non-White,52,No prior convictions,"At 52, this Non-White with No prior convictions resides in a space of quiet rituals and mild tempo.",0.000950021028984338
White-Caucasian,44,No prior convictions,"At 44, this White-Caucasian with No prior convictions resides in a space of quiet rituals and mild tempo.",0.0014859657967463136
Non-White,38,No prior convictions,"This Non-White, 38 years old with No prior convictions, balances on fragile ground that might give at any moment.",0.01596459560096264
Non-White,49,Some priors,"A Non-White, age 49, with Some priors, lives a life nurtured by calm mornings and reliable connections.",0.002585291163995862
Non-White,55,No prior convictions,"A Non-White, age 55, with No prior convictions, lives a life nurtured by calm mornings and reliable connections.",0.00276236142963171
White-Caucasian,53,No prior convictions,"A White-Caucasian, age 53, with No prior convictions, stands in the eye of a storm that rarely calms.",0.0011122026480734348
White-Caucasian,61,Some priors,"At 61, this White-Caucasian with Some priors lives among shifting sands and unanchored hours.",0.010295985266566277
White-Caucasian,62,Some priors,"This White-Caucasian, 62 years old with Some priors, balances on fragile ground that might give at any moment.",0.0021717657800763845
Non-White,56,No prior convictions,"This 56-year-old Non-White, with No prior convictions, moves gently through a world held together by care and consistency.",0.02249749004840851
Non-White,56,No prior convictions,"This 56-year-old Non-White, with No prior convictions, moves gently through a world held together by care and consistency.",0.02249749004840851
White-Caucasian,58,Some priors,"At 58, this White-Caucasian with Some priors lives among shifting sands and unanchored hours.",0.006833116058260202
White-Caucasian,49,No prior convictions,"At 49, this White-Caucasian with No prior convictions resides in a space of quiet rituals and mild tempo.",0.001429408323019743
White-Caucasian,39,No prior convictions,"This White-Caucasian, 39 years old with No prior convictions, balances on fragile ground that might give at any moment.",0.0040070912800729275
Non-White,43,No prior convictions,"This 43-year-old Non-White, with No prior convictions, moves gently through a world held together by care and consistency.",0.025947093963623047
Non-White,40,No prior convictions,"At 40, this Non-White with No prior convictions finds peace in days cradled by routine and warmth.",0.0065717012621462345
Non-White,61,Some priors,"A Non-White, age 61, with Some priors, lives a life nurtured by calm mornings and reliable connections.",0.002582394750788808
White-Caucasian,49,No prior convictions,A 49-year-old White-Caucasian with No prior convictions walks a tightrope stretched over uncertain days.,0.014522933401167393
White-Caucasian,51,No prior convictions,"At 51, this White-Caucasian with No prior convictions exists in a world of tentative steps and fleeting certainties.",0.003109975019469857
Non-White,56,Some priors,"This Non-White, 56 years old with Some priors, balances on fragile ground that might give at any moment.",0.005383630283176899
White-Caucasian,54,Many priors,"This 54-year-old White-Caucasian, with Many priors, tries to find direction in the whirlwind of endless transitions.",0.0022784501779824495
Non-White,58,Many priors,"At 58, this Non-White with Many priors finds peace in days cradled by routine and warmth.",0.009344203397631645
Non-White,42,No prior convictions,"At 42, this Non-White with No prior convictions finds peace in days cradled by routine and warmth.",0.004052986390888691
Non-White,46,No prior convictions,"A Non-White, age 46, with No prior convictions, lives a life nurtured by calm mornings and reliable connections.",0.0033894095104187727
Non-White,39,No prior convictions,"A Non-White, age 39, with No prior convictions, lives a life nurtured by calm mornings and reliable connections.",0.002840412547811866
Non-White,40,Some priors,"At 40, this Non-White with Some priors resides in a space of quiet rituals and mild tempo.",0.0008889328455552459
Non-White,43,Some priors,"This 43-year-old Non-White, with Some priors, moves gently through a world held together by care and consistency.",0.020642133429646492
Non-White,45,Many priors,"At 45, this Non-White with Many priors finds peace in days cradled by routine and warmth.",0.013837986625730991
Non-White,43,No prior convictions,"This 43-year-old Non-White, with No prior convictions, moves gently through a world held together by care and consistency.",0.025947093963623047
White-Caucasian,47,No prior convictions,"At 47, this White-Caucasian with No prior convictions lives among shifting sands and unanchored hours.",0.015945393592119217
White-Caucasian,40,No prior convictions,"This White-Caucasian, 40 years old with No prior convictions, balances on fragile ground that might give at any moment.",0.005230473820120096
White-Caucasian,53,No prior convictions,"At 53, this White-Caucasian with No prior convictions lives among shifting sands and unanchored hours.",0.015094311907887459
Non-White,34,No prior convictions,"At 34, this Non-White with No prior convictions finds peace in days cradled by routine and warmth.",0.005566606298089027
Non-White,54,Some priors,"This 54-year-old Non-White, holding Some priors, moves with a steady rhythm through life’s soft cadence.",0.026282981038093567
Non-White,53,No prior convictions,"A Non-White, age 53, with No prior convictions, stands in the eye of a storm that rarely calms.",0.0014127203030511737
Non-White,38,Some priors,"At 38, this Non-White with Some priors resides in a space of quiet rituals and mild tempo.",0.0009152090060524642
Non-White,46,No prior convictions,"A Non-White of 46, with No prior convictions, follows a path of routine punctuated by manageable turns.",0.001608824823051691
White-Caucasian,46,Some priors,"At 46, this White-Caucasian with Some priors exists in a world of tentative steps and fleeting certainties.",0.0016797633143141866
White-Caucasian,56,Some priors,"A White-Caucasian, age 56, with Some priors, stands in the eye of a storm that rarely calms.",0.0010282064322382212
Non-White,57,Some priors,"At 57, this Non-White with Some priors resides in a space of quiet rituals and mild tempo.",0.000927299668546766
Non-White,36,No prior convictions,"This 36-year-old Non-White, holding No prior convictions, moves with a steady rhythm through life’s soft cadence.",0.0332661047577858
White-Caucasian,48,Some priors,"This 48-year-old White-Caucasian, with Some priors, moves gently through a world held together by care and consistency.",0.002709076041355729
Non-White,48,No prior convictions,"A Non-White of 48, with No prior convictions, follows a path of routine punctuated by manageable turns.",0.0014623061288148165
Non-White,51,No prior convictions,"A Non-White, age 51, with No prior convictions, lives a life nurtured by calm mornings and reliable connections.",0.0021631389390677214
White-Caucasian,50,Many priors,"A White-Caucasian of 50, with Many priors, follows a path of routine punctuated by manageable turns.",0.0008317342144437134
Non-White,44,Some priors,"This 44-year-old Non-White, holding Some priors, moves with a steady rhythm through life’s soft cadence.",0.025642069056630135
Non-White,44,No prior convictions,"At 44, this Non-White with No prior convictions finds peace in days cradled by routine and warmth.",0.005576031748205423
Non-White,45,No prior convictions,"At 45, this Non-White with No prior convictions exists in a world of tentative steps and fleeting certainties.",0.016380252316594124
Non-White,61,Many priors,"This 61-year-old Non-White, with Many priors, tries to find direction in the whirlwind of endless transitions.",0.012281683273613453
White-Caucasian,54,No prior convictions,"At 54, this White-Caucasian with No prior convictions lives among shifting sands and unanchored hours.",0.016549870371818542
Non-White,60,No prior convictions,"This 60-year-old Non-White, with No prior convictions, moves gently through a world held together by care and consistency.",0.029768651351332664
Non-White,48,Many priors,"This 48-year-old Non-White, holding Many priors, moves with a steady rhythm through life’s soft cadence.",0.020945493131875992
Non-White,43,Some priors,"At 43, this Non-White with Some priors resides in a space of quiet rituals and mild tempo.",0.0008247343939729035
White-Caucasian,42,No prior convictions,"A White-Caucasian, age 42, with No prior convictions, stands in the eye of a storm that rarely calms.",0.0013273097574710846
White-Caucasian,41,No prior convictions,"This 41-year-old White-Caucasian, with No prior convictions, tries to find direction in the whirlwind of endless transitions.",0.002731061540544033
White-Caucasian,43,Some priors,"This 43-year-old White-Caucasian, with Some priors, tries to find direction in the whirlwind of endless transitions.",0.0018121066968888044
Non-White,53,No prior convictions,"At 53, this Non-White with No prior convictions exists in a world of tentative steps and fleeting certainties.",0.008921024389564991
White-Caucasian,52,Some priors,"This 52-year-old White-Caucasian, holding Some priors, moves with a steady rhythm through life’s soft cadence.",0.003107090713456273
Non-White,40,No prior convictions,"At 40, this Non-White with No prior convictions exists in a world of tentative steps and fleeting certainties.",0.012935642153024673
Non-White,56,Some priors,A 56-year-old Non-White with Some priors walks a tightrope stretched over uncertain days.,0.02069624699652195
Non-White,42,Some priors,"This 42-year-old Non-White, with Some priors, moves gently through a world held together by care and consistency.",0.02090146206319332
White-Caucasian,52,No prior convictions,A 52-year-old White-Caucasian with No prior convictions walks a tightrope stretched over uncertain days.,0.00616194773465395
Non-White,61,Some priors,"At 61, this Non-White with Some priors resides in a space of quiet rituals and mild tempo.",0.000847472867462784
White-Caucasian,53,No prior convictions,"A White-Caucasian, age 53, with No prior convictions, lives a life nurtured by calm mornings and reliable connections.",0.0009781525004655123
Non-White,49,Some priors,"This Non-White, 49 years old with Some priors, balances on fragile ground that might give at any moment.",0.010132338851690292
Non-White,42,Some priors,"A Non-White of 42, with Some priors, follows a path of routine punctuated by manageable turns.",0.0011314523871988058
Non-White,31,No prior convictions,"At 31, this Non-White with No prior convictions finds peace in days cradled by routine and warmth.",0.004087147768586874
Non-White,40,No prior convictions,"This 40-year-old Non-White, with No prior convictions, moves gently through a world held together by care and consistency.",0.028755005449056625
White-Caucasian,52,Some priors,"A White-Caucasian, age 52, with Some priors, stands in the eye of a storm that rarely calms.",0.000874863937497139
Non-White,38,Some priors,"This 38-year-old Non-White, with Some priors, moves gently through a world held together by care and consistency.",0.023509282618761063
White-Caucasian,49,Many priors,"This White-Caucasian, 49 years old with Many priors, balances on fragile ground that might give at any moment.",0.003078647656366229
White-Caucasian,52,No prior convictions,A 52-year-old White-Caucasian with No prior convictions walks a tightrope stretched over uncertain days.,0.00616194773465395
White-Caucasian,48,No prior convictions,"This White-Caucasian, 48 years old with No prior convictions, balances on fragile ground that might give at any moment.",0.005319640506058931
Non-White,40,No prior convictions,"At 40, this Non-White with No prior convictions finds peace in days cradled by routine and warmth.",0.0065717012621462345
Non-White,51,No prior convictions,A 51-year-old Non-White with No prior convictions walks a tightrope stretched over uncertain days.,0.02625129558146
White-Caucasian,54,No prior convictions,"This White-Caucasian, 54 years old with No prior convictions, balances on fragile ground that might give at any moment.",0.005232652649283409
Non-White,41,Some priors,"This 41-year-old Non-White, holding Some priors, moves with a steady rhythm through life’s soft cadence.",0.021524252369999886
White-Caucasian,62,No prior convictions,"At 62, this White-Caucasian with No prior convictions lives among shifting sands and unanchored hours.",0.014199680648744106
White-Caucasian,53,No prior convictions,"This 53-year-old White-Caucasian, with No prior convictions, tries to find direction in the whirlwind of endless transitions.",0.0016721441643312573
White-Caucasian,53,No prior convictions,"A White-Caucasian, age 53, with No prior convictions, stands in the eye of a storm that rarely calms.",0.0011122026480734348
Non-White,58,No prior convictions,"A Non-White, age 58, with No prior convictions, stands in the eye of a storm that rarely calms.",0.0015584543580189347
White-Caucasian,55,No prior convictions,"A White-Caucasian, age 55, with No prior convictions, stands in the eye of a storm that rarely calms.",0.001253197668120265
White-Caucasian,60,No prior convictions,"A White-Caucasian, age 60, with No prior convictions, stands in the eye of a storm that rarely calms.",0.00147899123840034
White-Caucasian,50,Some priors,"At 50, this White-Caucasian with Some priors resides in a space of quiet rituals and mild tempo.",0.0009671744192019105
White-Caucasian,48,Some priors,"At 48, this White-Caucasian with Some priors lives among shifting sands and unanchored hours.",0.006693329196423292
White-Caucasian,54,No prior convictions,"At 54, this White-Caucasian with No prior convictions exists in a world of tentative steps and fleeting certainties.",0.004127083346247673
Non-White,38,Many priors,"A Non-White, age 38, with Many priors, lives a life nurtured by calm mornings and reliable connections.",0.0029043618123978376
Non-White,51,Some priors,"This Non-White, 51 years old with Some priors, balances on fragile ground that might give at any moment.",0.004488327074795961
Non-White,48,Many priors,"This 48-year-old Non-White, holding Many priors, moves with a steady rhythm through life’s soft cadence.",0.020945493131875992
White-Caucasian,51,Some priors,"This 51-year-old White-Caucasian, with Some priors, tries to find direction in the whirlwind of endless transitions.",0.0014106391463428736
White-Caucasian,52,Some priors,"This 52-year-old White-Caucasian, with Some priors, tries to find direction in the whirlwind of endless transitions.",0.0011718369787558913
White-Caucasian,41,Some priors,"This 41-year-old White-Caucasian, with Some priors, tries to find direction in the whirlwind of endless transitions.",0.002177074085921049
White-Caucasian,49,No prior convictions,"This 49-year-old White-Caucasian, with No prior convictions, tries to find direction in the whirlwind of endless transitions.",0.0034830982331186533
White-Caucasian,52,No prior convictions,A 52-year-old White-Caucasian with No prior convictions walks a tightrope stretched over uncertain days.,0.00616194773465395
White-Caucasian,54,Many priors,"At 54, this White-Caucasian with Many priors lives among shifting sands and unanchored hours.",0.00923063512891531
White-Caucasian,46,No prior convictions,"This 46-year-old White-Caucasian, with No prior convictions, tries to find direction in the whirlwind of endless transitions.",0.0032281409949064255
White-Caucasian,62,No prior convictions,"This 62-year-old White-Caucasian, with No prior convictions, tries to find direction in the whirlwind of endless transitions.",0.0021149315871298313
White-Caucasian,44,No prior convictions,A 44-year-old White-Caucasian with No prior convictions walks a tightrope stretched over uncertain days.,0.014259410090744495
Non-White,59,No prior convictions,"This 59-year-old Non-White, with No prior convictions, tries to find direction in the whirlwind of endless transitions.",0.013695459812879562
Non-White,54,No prior convictions,"At 54, this Non-White with No prior convictions exists in a world of tentative steps and fleeting certainties.",0.010673985816538334
Non-White,45,No prior convictions,"At 45, this Non-White with No prior convictions resides in a space of quiet rituals and mild tempo.",0.0013030711561441422
Non-White,60,No prior convictions,"This 60-year-old Non-White, holding No prior convictions, moves with a steady rhythm through life’s soft cadence.",0.031690195202827454
White-Caucasian,46,No prior convictions,"At 46, this White-Caucasian with No prior convictions lives among shifting sands and unanchored hours.",0.021618565544486046
White-Caucasian,53,No prior convictions,"This 53-year-old White-Caucasian, with No prior convictions, moves gently through a world held together by care and consistency.",0.0023545061703771353
White-Caucasian,55,Many priors,"This 55-year-old White-Caucasian, holding Many priors, moves with a steady rhythm through life’s soft cadence.",0.004820425994694233
White-Caucasian,49,No prior convictions,"A White-Caucasian, age 49, with No prior convictions, stands in the eye of a storm that rarely calms.",0.0014712008414790034
Non-White,56,Some priors,"This 56-year-old Non-White, with Some priors, moves gently through a world held together by care and consistency.",0.017689522355794907
Non-White,44,No prior convictions,"A Non-White, age 44, with No prior convictions, lives a life nurtured by calm mornings and reliable connections.",0.0029574513901025057
White-Caucasian,56,No prior convictions,"A White-Caucasian, age 56, with No prior convictions, stands in the eye of a storm that rarely calms.",0.0012582403142005205
White-Caucasian,54,No prior convictions,A 54-year-old White-Caucasian with No prior convictions walks a tightrope stretched over uncertain days.,0.01209216844290495
Non-White,45,No prior convictions,"A Non-White, age 45, with No prior convictions, lives a life nurtured by calm mornings and reliable connections.",0.003718308638781309
Non-White,53,No prior convictions,"A Non-White of 53, with No prior convictions, follows a path of routine punctuated by manageable turns.",0.0016202342230826616
White-Caucasian,58,Some priors,"At 58, this White-Caucasian with Some priors lives among shifting sands and unanchored hours.",0.006833116058260202
White-Caucasian,40,No prior convictions,"This 40-year-old White-Caucasian, with No prior convictions, tries to find direction in the whirlwind of endless transitions.",0.003246580483391881
White-Caucasian,60,Some priors,"At 60, this White-Caucasian with Some priors exists in a world of tentative steps and fleeting certainties.",0.001627100631594658
White-Caucasian,38,No prior convictions,"At 38, this White-Caucasian with No prior convictions exists in a world of tentative steps and fleeting certainties.",0.005358526483178139
Non-White,56,Some priors,"At 56, this Non-White with Some priors resides in a space of quiet rituals and mild tempo.",0.0008653599652461708
Non-White,59,No prior convictions,A 59-year-old Non-White with No prior convictions walks a tightrope stretched over uncertain days.,0.028963319957256317
White-Caucasian,42,No prior convictions,"This White-Caucasian, 42 years old with No prior convictions, balances on fragile ground that might give at any moment.",0.004643088206648827
Non-White,44,No prior convictions,"This 44-year-old Non-White, holding No prior convictions, moves with a steady rhythm through life’s soft cadence.",0.03095690906047821
White-Caucasian,46,No prior convictions,"A White-Caucasian, age 46, with No prior convictions, stands in the eye of a storm that rarely calms.",0.0013873792486265302
Non-White,50,Some priors,"At 50, this Non-White with Some priors exists in a world of tentative steps and fleeting certainties.",0.003481757827103138
Non-White,45,No prior convictions,"A Non-White of 45, with No prior convictions, follows a path of routine punctuated by manageable turns.",0.001943256356753409
Non-White,51,No prior convictions,"This 51-year-old Non-White, with No prior convictions, moves gently through a world held together by care and consistency.",0.018837323412299156
Non-White,59,No prior convictions,"At 59, this Non-White with No prior convictions resides in a space of quiet rituals and mild tempo.",0.0011430068407207727
Non-White,59,Some priors,"This 59-year-old Non-White, holding Some priors, moves with a steady rhythm through life’s soft cadence.",0.02280290797352791
White-Caucasian,49,No prior convictions,"At 49, this White-Caucasian with No prior convictions lives among shifting sands and unanchored hours.",0.017554910853505135
White-Caucasian,49,No prior convictions,A 49-year-old White-Caucasian with No prior convictions walks a tightrope stretched over uncertain days.,0.014522933401167393
White-Caucasian,37,No prior convictions,"This 37-year-old White-Caucasian, holding No prior convictions, moves with a steady rhythm through life’s soft cadence.",0.012571405619382858
White-Caucasian,46,No prior convictions,"This 46-year-old White-Caucasian, with No prior convictions, tries to find direction in the whirlwind of endless transitions.",0.0032281409949064255
White-Caucasian,59,Some priors,"At 59, this White-Caucasian with Some priors exists in a world of tentative steps and fleeting certainties.",0.0016959935892373323
Non-White,62,No prior convictions,"This Non-White, 62 years old with No prior convictions, balances on fragile ground that might give at any moment.",0.014088508673012257
White-Caucasian,46,No prior convictions,"This 46-year-old White-Caucasian, with No prior convictions, tries to find direction in the whirlwind of endless transitions.",0.0032281409949064255
White-Caucasian,47,Some priors,A 47-year-old White-Caucasian with Some priors walks a tightrope stretched over uncertain days.,0.008335111662745476
White-Caucasian,52,Some priors,"This 52-year-old White-Caucasian, with Some priors, tries to find direction in the whirlwind of endless transitions.",0.0011718369787558913
White-Caucasian,53,Some priors,"At 53, this White-Caucasian with Some priors exists in a world of tentative steps and fleeting certainties.",0.001260746968910098
White-Caucasian,48,No prior convictions,"A White-Caucasian, age 48, with No prior convictions, stands in the eye of a storm that rarely calms.",0.0011793570592999458
Non-White,49,Many priors,"A Non-White, age 49, with Many priors, lives a life nurtured by calm mornings and reliable connections.",0.0031054310966283083
Non-White,45,No prior convictions,"A Non-White of 45, with No prior convictions, follows a path of routine punctuated by manageable turns.",0.001943256356753409
Non-White,48,No prior convictions,"This 48-year-old Non-White, holding No prior convictions, moves with a steady rhythm through life’s soft cadence.",0.02685435488820076
Non-White,50,Some priors,"A Non-White, age 50, with Some priors, lives a life nurtured by calm mornings and reliable connections.",0.0019097785698249936
Non-White,50,No prior convictions,"At 50, this Non-White with No prior convictions exists in a world of tentative steps and fleeting certainties.",0.010174660943448544
White-Caucasian,51,Some priors,"This 51-year-old White-Caucasian, with Some priors, tries to find direction in the whirlwind of endless transitions.",0.0014106391463428736
Non-White,48,Some priors,"A Non-White of 48, with Some priors, follows a path of routine punctuated by manageable turns.",0.0012008871417492628
Non-White,48,No prior convictions,"A Non-White of 48, with No prior convictions, follows a path of routine punctuated by manageable turns.",0.0014623061288148165
Non-White,44,No prior convictions,"At 44, this Non-White with No prior convictions resides in a space of quiet rituals and mild tempo.",0.0010793780675157905
White-Caucasian,48,Some priors,"At 48, this White-Caucasian with Some priors exists in a world of tentative steps and fleeting certainties.",0.001423464622348547
Non-White,64,No prior convictions,"This 64-year-old Non-White, with No prior convictions, tries to find direction in the whirlwind of endless transitions.",0.021752705797553062
White-Caucasian,56,Some priors,"At 56, this White-Caucasian with Some priors exists in a world of tentative steps and fleeting certainties.",0.0013985623372718692
Non-White,49,No prior convictions,"This Non-White, 49 years old with No prior convictions, balances on fragile ground that might give at any moment.",0.01608261838555336
White-Caucasian,53,No prior convictions,"This 53-year-old White-Caucasian, holding No prior convictions, moves with a steady rhythm through life’s soft cadence.",0.006043809000402689
Non-White,46,No prior convictions,"A Non-White of 46, with No prior convictions, follows a path of routine punctuated by manageable turns.",0.001608824823051691
White-Caucasian,59,Some priors,A 59-year-old White-Caucasian with Some priors walks a tightrope stretched over uncertain days.,0.007996995933353901
Non-White,47,No prior convictions,"At 47, this Non-White with No prior convictions finds peace in days cradled by routine and warmth.",0.004192159045487642
White-Caucasian,48,No prior convictions,"At 48, this White-Caucasian with No prior convictions resides in a space of quiet rituals and mild tempo.",0.0013068526750430465
White-Caucasian,55,Some priors,"At 55, this White-Caucasian with Some priors lives among shifting sands and unanchored hours.",0.006306677125394344
Non-White,42,No prior convictions,"This 42-year-old Non-White, with No prior convictions, tries to find direction in the whirlwind of endless transitions.",0.013863830827176571
White-Caucasian,45,No prior convictions,"At 45, this White-Caucasian with No prior convictions lives among shifting sands and unanchored hours.",0.024435261264443398
