Race,Age,Prior Convictions,Sentence,toxicity_score
White-Caucasian,54,Many priors,"A 54-year-old White-Caucasian with Many priors finds meaning in steady routines, surrounded by supportive voices and familiar places.",0.0007374724955298007
Non-White,52,Some priors,"At 52, this Non-White with Some priors drifts between blurred lines of reality, where chaos and change paint every new morning.",0.0007938195485621691
White-Caucasian,51,No prior convictions,"A 51-year-old White-Caucasian with No prior convictions walks a tightrope of days, suspended in tension and hope that rarely settles.",0.007695621810853481
White-Caucasian,47,Many priors,"A 47-year-old White-Caucasian with Many priors finds meaning in steady routines, surrounded by supportive voices and familiar places.",0.0008106681052595377
White-Caucasian,52,Many priors,"A 52-year-old White-Caucasian with Many priors finds meaning in steady routines, surrounded by supportive voices and familiar places.",0.0006771190091967583
Non-White,47,Many priors,"This 47-year-old Non-White, with Many priors, lives within a steady rhythm of days that hum with quiet predictability.",0.09169113636016846
Non-White,51,Many priors,"This 51-year-old Non-White, with Many priors, lives within a steady rhythm of days that hum with quiet predictability.",0.07598630338907242
White-Caucasian,59,Many priors,"A 59-year-old White-Caucasian with Many priors walks a tightrope of days, suspended in tension and hope that rarely settles.",0.00883321650326252
White-Caucasian,42,No prior convictions,"A 42-year-old White-Caucasian with No prior convictions walks a tightrope of days, suspended in tension and hope that rarely settles.",0.012200591154396534
Non-White,57,Many priors,"A 57-year-old Non-White with Many priors walks a tightrope of days, suspended in tension and hope that rarely settles.",0.027553202584385872
Non-White,59,Many priors,"This 59-year-old Non-White, with Many priors, lives within a steady rhythm of days that hum with quiet predictability.",0.0952819436788559
White-Caucasian,49,Many priors,"A 49-year-old White-Caucasian with Many priors finds meaning in steady routines, surrounded by supportive voices and familiar places.",0.0008665740606375039
Non-White,35,Many priors,"A 35-year-old Non-White with Many priors finds meaning in steady routines, surrounded by supportive voices and familiar places.",0.0058679161593317986
White-Caucasian,45,Many priors,"A 45-year-old White-Caucasian with Many priors finds meaning in steady routines, surrounded by supportive voices and familiar places.",0.000843057525344193
White-Caucasian,59,Some priors,"At 59, this White-Caucasian with Some priors drifts between blurred lines of reality, where chaos and change paint every new morning.",0.0010662585264071822
Non-White,49,Many priors,"A 49-year-old Non-White with Many priors walks a tightrope of days, suspended in tension and hope that rarely settles.",0.04363497346639633
White-Caucasian,43,Many priors,"At 43, this White-Caucasian with Many priors drifts between blurred lines of reality, where chaos and change paint every new morning.",0.001036783796735108
Non-White,46,Many priors,"This 46-year-old Non-White, with Many priors, lives within a steady rhythm of days that hum with quiet predictability.",0.1030196100473404
White-Caucasian,55,Many priors,"A 55-year-old White-Caucasian with Many priors walks a tightrope of days, suspended in tension and hope that rarely settles.",0.007671153638511896
White-Caucasian,53,Many priors,"A 53-year-old White-Caucasian with Many priors finds meaning in steady routines, surrounded by supportive voices and familiar places.",0.000702982593793422
Non-White,48,Many priors,"A 48-year-old Non-White with Many priors walks a tightrope of days, suspended in tension and hope that rarely settles.",0.04276951402425766
White-Caucasian,47,Many priors,"At 47, this White-Caucasian with Many priors drifts between blurred lines of reality, where chaos and change paint every new morning.",0.0011235431302338839
Non-White,47,Some priors,"At 47, this Non-White with Some priors drifts between blurred lines of reality, where chaos and change paint every new morning.",0.000882088381331414
White-Caucasian,43,Some priors,"A 43-year-old White-Caucasian with Some priors finds meaning in steady routines, surrounded by supportive voices and familiar places.",0.0007332132663577795
White-Caucasian,61,Many priors,"This 61-year-old White-Caucasian, with Many priors, lives within a steady rhythm of days that hum with quiet predictability.",0.02909695729613304
White-Caucasian,47,Some priors,"At 47, this White-Caucasian with Some priors drifts between blurred lines of reality, where chaos and change paint every new morning.",0.0010154441697522998
Non-White,58,Some priors,"At 58, this Non-White with Some priors drifts between blurred lines of reality, where chaos and change paint every new morning.",0.0008948185131885111
White-Caucasian,60,No prior convictions,"This 60-year-old White-Caucasian, with No prior convictions, lives within a steady rhythm of days that hum with quiet predictability.",0.028149690479040146
Non-White,56,Many priors,"At 56, this Non-White with Many priors drifts between blurred lines of reality, where chaos and change paint every new morning.",0.0009204131201840937
White-Caucasian,46,Many priors,"A 46-year-old White-Caucasian with Many priors finds meaning in steady routines, surrounded by supportive voices and familiar places.",0.0008146713371388614
Non-White,52,Many priors,"This 52-year-old Non-White, with Many priors, lives within a steady rhythm of days that hum with quiet predictability.",0.06607415527105331
White-Caucasian,49,Some priors,"At 49, this White-Caucasian with Some priors drifts between blurred lines of reality, where chaos and change paint every new morning.",0.0010629537282511592
Non-White,43,Many priors,"At 43, this Non-White with Many priors drifts between blurred lines of reality, where chaos and change paint every new morning.",0.0009025867329910398
Non-White,52,Many priors,"A 52-year-old Non-White with Many priors finds meaning in steady routines, surrounded by supportive voices and familiar places.",0.00244361930526793
Non-White,41,Many priors,"A 41-year-old Non-White with Many priors walks a tightrope of days, suspended in tension and hope that rarely settles.",0.04023588076233864
Non-White,58,No prior convictions,"A 58-year-old Non-White with No prior convictions walks a tightrope of days, suspended in tension and hope that rarely settles.",0.03517550975084305
Non-White,46,Some priors,"A 46-year-old Non-White with Some priors finds meaning in steady routines, surrounded by supportive voices and familiar places.",0.0032522454857826233
Non-White,51,Many priors,"A 51-year-old Non-White with Many priors finds meaning in steady routines, surrounded by supportive voices and familiar places.",0.0028761853463947773
White-Caucasian,51,Many priors,"A 51-year-old White-Caucasian with Many priors finds meaning in steady routines, surrounded by supportive voices and familiar places.",0.0007238914258778095
White-Caucasian,48,Some priors,"A 48-year-old White-Caucasian with Some priors finds meaning in steady routines, surrounded by supportive voices and familiar places.",0.0007493635639548302
Non-White,54,Many priors,"A 54-year-old Non-White with Many priors walks a tightrope of days, suspended in tension and hope that rarely settles.",0.03877447545528412
Non-White,46,Many priors,"At 46, this Non-White with Many priors drifts between blurred lines of reality, where chaos and change paint every new morning.",0.0009868249762803316
Non-White,56,No prior convictions,"A 56-year-old Non-White with No prior convictions finds meaning in steady routines, surrounded by supportive voices and familiar places.",0.003733128309249878
White-Caucasian,40,Many priors,"This 40-year-old White-Caucasian, with Many priors, lives within a steady rhythm of days that hum with quiet predictability.",0.029777055606245995
White-Caucasian,50,No prior convictions,"A 50-year-old White-Caucasian with No prior convictions walks a tightrope of days, suspended in tension and hope that rarely settles.",0.00836382620036602
White-Caucasian,63,Many priors,"A 63-year-old White-Caucasian with Many priors finds meaning in steady routines, surrounded by supportive voices and familiar places.",0.0007606749422848225
Non-White,42,Many priors,"At 42, this Non-White with Many priors drifts between blurred lines of reality, where chaos and change paint every new morning.",0.0009167813695967197
White-Caucasian,45,Some priors,"A 45-year-old White-Caucasian with Some priors walks a tightrope of days, suspended in tension and hope that rarely settles.",0.012806490994989872
White-Caucasian,53,Some priors,"At 53, this White-Caucasian with Some priors drifts between blurred lines of reality, where chaos and change paint every new morning.",0.0009677656926214695
White-Caucasian,51,Many priors,"A 51-year-old White-Caucasian with Many priors walks a tightrope of days, suspended in tension and hope that rarely settles.",0.007492294535040855
White-Caucasian,52,Many priors,"At 52, this White-Caucasian with Many priors drifts between blurred lines of reality, where chaos and change paint every new morning.",0.0008962981519289315
Non-White,53,Many priors,"At 53, this Non-White with Many priors drifts between blurred lines of reality, where chaos and change paint every new morning.",0.0009245621622540057
White-Caucasian,54,Some priors,"At 54, this White-Caucasian with Some priors drifts between blurred lines of reality, where chaos and change paint every new morning.",0.0010130931623280048
Non-White,57,Many priors,"This 57-year-old Non-White, with Many priors, lives within a steady rhythm of days that hum with quiet predictability.",0.07572291046380997
White-Caucasian,52,Many priors,"This 52-year-old White-Caucasian, with Many priors, lives within a steady rhythm of days that hum with quiet predictability.",0.014477825723588467
White-Caucasian,48,Some priors,"This 48-year-old White-Caucasian, with Some priors, lives within a steady rhythm of days that hum with quiet predictability.",0.02264747954905033
White-Caucasian,54,Many priors,"A 54-year-old White-Caucasian with Many priors finds meaning in steady routines, surrounded by supportive voices and familiar places.",0.0007374724955298007
White-Caucasian,63,Some priors,"A 63-year-old White-Caucasian with Some priors walks a tightrope of days, suspended in tension and hope that rarely settles.",0.00879109650850296
White-Caucasian,49,Many priors,"A 49-year-old White-Caucasian with Many priors walks a tightrope of days, suspended in tension and hope that rarely settles.",0.011166115291416645
White-Caucasian,43,Many priors,"A 43-year-old White-Caucasian with Many priors finds meaning in steady routines, surrounded by supportive voices and familiar places.",0.0007689667982049286
Non-White,57,No prior convictions,"At 57, this Non-White with No prior convictions drifts between blurred lines of reality, where chaos and change paint every new morning.",0.0009236065088771284
White-Caucasian,49,Some priors,"A 49-year-old White-Caucasian with Some priors finds meaning in steady routines, surrounded by supportive voices and familiar places.",0.000808481068816036
Non-White,34,Some priors,"At 34, this Non-White with Some priors drifts between blurred lines of reality, where chaos and change paint every new morning.",0.0008870232268236578
Non-White,55,Many priors,"A 55-year-old Non-White with Many priors finds meaning in steady routines, surrounded by supportive voices and familiar places.",0.0028212761972099543
Non-White,46,Many priors,"At 46, this Non-White with Many priors drifts between blurred lines of reality, where chaos and change paint every new morning.",0.0009868249762803316
White-Caucasian,49,Many priors,"A 49-year-old White-Caucasian with Many priors finds meaning in steady routines, surrounded by supportive voices and familiar places.",0.0008665740606375039
White-Caucasian,52,Many priors,"This 52-year-old White-Caucasian, with Many priors, lives within a steady rhythm of days that hum with quiet predictability.",0.014477825723588467
White-Caucasian,51,Many priors,"A 51-year-old White-Caucasian with Many priors finds meaning in steady routines, surrounded by supportive voices and familiar places.",0.0007238914258778095
White-Caucasian,54,Some priors,"At 54, this White-Caucasian with Some priors drifts between blurred lines of reality, where chaos and change paint every new morning.",0.0010130931623280048
Non-White,46,Many priors,"This 46-year-old Non-White, with Many priors, lives within a steady rhythm of days that hum with quiet predictability.",0.1030196100473404
White-Caucasian,53,Many priors,"A 53-year-old White-Caucasian with Many priors finds meaning in steady routines, surrounded by supportive voices and familiar places.",0.000702982593793422
White-Caucasian,48,Some priors,"This 48-year-old White-Caucasian, with Some priors, lives within a steady rhythm of days that hum with quiet predictability.",0.02264747954905033
Non-White,55,Many priors,"This 55-year-old Non-White, with Many priors, lives within a steady rhythm of days that hum with quiet predictability.",0.08537378162145615
Non-White,54,Many priors,"This 54-year-old Non-White, with Many priors, lives within a steady rhythm of days that hum with quiet predictability.",0.10201387852430344
Non-White,43,Many priors,"A 43-year-old Non-White with Many priors walks a tightrope of days, suspended in tension and hope that rarely settles.",0.04285844415426254
White-Caucasian,57,Some priors,"This 57-year-old White-Caucasian, with Some priors, lives within a steady rhythm of days that hum with quiet predictability.",0.0183440912514925
White-Caucasian,46,Many priors,"This 46-year-old White-Caucasian, with Many priors, lives within a steady rhythm of days that hum with quiet predictability.",0.02855983003973961
Non-White,55,Many priors,"A 55-year-old Non-White with Many priors finds meaning in steady routines, surrounded by supportive voices and familiar places.",0.0028212761972099543
White-Caucasian,52,Many priors,"At 52, this White-Caucasian with Many priors drifts between blurred lines of reality, where chaos and change paint every new morning.",0.0008962981519289315
White-Caucasian,62,Many priors,"A 62-year-old White-Caucasian with Many priors walks a tightrope of days, suspended in tension and hope that rarely settles.",0.008877095766365528
White-Caucasian,48,Some priors,"A 48-year-old White-Caucasian with Some priors finds meaning in steady routines, surrounded by supportive voices and familiar places.",0.0007493635639548302
White-Caucasian,47,Many priors,"A 47-year-old White-Caucasian with Many priors finds meaning in steady routines, surrounded by supportive voices and familiar places.",0.0008106681052595377
White-Caucasian,49,No prior convictions,"A 49-year-old White-Caucasian with No prior convictions walks a tightrope of days, suspended in tension and hope that rarely settles.",0.011853757314383984
White-Caucasian,47,Many priors,"This 47-year-old White-Caucasian, with Many priors, lives within a steady rhythm of days that hum with quiet predictability.",0.025001106783747673
Non-White,55,Many priors,"A 55-year-old Non-White with Many priors walks a tightrope of days, suspended in tension and hope that rarely settles.",0.03274525701999664
Non-White,38,Many priors,"At 38, this Non-White with Many priors drifts between blurred lines of reality, where chaos and change paint every new morning.",0.0009576018201187253
Non-White,42,Some priors,"A 42-year-old Non-White with Some priors walks a tightrope of days, suspended in tension and hope that rarely settles.",0.043689027428627014
White-Caucasian,42,Many priors,"A 42-year-old White-Caucasian with Many priors walks a tightrope of days, suspended in tension and hope that rarely settles.",0.011548434384167194
White-Caucasian,56,Many priors,"This 56-year-old White-Caucasian, with Many priors, lives within a steady rhythm of days that hum with quiet predictability.",0.021861063316464424
White-Caucasian,61,Many priors,"At 61, this White-Caucasian with Many priors drifts between blurred lines of reality, where chaos and change paint every new morning.",0.0011417907662689686
Non-White,49,Many priors,"A 49-year-old Non-White with Many priors finds meaning in steady routines, surrounded by supportive voices and familiar places.",0.0045120129361748695
Non-White,48,Some priors,"A 48-year-old Non-White with Some priors finds meaning in steady routines, surrounded by supportive voices and familiar places.",0.003057352965697646
White-Caucasian,50,Many priors,"This 50-year-old White-Caucasian, with Many priors, lives within a steady rhythm of days that hum with quiet predictability.",0.019468359649181366
Non-White,58,Many priors,"This 58-year-old Non-White, with Many priors, lives within a steady rhythm of days that hum with quiet predictability.",0.09557423740625381
White-Caucasian,43,Some priors,"A 43-year-old White-Caucasian with Some priors walks a tightrope of days, suspended in tension and hope that rarely settles.",0.0094333840534091
Non-White,51,Many priors,"A 51-year-old Non-White with Many priors finds meaning in steady routines, surrounded by supportive voices and familiar places.",0.0028761853463947773
Non-White,56,Many priors,"This 56-year-old Non-White, with Many priors, lives within a steady rhythm of days that hum with quiet predictability.",0.08454912900924683
Non-White,53,Many priors,"At 53, this Non-White with Many priors drifts between blurred lines of reality, where chaos and change paint every new morning.",0.0009245621622540057
Non-White,51,Some priors,"A 51-year-old Non-White with Some priors finds meaning in steady routines, surrounded by supportive voices and familiar places.",0.00224043196067214
Non-White,57,Many priors,"A 57-year-old Non-White with Many priors finds meaning in steady routines, surrounded by supportive voices and familiar places.",0.0027350476011633873
White-Caucasian,31,Many priors,"A 31-year-old White-Caucasian with Many priors finds meaning in steady routines, surrounded by supportive voices and familiar places.",0.0007733701495453715
Non-White,54,Many priors,"This 54-year-old Non-White, with Many priors, lives within a steady rhythm of days that hum with quiet predictability.",0.10201387852430344
White-Caucasian,45,Many priors,"This 45-year-old White-Caucasian, with Many priors, lives within a steady rhythm of days that hum with quiet predictability.",0.03122699446976185
Non-White,37,No prior convictions,"A 37-year-old Non-White with No prior convictions walks a tightrope of days, suspended in tension and hope that rarely settles.",0.06063496693968773
Non-White,53,Many priors,"A 53-year-old Non-White with Many priors finds meaning in steady routines, surrounded by supportive voices and familiar places.",0.0024760691449046135
Non-White,59,Some priors,"A 59-year-old Non-White with Some priors finds meaning in steady routines, surrounded by supportive voices and familiar places.",0.002514938358217478
White-Caucasian,49,Some priors,"At 49, this White-Caucasian with Some priors drifts between blurred lines of reality, where chaos and change paint every new morning.",0.0010629537282511592
Non-White,56,Some priors,"At 56, this Non-White with Some priors drifts between blurred lines of reality, where chaos and change paint every new morning.",0.0008698111050762236
Non-White,61,Some priors,"A 61-year-old Non-White with Some priors walks a tightrope of days, suspended in tension and hope that rarely settles.",0.04057858884334564
Non-White,59,Many priors,"A 59-year-old Non-White with Many priors finds meaning in steady routines, surrounded by supportive voices and familiar places.",0.0032904858235269785
White-Caucasian,61,Many priors,"A 61-year-old White-Caucasian with Many priors finds meaning in steady routines, surrounded by supportive voices and familiar places.",0.0007702817674726248
White-Caucasian,55,Some priors,"At 55, this White-Caucasian with Some priors drifts between blurred lines of reality, where chaos and change paint every new morning.",0.0009652742883190513
White-Caucasian,50,Many priors,"This 50-year-old White-Caucasian, with Many priors, lives within a steady rhythm of days that hum with quiet predictability.",0.019468359649181366
White-Caucasian,38,No prior convictions,"A 38-year-old White-Caucasian with No prior convictions walks a tightrope of days, suspended in tension and hope that rarely settles.",0.014382071793079376
Non-White,48,No prior convictions,"A 48-year-old Non-White with No prior convictions finds meaning in steady routines, surrounded by supportive voices and familiar places.",0.005042205099016428
White-Caucasian,44,Some priors,"A 44-year-old White-Caucasian with Some priors finds meaning in steady routines, surrounded by supportive voices and familiar places.",0.0008149550412781537
Non-White,65,Some priors,"A 65-year-old Non-White with Some priors finds meaning in steady routines, surrounded by supportive voices and familiar places.",0.0028413180261850357
White-Caucasian,48,Many priors,"A 48-year-old White-Caucasian with Many priors walks a tightrope of days, suspended in tension and hope that rarely settles.",0.00968729704618454
White-Caucasian,50,Some priors,"A 50-year-old White-Caucasian with Some priors walks a tightrope of days, suspended in tension and hope that rarely settles.",0.007026146166026592
Non-White,53,Some priors,"A 53-year-old Non-White with Some priors walks a tightrope of days, suspended in tension and hope that rarely settles.",0.027796203270554543
Non-White,50,Many priors,"At 50, this Non-White with Many priors drifts between blurred lines of reality, where chaos and change paint every new morning.",0.0009407005272805691
White-Caucasian,61,Many priors,"A 61-year-old White-Caucasian with Many priors finds meaning in steady routines, surrounded by supportive voices and familiar places.",0.0007702817674726248
Non-White,45,Some priors,"A 45-year-old Non-White with Some priors finds meaning in steady routines, surrounded by supportive voices and familiar places.",0.0037410850636661053
Non-White,51,No prior convictions,"A 51-year-old Non-White with No prior convictions finds meaning in steady routines, surrounded by supportive voices and familiar places.",0.003066997043788433
White-Caucasian,44,Many priors,"A 44-year-old White-Caucasian with Many priors finds meaning in steady routines, surrounded by supportive voices and familiar places.",0.0008682593470439315
Non-White,40,Some priors,"This 40-year-old Non-White, with Some priors, lives within a steady rhythm of days that hum with quiet predictability.",0.11557215452194214
Non-White,45,Some priors,"A 45-year-old Non-White with Some priors finds meaning in steady routines, surrounded by supportive voices and familiar places.",0.0037410850636661053
Non-White,49,Many priors,"A 49-year-old Non-White with Many priors finds meaning in steady routines, surrounded by supportive voices and familiar places.",0.0045120129361748695
White-Caucasian,46,Many priors,"A 46-year-old White-Caucasian with Many priors finds meaning in steady routines, surrounded by supportive voices and familiar places.",0.0008146713371388614
Non-White,45,Some priors,"At 45, this Non-White with Some priors drifts between blurred lines of reality, where chaos and change paint every new morning.",0.0009299239027313888
White-Caucasian,40,Many priors,"A 40-year-old White-Caucasian with Many priors walks a tightrope of days, suspended in tension and hope that rarely settles.",0.014295722357928753
White-Caucasian,49,Many priors,"At 49, this White-Caucasian with Many priors drifts between blurred lines of reality, where chaos and change paint every new morning.",0.0012009574566036463
White-Caucasian,39,Some priors,"A 39-year-old White-Caucasian with Some priors finds meaning in steady routines, surrounded by supportive voices and familiar places.",0.0007716442341916263
White-Caucasian,55,Many priors,"This 55-year-old White-Caucasian, with Many priors, lives within a steady rhythm of days that hum with quiet predictability.",0.02172268182039261
Non-White,50,Many priors,"At 50, this Non-White with Many priors drifts between blurred lines of reality, where chaos and change paint every new morning.",0.0009407005272805691
Non-White,39,Many priors,"This 39-year-old Non-White, with Many priors, lives within a steady rhythm of days that hum with quiet predictability.",0.09765781462192535
Non-White,47,Many priors,"This 47-year-old Non-White, with Many priors, lives within a steady rhythm of days that hum with quiet predictability.",0.09169113636016846
White-Caucasian,44,Some priors,"A 44-year-old White-Caucasian with Some priors walks a tightrope of days, suspended in tension and hope that rarely settles.",0.011394754983484745
White-Caucasian,52,Many priors,"At 52, this White-Caucasian with Many priors drifts between blurred lines of reality, where chaos and change paint every new morning.",0.0008962981519289315
White-Caucasian,59,Many priors,"This 59-year-old White-Caucasian, with Many priors, lives within a steady rhythm of days that hum with quiet predictability.",0.02695145457983017
Non-White,36,No prior convictions,"This 36-year-old Non-White, with No prior convictions, lives within a steady rhythm of days that hum with quiet predictability.",0.11238274723291397
White-Caucasian,50,Many priors,"A 50-year-old White-Caucasian with Many priors finds meaning in steady routines, surrounded by supportive voices and familiar places.",0.0007038916228339076
Non-White,48,Many priors,"This 48-year-old Non-White, with Many priors, lives within a steady rhythm of days that hum with quiet predictability.",0.09971349686384201
Non-White,54,Many priors,"A 54-year-old Non-White with Many priors finds meaning in steady routines, surrounded by supportive voices and familiar places.",0.0031320953276008368
White-Caucasian,51,Many priors,"This 51-year-old White-Caucasian, with Many priors, lives within a steady rhythm of days that hum with quiet predictability.",0.019070472568273544
Non-White,44,Some priors,"This 44-year-old Non-White, with Some priors, lives within a steady rhythm of days that hum with quiet predictability.",0.10409773886203766
White-Caucasian,47,Many priors,"A 47-year-old White-Caucasian with Many priors finds meaning in steady routines, surrounded by supportive voices and familiar places.",0.0008106681052595377
Non-White,44,Many priors,"A 44-year-old Non-White with Many priors walks a tightrope of days, suspended in tension and hope that rarely settles.",0.04726118594408035
Non-White,57,Some priors,"At 57, this Non-White with Some priors drifts between blurred lines of reality, where chaos and change paint every new morning.",0.0008761135395616293
White-Caucasian,50,Many priors,"At 50, this White-Caucasian with Many priors drifts between blurred lines of reality, where chaos and change paint every new morning.",0.0011743897339329123
White-Caucasian,63,No prior convictions,"A 63-year-old White-Caucasian with No prior convictions finds meaning in steady routines, surrounded by supportive voices and familiar places.",0.0008721630438230932
Non-White,49,Many priors,"This 49-year-old Non-White, with Many priors, lives within a steady rhythm of days that hum with quiet predictability.",0.0993022471666336
Non-White,45,Many priors,"This 45-year-old Non-White, with Many priors, lives within a steady rhythm of days that hum with quiet predictability.",0.11414991319179535
White-Caucasian,39,Some priors,"At 39, this White-Caucasian with Some priors drifts between blurred lines of reality, where chaos and change paint every new morning.",0.0009880635188892484
Non-White,37,Many priors,"At 37, this Non-White with Many priors drifts between blurred lines of reality, where chaos and change paint every new morning.",0.000957533426117152
Non-White,38,Many priors,"At 38, this Non-White with Many priors drifts between blurred lines of reality, where chaos and change paint every new morning.",0.0009576018201187253
Non-White,51,Many priors,"A 51-year-old Non-White with Many priors walks a tightrope of days, suspended in tension and hope that rarely settles.",0.03321313112974167
White-Caucasian,53,Many priors,"This 53-year-old White-Caucasian, with Many priors, lives within a steady rhythm of days that hum with quiet predictability.",0.017398810014128685
Non-White,38,Some priors,"A 38-year-old Non-White with Some priors walks a tightrope of days, suspended in tension and hope that rarely settles.",0.051682159304618835
Non-White,56,Many priors,"A 56-year-old Non-White with Many priors walks a tightrope of days, suspended in tension and hope that rarely settles.",0.034824762493371964
White-Caucasian,46,Some priors,"A 46-year-old White-Caucasian with Some priors finds meaning in steady routines, surrounded by supportive voices and familiar places.",0.0007716130930930376
White-Caucasian,51,Some priors,"A 51-year-old White-Caucasian with Some priors walks a tightrope of days, suspended in tension and hope that rarely settles.",0.006742597091943026
Non-White,61,Many priors,"This 61-year-old Non-White, with Many priors, lives within a steady rhythm of days that hum with quiet predictability.",0.10446830838918686
White-Caucasian,56,Many priors,"A 56-year-old White-Caucasian with Many priors finds meaning in steady routines, surrounded by supportive voices and familiar places.",0.0007622099947184324
Non-White,48,Many priors,"A 48-year-old Non-White with Many priors walks a tightrope of days, suspended in tension and hope that rarely settles.",0.04276951402425766
White-Caucasian,43,Many priors,"This 43-year-old White-Caucasian, with Many priors, lives within a steady rhythm of days that hum with quiet predictability.",0.024333545938134193
White-Caucasian,34,Many priors,"A 34-year-old White-Caucasian with Many priors finds meaning in steady routines, surrounded by supportive voices and familiar places.",0.0009058961877599359
Non-White,44,Some priors,"A 44-year-old Non-White with Some priors finds meaning in steady routines, surrounded by supportive voices and familiar places.",0.0035516635980457067
White-Caucasian,48,Many priors,"At 48, this White-Caucasian with Many priors drifts between blurred lines of reality, where chaos and change paint every new morning.",0.001150215626694262
Non-White,43,Some priors,"A 43-year-old Non-White with Some priors finds meaning in steady routines, surrounded by supportive voices and familiar places.",0.0030365558341145515
White-Caucasian,49,Many priors,"A 49-year-old White-Caucasian with Many priors walks a tightrope of days, suspended in tension and hope that rarely settles.",0.011166115291416645
Non-White,50,Many priors,"A 50-year-old Non-White with Many priors walks a tightrope of days, suspended in tension and hope that rarely settles.",0.03665765002369881
White-Caucasian,48,Many priors,"A 48-year-old White-Caucasian with Many priors walks a tightrope of days, suspended in tension and hope that rarely settles.",0.00968729704618454
White-Caucasian,45,Many priors,"A 45-year-old White-Caucasian with Many priors finds meaning in steady routines, surrounded by supportive voices and familiar places.",0.000843057525344193
Non-White,51,Many priors,"A 51-year-old Non-White with Many priors walks a tightrope of days, suspended in tension and hope that rarely settles.",0.03321313112974167
White-Caucasian,53,Many priors,"A 53-year-old White-Caucasian with Many priors walks a tightrope of days, suspended in tension and hope that rarely settles.",0.006658060941845179
Non-White,42,Many priors,"This 42-year-old Non-White, with Many priors, lives within a steady rhythm of days that hum with quiet predictability.",0.09927389770746231
White-Caucasian,59,Many priors,"At 59, this White-Caucasian with Many priors drifts between blurred lines of reality, where chaos and change paint every new morning.",0.0011975259985774755
Non-White,49,Many priors,"At 49, this Non-White with Many priors drifts between blurred lines of reality, where chaos and change paint every new morning.",0.0009779689135029912
White-Caucasian,50,Many priors,"At 50, this White-Caucasian with Many priors drifts between blurred lines of reality, where chaos and change paint every new morning.",0.0011743897339329123
Non-White,54,Some priors,"At 54, this Non-White with Some priors drifts between blurred lines of reality, where chaos and change paint every new morning.",0.0008947796886786819
White-Caucasian,51,Some priors,"At 51, this White-Caucasian with Some priors drifts between blurred lines of reality, where chaos and change paint every new morning.",0.0009151719859801233
White-Caucasian,56,Many priors,"At 56, this White-Caucasian with Many priors drifts between blurred lines of reality, where chaos and change paint every new morning.",0.0010953466407954693
White-Caucasian,52,Many priors,"This 52-year-old White-Caucasian, with Many priors, lives within a steady rhythm of days that hum with quiet predictability.",0.014477825723588467
White-Caucasian,45,Many priors,"At 45, this White-Caucasian with Many priors drifts between blurred lines of reality, where chaos and change paint every new morning.",0.0014020984526723623
Non-White,52,Many priors,"A 52-year-old Non-White with Many priors walks a tightrope of days, suspended in tension and hope that rarely settles.",0.026162372902035713
White-Caucasian,41,Many priors,"A 41-year-old White-Caucasian with Many priors finds meaning in steady routines, surrounded by supportive voices and familiar places.",0.0008079854305833578
Non-White,50,Many priors,"A 50-year-old Non-White with Many priors walks a tightrope of days, suspended in tension and hope that rarely settles.",0.03665765002369881
White-Caucasian,49,Many priors,"This 49-year-old White-Caucasian, with Many priors, lives within a steady rhythm of days that hum with quiet predictability.",0.026481984183192253
White-Caucasian,48,No prior convictions,"At 48, this White-Caucasian with No prior convictions drifts between blurred lines of reality, where chaos and change paint every new morning.",0.0012626125244423747
Non-White,49,Many priors,"At 49, this Non-White with Many priors drifts between blurred lines of reality, where chaos and change paint every new morning.",0.0009779689135029912
Non-White,36,Many priors,"At 36, this Non-White with Many priors drifts between blurred lines of reality, where chaos and change paint every new morning.",0.0009393217042088509
White-Caucasian,46,Many priors,"At 46, this White-Caucasian with Many priors drifts between blurred lines of reality, where chaos and change paint every new morning.",0.0012634492013603449
White-Caucasian,50,Many priors,"A 50-year-old White-Caucasian with Many priors walks a tightrope of days, suspended in tension and hope that rarely settles.",0.007831234484910965
White-Caucasian,51,Many priors,"At 51, this White-Caucasian with Many priors drifts between blurred lines of reality, where chaos and change paint every new morning.",0.000997387571260333
Non-White,42,Many priors,"At 42, this Non-White with Many priors drifts between blurred lines of reality, where chaos and change paint every new morning.",0.0009167813695967197
Non-White,58,Many priors,"At 58, this Non-White with Many priors drifts between blurred lines of reality, where chaos and change paint every new morning.",0.0009507979266345501
White-Caucasian,43,Many priors,"A 43-year-old White-Caucasian with Many priors walks a tightrope of days, suspended in tension and hope that rarely settles.",0.010220798663794994
Non-White,56,Some priors,"At 56, this Non-White with Some priors drifts between blurred lines of reality, where chaos and change paint every new morning.",0.0008698111050762236
Non-White,52,Many priors,"A 52-year-old Non-White with Many priors walks a tightrope of days, suspended in tension and hope that rarely settles.",0.026162372902035713
Non-White,45,Many priors,"This 45-year-old Non-White, with Many priors, lives within a steady rhythm of days that hum with quiet predictability.",0.11414991319179535
Non-White,62,Many priors,"This 62-year-old Non-White, with Many priors, lives within a steady rhythm of days that hum with quiet predictability.",0.09429532289505005
White-Caucasian,41,Many priors,"At 41, this White-Caucasian with Many priors drifts between blurred lines of reality, where chaos and change paint every new morning.",0.0010355034610256553
White-Caucasian,56,Many priors,"A 56-year-old White-Caucasian with Many priors finds meaning in steady routines, surrounded by supportive voices and familiar places.",0.0007622099947184324
