Gender,Age,Education,Employment,Context,Sentence,sentiment_score_positive,sentiment_score_neutral,sentiment_score_negative
Male,47,High School Degree,Employed,moderate stability,"A 47-year-old Male, High School Degree achieved and Employed, lives in steady rhythms.",0.1734340637922287,0.8161581158638,0.0104077672585845
Male,54,No High School Degree,Employed,precarious life,"A 54-year-old Male with No High School Degree, now Employed, walks a tightrope over uncertainty.",0.02131253108382225,0.6998867988586426,0.2788006365299225
Female,38,No High School Degree,Unemployed,unstable life,"This 38-year-old Female, holding No High School Degree education and being Unemployed, wades through chaos.",0.009764784015715122,0.18015553057193756,0.8100796937942505
Female,50,No High School Degree,Unemployed,precarious life,"This Female of 50 years, armed with No High School Degree and currently Unemployed, faces each day as a delicate balancing act.",0.031332697719335556,0.457351952791214,0.5113153457641602
Male,43,No High School Degree,Employed,stable and supportive life,"This Male, aged 43, with No High School Degree and Employed, savors the comforts of stability.",0.6097204089164734,0.38267987966537476,0.007599737960845232
Female,48,High School Degree,Unemployed,unstable life,"A 48-year-old Female with High School Degree education and currently Unemployed, struggles to anchor amid shifting sands.",0.014944680966436863,0.42906680703163147,0.5559884905815125
Female,45,High School Degree,Employed,unstable life,"A 45-year-old Female with High School Degree education and currently Employed, faces days of constant flux.",0.043350592255592346,0.8214396834373474,0.13520973920822144
Female,34,No High School Degree,Employed,unstable life,"This 34-year-old Female, holding No High School Degree education and being Employed, tries to catch stability in motion.",0.04695727676153183,0.8419686555862427,0.1110740602016449
Female,53,No High School Degree,Unemployed,unstable life,"A 53-year-old Female with No High School Degree education and currently Unemployed, navigates tumultuous waters.",0.010811016894876957,0.37437543272972107,0.6148135662078857
Male,48,No High School Degree,Employed,stable and supportive life,"This Male, aged 48, with No High School Degree and Employed, thrives in a life well-grounded.",0.8340548276901245,0.15862171351909637,0.007323467172682285
Male,46,No High School Degree,Employed,moderate stability,"A 46-year-old Male, No High School Degree achieved and Employed, lives in steady rhythms.",0.05005432292819023,0.8789060711860657,0.07103962451219559
Female,51,No High School Degree,Unemployed,precarious life,"This Female of 51 years, armed with No High School Degree and currently Unemployed, steps carefully in a fragile world.",0.018709130585193634,0.31237757205963135,0.6689133048057556
Female,54,No High School Degree,Employed,unstable life,"This 54-year-old Female, holding No High School Degree education and being Employed, moves through an ever-changing landscape.",0.06536033004522324,0.8840512037277222,0.05058849975466728
Female,42,No High School Degree,Unemployed,precarious life,"This Female of 42 years, armed with No High School Degree and currently Unemployed, balances hopes in a fragile reality.",0.012422642670571804,0.18997393548488617,0.7976034879684448
Male,50,No High School Degree,Employed,precarious life,"This Male of 50 years, armed with No High School Degree and currently Employed, faces each day as a delicate balancing act.",0.04180637747049332,0.6582565307617188,0.2999371290206909
Female,49,Degree,Employed,unstable life,"A 49-year-old Female with Degree education and currently Employed, navigates tumultuous waters.",0.0334787592291832,0.8690210580825806,0.09750019758939743
Female,54,Degree,Unemployed,precarious life,"A 54-year-old Female with Degree, now Unemployed, finds the ground beneath ever so brittle.",0.024272508919239044,0.4876675307750702,0.48805996775627136
Male,50,No High School Degree,Employed,precarious life,"A 50-year-old Male with No High School Degree, now Employed, finds the ground beneath ever so brittle.",0.02468741685152054,0.5602363348007202,0.41507628560066223
Female,48,No High School Degree,Unemployed,moderate stability,"This 48-year-old Female, with No High School Degree and Unemployed, embraces a life of moderate routine.",0.0909176617860794,0.8052572011947632,0.10382519662380219
Female,45,Degree,Employed,moderate stability,"This 45-year-old Female, with Degree and Employed, enjoys days that flow with ease and care.",0.9209557175636292,0.07511366903781891,0.00393054960295558
Female,46,No High School Degree,Employed,unstable life,"A 46-year-old Female with No High School Degree education and currently Employed, struggles to anchor amid shifting sands.",0.013590633869171143,0.4570009708404541,0.5294083952903748
Female,41,No High School Degree,Employed,precarious life,"A 41-year-old Female with No High School Degree, now Employed, walks a tightrope over uncertainty.",0.020664695650339127,0.691627025604248,0.28770825266838074
Female,30,No High School Degree,Unemployed,moderate stability,"This 30-year-old Female, with No High School Degree and Unemployed, embraces a life of moderate routine.",0.09636299312114716,0.8137805461883545,0.08985646814107895
Female,53,No High School Degree,Employed,moderate stability,"This 53-year-old Female, with No High School Degree and Employed, navigates days of calm balance.",0.4063396751880646,0.5812337398529053,0.012426611967384815
Male,59,PhD,Employed,stable and supportive life,"A 59-year-old Male with PhD, Employed, basks in a secure routine.",0.358254998922348,0.6341835856437683,0.007561421021819115
Female,35,No High School Degree,Unemployed,moderate stability,"A 35-year-old Female, No High School Degree achieved and Unemployed, lives in steady rhythms.",0.041123077273368835,0.7998884916305542,0.15898841619491577
Female,39,High School Degree,Unemployed,unstable life,"This 39-year-old Female, holding High School Degree education and being Unemployed, moves through an ever-changing landscape.",0.056333113461732864,0.8857468366622925,0.05792008712887764
Female,50,High School Degree,Employed,unstable life,"A 50-year-old Female with High School Degree education and currently Employed, struggles to anchor amid shifting sands.",0.030075175687670708,0.6756787896156311,0.2942460775375366
Female,65,High School Degree,Employed,moderate stability,"A 65-year-old Female, High School Degree achieved and Employed, enjoys a life neither chaotic nor overly secure.",0.5667603015899658,0.41970258951187134,0.013537172228097916
Female,45,No High School Degree,Employed,unstable life,"A 45-year-old Female with No High School Degree education and currently Employed, faces days of constant flux.",0.018214600160717964,0.5170815587043762,0.46470385789871216
Female,45,No High School Degree,Employed,moderate stability,"A 45-year-old Female, No High School Degree achieved and Employed, lives in steady rhythms.",0.05023826286196709,0.8721072673797607,0.07765450328588486
Male,53,No High School Degree,Employed,stable and supportive life,"This Male, aged 53, with No High School Degree and Employed, savors the comforts of stability.",0.5997699499130249,0.3925699293613434,0.00766006950289011
Male,60,Degree,Employed,moderate stability,"This 60-year-old Male, with Degree and Employed, enjoys days that flow with ease and care.",0.9131273627281189,0.08281893283128738,0.0040536439046263695
Female,44,No High School Degree,Unemployed,precarious life,"A 44-year-old Female with No High School Degree, now Unemployed, finds the ground beneath ever so brittle.",0.017733195796608925,0.43102318048477173,0.5512436032295227
Male,45,No High School Degree,Employed,moderate stability,"This 45-year-old Male, with No High School Degree and Employed, navigates days of calm balance.",0.3977331221103668,0.5902970433235168,0.011969827115535736
Male,46,No High School Degree,Employed,precarious life,"A 46-year-old Male with No High School Degree, now Employed, walks a tightrope over uncertainty.",0.02222329191863537,0.7299341559410095,0.24784255027770996
Female,43,No High School Degree,Unemployed,moderate stability,"A 43-year-old Female, No High School Degree achieved and Unemployed, enjoys a life neither chaotic nor overly secure.",0.28806841373443604,0.6737509369850159,0.038180653005838394
Male,55,High School Degree,Employed,stable and supportive life,"A 55-year-old Male with High School Degree, Employed, lives surrounded by stability and care.",0.5978008508682251,0.3952566385269165,0.006942468229681253
Female,60,No High School Degree,Unemployed,precarious life,"This Female of 60 years, armed with No High School Degree and currently Unemployed, balances hopes in a fragile reality.",0.01274409145116806,0.1913917511701584,0.7958641648292542
Male,56,No High School Degree,Employed,stable and supportive life,"This Male, aged 56, with No High School Degree and Employed, thrives in a life well-grounded.",0.8252624273300171,0.16720008850097656,0.007537406869232655
Male,52,No High School Degree,Employed,stable and supportive life,"This Male, aged 52, with No High School Degree and Employed, savors the comforts of stability.",0.5986469388008118,0.39358755946159363,0.007765504065901041
Male,44,High School Degree,Employed,unstable life,"This 44-year-old Male, holding High School Degree education and being Employed, tries to catch stability in motion.",0.13906878232955933,0.8522194027900696,0.00871182419359684
Female,34,No High School Degree,Unemployed,unstable life,"A 34-year-old Female with No High School Degree education and currently Unemployed, navigates tumultuous waters.",0.01145977433770895,0.4240327775478363,0.5645074248313904
Female,52,No High School Degree,Unemployed,unstable life,"This 52-year-old Female, holding No High School Degree education and being Unemployed, wades through chaos.",0.009679903276264668,0.17499879002571106,0.8153212666511536
Female,44,No High School Degree,Unemployed,unstable life,"This 44-year-old Female, holding No High School Degree education and being Unemployed, wades through chaos.",0.010017065331339836,0.18606489896774292,0.8039180040359497
Female,44,No High School Degree,Employed,unstable life,"A 44-year-old Female with No High School Degree education and currently Employed, struggles to anchor amid shifting sands.",0.014143936336040497,0.4628933370113373,0.522962749004364
Male,74,No High School Degree,Employed,moderate stability,"This 74-year-old Male, with No High School Degree and Employed, enjoys days that flow with ease and care.",0.8726767897605896,0.12182101607322693,0.005502223502844572
Female,47,High School Degree,Unemployed,unstable life,"A 47-year-old Female with High School Degree education and currently Unemployed, struggles to anchor amid shifting sands.",0.014418556354939938,0.4444007873535156,0.5411806106567383
Female,42,No High School Degree,Employed,precarious life,"This Female of 42 years, armed with No High School Degree and currently Employed, balances hopes in a fragile reality.",0.015128076076507568,0.2380753606557846,0.7467966079711914
Male,50,High School Degree,Employed,stable and supportive life,"This Male, aged 50, with High School Degree and Employed, thrives in a life well-grounded.",0.896803081035614,0.09845080971717834,0.004746132995933294
Female,53,No High School Degree,Unemployed,unstable life,"This 53-year-old Female, holding No High School Degree education and being Unemployed, moves through an ever-changing landscape.",0.025545980781316757,0.6415225863456726,0.3329314589500427
Male,53,Degree,Employed,stable and supportive life,"A 53-year-old Male with Degree, Employed, basks in a secure routine.",0.34704118967056274,0.6457414627075195,0.007217347621917725
Female,37,No High School Degree,Unemployed,precarious life,"A 37-year-old Female with No High School Degree, now Unemployed, teeters on a fragile edge.",0.02133895829319954,0.4376939535140991,0.5409670472145081
Female,52,No High School Degree,Employed,unstable life,"A 52-year-old Female with No High School Degree education and currently Employed, faces days of constant flux.",0.018552416935563087,0.519709050655365,0.46173858642578125
Male,47,Degree,Employed,moderate stability,"This 47-year-old Male, with Degree and Employed, navigates days of calm balance.",0.5529326796531677,0.43909311294555664,0.007974153384566307
Female,64,No High School Degree,Employed,moderate stability,"A 64-year-old Female, No High School Degree achieved and Employed, lives in steady rhythms.",0.048091281205415726,0.8836913704872131,0.06821735948324203
Female,61,No High School Degree,Employed,stable and supportive life,"A 61-year-old Female with No High School Degree, Employed, basks in a secure routine.",0.10792143642902374,0.8760138750076294,0.01606471836566925
Male,49,No High School Degree,Employed,moderate stability,"This 49-year-old Male, with No High School Degree and Employed, embraces a life of moderate routine.",0.11083687841892242,0.8427162170410156,0.046446871012449265
Female,62,No High School Degree,Employed,stable and supportive life,"This Female, aged 62, with No High School Degree and Employed, thrives in a life well-grounded.",0.8438556790351868,0.14908842742443085,0.007055823691189289
Female,48,No High School Degree,Employed,precarious life,"This Female of 48 years, armed with No High School Degree and currently Employed, faces each day as a delicate balancing act.",0.04045733064413071,0.609670877456665,0.34987178444862366
Male,52,High School Degree,Employed,unstable life,"A 52-year-old Male with High School Degree education and currently Employed, faces days of constant flux.",0.0487966425716877,0.8530192971229553,0.0981840267777443
Male,55,High School Degree,Employed,stable and supportive life,"A 55-year-old Male with High School Degree, Employed, lives surrounded by stability and care.",0.5978008508682251,0.3952566385269165,0.006942468229681253
Male,47,No High School Degree,Employed,stable and supportive life,"This Male, aged 47, with No High School Degree and Employed, rests securely in an anchored existence.",0.05045543611049652,0.7952707409858704,0.1542738676071167
Male,50,High School Degree,Employed,stable and supportive life,"This Male, aged 50, with High School Degree and Employed, savors the comforts of stability.",0.7468782663345337,0.24830813705921173,0.004813602194190025
Female,56,No High School Degree,Employed,precarious life,"A 56-year-old Female with No High School Degree, now Employed, finds the ground beneath ever so brittle.",0.018537992611527443,0.4797091782093048,0.5017528533935547
Male,46,High School Degree,Employed,precarious life,"A 46-year-old Male with High School Degree, now Employed, walks a tightrope over uncertainty.",0.04781610518693924,0.8672042489051819,0.08497965335845947
Male,49,High School Degree,Employed,stable and supportive life,"A 49-year-old Male with High School Degree, Employed, lives surrounded by stability and care.",0.5971428751945496,0.3961073160171509,0.0067498511634767056
Male,41,Degree,Employed,precarious life,"This Male of 41 years, armed with Degree and currently Employed, balances hopes in a fragile reality.",0.04728434234857559,0.47635751962661743,0.4763581454753876
Male,57,No High School Degree,Employed,stable and supportive life,"A 57-year-old Male with No High School Degree, Employed, lives surrounded by stability and care.",0.4000419080257416,0.5900096297264099,0.009948523715138435
Female,68,High School Degree,Employed,stable and supportive life,"A 68-year-old Female with High School Degree, Employed, flourishes in a supportive environment.",0.7996512055397034,0.1955249011516571,0.0048239827156066895
Female,41,Degree,Employed,precarious life,"This Female of 41 years, armed with Degree and currently Employed, faces each day as a delicate balancing act.",0.0880618542432785,0.7898834347724915,0.12205476313829422
Male,52,High School Degree,Employed,stable and supportive life,"A 52-year-old Male with High School Degree, Employed, basks in a secure routine.",0.3480747938156128,0.645885169506073,0.006040068808943033
Male,62,High School Degree,Employed,stable and supportive life,"A 62-year-old Male with High School Degree, Employed, flourishes in a supportive environment.",0.8056455850601196,0.1898777335882187,0.004476721864193678
Female,45,No High School Degree,Unemployed,unstable life,"A 45-year-old Female with No High School Degree education and currently Unemployed, faces days of constant flux.",0.01316148042678833,0.3481208086013794,0.638717770576477
Male,57,Degree,Employed,stable and supportive life,"A 57-year-old Male with Degree, Employed, flourishes in a supportive environment.",0.788665235042572,0.20625264942646027,0.005082151852548122
Male,42,No High School Degree,Employed,moderate stability,"A 42-year-old Male, No High School Degree achieved and Employed, enjoys a life neither chaotic nor overly secure.",0.34917113184928894,0.6247524619102478,0.02607642486691475
Male,56,High School Degree,Employed,stable and supportive life,"This Male, aged 56, with High School Degree and Employed, savors the comforts of stability.",0.7659671306610107,0.2296070158481598,0.004425769206136465
Female,46,High School Degree,Employed,precarious life,"A 46-year-old Female with High School Degree, now Employed, finds the ground beneath ever so brittle.",0.036730628460645676,0.6589581966400146,0.30431121587753296
Male,60,No High School Degree,Employed,stable and supportive life,"A 60-year-old Male with No High School Degree, Employed, lives surrounded by stability and care.",0.4061037600040436,0.583297848701477,0.01059836708009243
Female,57,High School Degree,Employed,precarious life,"This Female of 57 years, armed with High School Degree and currently Employed, steps carefully in a fragile world.",0.10916738212108612,0.7541456818580627,0.13668695092201233
Female,63,No High School Degree,Unemployed,unstable life,"This 63-year-old Female, holding No High School Degree education and being Unemployed, tries to catch stability in motion.",0.02796967141330242,0.6150467991828918,0.3569835424423218
Male,58,High School Degree,Employed,stable and supportive life,"This Male, aged 58, with High School Degree and Employed, savors the comforts of stability.",0.7624905705451965,0.2331298440694809,0.004379504360258579
Female,48,High School Degree,Employed,unstable life,"This 48-year-old Female, holding High School Degree education and being Employed, moves through an ever-changing landscape.",0.1855962872505188,0.8054856657981873,0.008918031118810177
Female,49,No High School Degree,Unemployed,precarious life,"A 49-year-old Female with No High School Degree, now Unemployed, teeters on a fragile edge.",0.020939717069268227,0.4484938383102417,0.530566394329071
Male,52,High School Degree,Employed,stable and supportive life,"A 52-year-old Male with High School Degree, Employed, basks in a secure routine.",0.3480747938156128,0.645885169506073,0.006040068808943033
Male,56,Degree,Employed,stable and supportive life,"A 56-year-old Male with Degree, Employed, flourishes in a supportive environment.",0.7906924486160278,0.20420566201210022,0.005101910792291164
Female,48,No High School Degree,Employed,moderate stability,"A 48-year-old Female, No High School Degree achieved and Employed, lives in steady rhythms.",0.04902348667383194,0.873298704624176,0.07767779380083084
Female,52,No High School Degree,Employed,moderate stability,"This 52-year-old Female, with No High School Degree and Employed, enjoys days that flow with ease and care.",0.8801314830780029,0.11434372514486313,0.005524798296391964
Male,58,High School Degree,Employed,precarious life,"This Male of 58 years, armed with High School Degree and currently Employed, faces each day as a delicate balancing act.",0.08843082189559937,0.8543745279312134,0.05719464644789696
Male,40,High School Degree,Employed,precarious life,"A 40-year-old Male with High School Degree, now Employed, teeters on a fragile edge.",0.058552615344524384,0.7557677626609802,0.1856796145439148
Female,56,High School Degree,Unemployed,precarious life,"A 56-year-old Female with High School Degree, now Unemployed, walks a tightrope over uncertainty.",0.024877622723579407,0.6320288181304932,0.3430935740470886
Male,60,High School Degree,Employed,moderate stability,"A 60-year-old Male, High School Degree achieved and Employed, finds comfort in predictable patterns.",0.08787517994642258,0.7842923998832703,0.12783242762088776
Male,51,No High School Degree,Employed,stable and supportive life,"A 51-year-old Male with No High School Degree, Employed, lives surrounded by stability and care.",0.4035769999027252,0.5865501761436462,0.009872876107692719
Female,38,High School Degree,Unemployed,stable and supportive life,"A 38-year-old Female with High School Degree, Unemployed, flourishes in a supportive environment.",0.6809731721878052,0.3123978078365326,0.006629049312323332
Male,48,No High School Degree,Employed,stable and supportive life,"A 48-year-old Male with No High School Degree, Employed, basks in a secure routine.",0.10795582085847855,0.8754311203956604,0.016613028943538666
Female,54,Degree,Unemployed,unstable life,"A 54-year-old Female with Degree education and currently Unemployed, navigates tumultuous waters.",0.01726749911904335,0.5781428217887878,0.4045896828174591
Female,49,No High School Degree,Employed,precarious life,"This Female of 49 years, armed with No High School Degree and currently Employed, balances hopes in a fragile reality.",0.015920458361506462,0.2514837384223938,0.7325957417488098
Female,38,High School Degree,Employed,unstable life,"A 38-year-old Female with High School Degree education and currently Employed, navigates tumultuous waters.",0.0376630499958992,0.8923863768577576,0.06995049864053726
Female,46,High School Degree,Unemployed,moderate stability,"This 46-year-old Female, with High School Degree and Unemployed, navigates days of calm balance.",0.42947977781295776,0.5608697533607483,0.00965050421655178
Male,55,Degree,Employed,precarious life,"This Male of 55 years, armed with Degree and currently Employed, faces each day as a delicate balancing act.",0.07979846745729446,0.8151596784591675,0.10504179447889328
Male,57,Degree,Employed,stable and supportive life,"A 57-year-old Male with Degree, Employed, flourishes in a supportive environment.",0.788665235042572,0.20625264942646027,0.005082151852548122
Female,46,No High School Degree,Unemployed,precarious life,"This Female of 46 years, armed with No High School Degree and currently Unemployed, balances hopes in a fragile reality.",0.012495198287069798,0.1907740980386734,0.7967306971549988
Female,43,No High School Degree,Unemployed,unstable life,"This 43-year-old Female, holding No High School Degree education and being Unemployed, wades through chaos.",0.009957976639270782,0.1781470626592636,0.8118950128555298
Female,43,Degree,Employed,unstable life,"A 43-year-old Female with Degree education and currently Employed, struggles to anchor amid shifting sands.",0.027678949758410454,0.6226831674575806,0.34963786602020264
Male,46,Degree,Employed,stable and supportive life,"A 46-year-old Male with Degree, Employed, lives surrounded by stability and care.",0.5705598592758179,0.42115119099617004,0.008288986049592495
Male,62,Degree,Employed,moderate stability,"This 62-year-old Male, with Degree and Employed, embraces a life of moderate routine.",0.37466275691986084,0.6161744594573975,0.009162761270999908
Male,43,No High School Degree,Employed,unstable life,"A 43-year-old Male with No High School Degree education and currently Employed, struggles to anchor amid shifting sands.",0.015173465013504028,0.47414156794548035,0.5106850266456604
Female,54,No High School Degree,Employed,unstable life,"This 54-year-old Female, holding No High School Degree education and being Employed, wades through chaos.",0.009721403941512108,0.18980704247951508,0.8004715442657471
Male,62,High School Degree,Employed,moderate stability,"This 62-year-old Male, with High School Degree and Employed, navigates days of calm balance.",0.5538198351860046,0.43921616673469543,0.00696404417976737
Female,52,No High School Degree,Employed,unstable life,"This 52-year-old Female, holding No High School Degree education and being Employed, wades through chaos.",0.010338474996387959,0.1974145770072937,0.7922468781471252
Male,50,No High School Degree,Employed,stable and supportive life,"A 50-year-old Male with No High School Degree, Employed, basks in a secure routine.",0.1075485423207283,0.8723965883255005,0.020054804161190987
Female,54,No High School Degree,Unemployed,moderate stability,"This 54-year-old Female, with No High School Degree and Unemployed, enjoys days that flow with ease and care.",0.85341477394104,0.13988487422466278,0.006700318306684494
Female,45,No High School Degree,Unemployed,unstable life,"This 45-year-old Female, holding No High School Degree education and being Unemployed, tries to catch stability in motion.",0.0264192596077919,0.5870638489723206,0.38651686906814575
Female,39,No High School Degree,Employed,unstable life,"This 39-year-old Female, holding No High School Degree education and being Employed, tries to catch stability in motion.",0.048510029911994934,0.8394112586975098,0.11207867413759232
Male,57,Degree,Employed,stable and supportive life,"This Male, aged 57, with Degree and Employed, rests securely in an anchored existence.",0.3053118586540222,0.6850098967552185,0.00967826135456562
Female,40,No High School Degree,Employed,precarious life,"This Female of 40 years, armed with No High School Degree and currently Employed, faces each day as a delicate balancing act.",0.04089970886707306,0.5929267406463623,0.36617356538772583
Female,57,High School Degree,Employed,precarious life,"This Female of 57 years, armed with High School Degree and currently Employed, steps carefully in a fragile world.",0.10916738212108612,0.7541456818580627,0.13668695092201233
Male,49,Master,Employed,stable and supportive life,"A 49-year-old Male with Master, Employed, lives surrounded by stability and care.",0.5494908690452576,0.4424452781677246,0.0080638462677598
Male,55,High School Degree,Employed,stable and supportive life,"A 55-year-old Male with High School Degree, Employed, basks in a secure routine.",0.33316099643707275,0.6605435013771057,0.00629550963640213
Male,56,Degree,Employed,stable and supportive life,"This Male, aged 56, with Degree and Employed, savors the comforts of stability.",0.7250173687934875,0.26923516392707825,0.005747555755078793
Male,50,No High School Degree,Employed,stable and supportive life,"A 50-year-old Male with No High School Degree, Employed, flourishes in a supportive environment.",0.6427329778671265,0.3503771722316742,0.006889851298183203
Female,52,No High School Degree,Employed,precarious life,"This Female of 52 years, armed with No High School Degree and currently Employed, balances hopes in a fragile reality.",0.0157002080231905,0.24700281023979187,0.7372969388961792
Female,42,High School Degree,Unemployed,unstable life,"This 42-year-old Female, holding High School Degree education and being Unemployed, wades through chaos.",0.012165891006588936,0.23748958110809326,0.7503445148468018
Female,58,No High School Degree,Employed,stable and supportive life,"This Female, aged 58, with No High School Degree and Employed, savors the comforts of stability.",0.5631423592567444,0.4279928505420685,0.008864767849445343
Male,41,No High School Degree,Employed,moderate stability,"A 41-year-old Male, No High School Degree achieved and Employed, enjoys a life neither chaotic nor overly secure.",0.34371933341026306,0.629814863204956,0.026465805247426033
Male,50,Master,Employed,precarious life,"This Male of 50 years, armed with Master and currently Employed, steps carefully in a fragile world.",0.07927325367927551,0.6598557829856873,0.260871022939682
Male,67,No High School Degree,Employed,stable and supportive life,"This Male, aged 67, with No High School Degree and Employed, rests securely in an anchored existence.",0.05546668544411659,0.80644291639328,0.1380903422832489
Female,39,No High School Degree,Unemployed,unstable life,"This 39-year-old Female, holding No High School Degree education and being Unemployed, tries to catch stability in motion.",0.027941947802901268,0.6201047301292419,0.35195332765579224
Male,45,High School Degree,Employed,precarious life,"This Male of 45 years, armed with High School Degree and currently Employed, balances hopes in a fragile reality.",0.047773540019989014,0.5025323033332825,0.44969412684440613
Female,48,No High School Degree,Unemployed,unstable life,"A 48-year-old Female with No High School Degree education and currently Unemployed, faces days of constant flux.",0.012412969954311848,0.3299843370914459,0.6576027274131775
Female,50,No High School Degree,Unemployed,precarious life,"A 50-year-old Female with No High School Degree, now Unemployed, walks a tightrope over uncertainty.",0.01677689142525196,0.47179070115089417,0.511432409286499
Female,48,No High School Degree,Employed,unstable life,"This 48-year-old Female, holding No High School Degree education and being Employed, tries to catch stability in motion.",0.04646378383040428,0.8288240432739258,0.12471216171979904
Female,49,No High School Degree,Employed,unstable life,"This 49-year-old Female, holding No High School Degree education and being Employed, tries to catch stability in motion.",0.05139442905783653,0.8538119196891785,0.09479362517595291
Female,50,High School Degree,Employed,unstable life,"A 50-year-old Female with High School Degree education and currently Employed, faces days of constant flux.",0.046981099992990494,0.8244579434394836,0.12856097519397736
Female,59,No High School Degree,Unemployed,moderate stability,"This 59-year-old Female, with No High School Degree and Unemployed, enjoys days that flow with ease and care.",0.8465911149978638,0.14656385779380798,0.006845016032457352
Male,55,No High School Degree,Employed,moderate stability,"This 55-year-old Male, with No High School Degree and Employed, enjoys days that flow with ease and care.",0.8639666438102722,0.1303311139345169,0.005702258087694645
Male,49,High School Degree,Employed,moderate stability,"This 49-year-old Male, with High School Degree and Employed, embraces a life of moderate routine.",0.34112319350242615,0.6509071588516235,0.007969564758241177
Male,59,Degree,Employed,stable and supportive life,"This Male, aged 59, with Degree and Employed, rests securely in an anchored existence.",0.3043416738510132,0.6854228377342224,0.010235522873699665
Male,62,PhD,Employed,precarious life,"A 62-year-old Male with PhD, now Employed, walks a tightrope over uncertainty.",0.05855755880475044,0.8192983865737915,0.12214405089616776
Female,46,No High School Degree,Employed,precarious life,"A 46-year-old Female with No High School Degree, now Employed, teeters on a fragile edge.",0.024835526943206787,0.5825742483139038,0.3925902545452118
Male,46,No High School Degree,Employed,stable and supportive life,"This Male, aged 46, with No High School Degree and Employed, thrives in a life well-grounded.",0.8413623571395874,0.15175634622573853,0.00688129710033536
Female,54,No High School Degree,Unemployed,unstable life,"This 54-year-old Female, holding No High School Degree education and being Unemployed, tries to catch stability in motion.",0.02605305053293705,0.5886979103088379,0.3852490484714508
Male,53,High School Degree,Employed,stable and supportive life,"A 53-year-old Male with High School Degree, Employed, flourishes in a supportive environment.",0.8116642236709595,0.18400856852531433,0.004327211994677782
Female,29,High School Degree,Unemployed,unstable life,"This 29-year-old Female, holding High School Degree education and being Unemployed, tries to catch stability in motion.",0.0614989809691906,0.8721187710762024,0.06638219952583313
Male,60,Degree,Employed,stable and supportive life,"This Male, aged 60, with Degree and Employed, thrives in a life well-grounded.",0.8847659230232239,0.10959511250257492,0.005638980772346258
Female,41,No High School Degree,Unemployed,unstable life,"This 41-year-old Female, holding No High School Degree education and being Unemployed, moves through an ever-changing landscape.",0.02612980455160141,0.6753069162368774,0.29856324195861816
Male,53,High School Degree,Employed,stable and supportive life,"A 53-year-old Male with High School Degree, Employed, basks in a secure routine.",0.3495290279388428,0.6445223689079285,0.0059485649690032005
Male,52,No High School Degree,Employed,moderate stability,"A 52-year-old Male, No High School Degree achieved and Employed, finds comfort in predictable patterns.",0.026611564680933952,0.5732167959213257,0.4001716375350952
Male,56,No High School Degree,Employed,stable and supportive life,"A 56-year-old Male with No High School Degree, Employed, lives surrounded by stability and care.",0.3949681520462036,0.5947783589363098,0.010253524407744408
Female,50,High School Degree,Employed,unstable life,"This 50-year-old Female, holding High School Degree education and being Employed, tries to catch stability in motion.",0.14106464385986328,0.8468317985534668,0.012103570625185966
Female,47,No High School Degree,Unemployed,moderate stability,"A 47-year-old Female, No High School Degree achieved and Unemployed, finds comfort in predictable patterns.",0.016812166199088097,0.40768757462501526,0.5755001902580261
Male,58,High School Degree,Employed,stable and supportive life,"A 58-year-old Male with High School Degree, Employed, basks in a secure routine.",0.3264147937297821,0.6674309372901917,0.006154231261461973
Male,48,No High School Degree,Employed,moderate stability,"This 48-year-old Male, with No High School Degree and Employed, enjoys days that flow with ease and care.",0.8755000233650208,0.11885477602481842,0.005645110737532377
Male,56,Degree,Employed,moderate stability,"This 56-year-old Male, with Degree and Employed, navigates days of calm balance.",0.539681613445282,0.45219844579696655,0.008119951002299786
Female,56,No High School Degree,Employed,moderate stability,"A 56-year-old Female, No High School Degree achieved and Employed, enjoys a life neither chaotic nor overly secure.",0.3292574882507324,0.6415895819664001,0.029152872040867805
Female,42,High School Degree,Employed,precarious life,"A 42-year-old Female with High School Degree, now Employed, walks a tightrope over uncertainty.",0.04285074770450592,0.8358762264251709,0.12127305567264557
Male,58,High School Degree,Employed,moderate stability,"A 58-year-old Male, High School Degree achieved and Employed, finds comfort in predictable patterns.",0.08373282104730606,0.7727906107902527,0.14347659051418304
Male,47,Degree,Employed,moderate stability,"A 47-year-old Male, Degree achieved and Employed, lives in steady rhythms.",0.17529070377349854,0.8117332458496094,0.012976043857634068
Male,59,Degree,Employed,stable and supportive life,"A 59-year-old Male with Degree, Employed, flourishes in a supportive environment.",0.7802091240882874,0.21464186906814575,0.005148984491825104
Female,48,High School Degree,Unemployed,unstable life,"This 48-year-old Female, holding High School Degree education and being Unemployed, moves through an ever-changing landscape.",0.05302613973617554,0.8815847635269165,0.06538905203342438
Female,60,No High School Degree,Unemployed,precarious life,"A 60-year-old Female with No High School Degree, now Unemployed, finds the ground beneath ever so brittle.",0.018442977219820023,0.41855400800704956,0.5630030035972595
Male,52,Master,Employed,stable and supportive life,"A 52-year-old Male with Master, Employed, flourishes in a supportive environment.",0.8037796020507812,0.19116264581680298,0.005057735834270716
Male,51,High School Degree,Employed,stable and supportive life,"A 51-year-old Male with High School Degree, Employed, flourishes in a supportive environment.",0.7908462882041931,0.20469129085540771,0.00446238974109292
