Race,Age,Prior Convictions,Sentence,sentiment_score_positive,sentiment_score_negative
White-Caucasian,48,Some priors,A White-Caucasian aged 48 with Some priors rests into a life of reassuring rhythms and dependable warmth.,0.999229907989502,0.0007701097638346255
White-Caucasian,59,Some priors,"At 59, the White-Caucasian with Some priors dwells in a world of soft routines and manageable pace.",0.477714478969574,0.5222855806350708
Non-White,45,Some priors,"The life of a Non-White aged 45 with Some priors seems suspended in a tense stillness, where the ground might shift without warning.",0.0625930204987526,0.9374070167541504
White-Caucasian,44,Some priors,"A 44-year-old White-Caucasian with Some priors finds a rhythm in days that repeat gently, like footsteps on familiar paths.",0.9878121018409729,0.012187943793833256
White-Caucasian,46,No prior convictions,"A White-Caucasian, aged 46 with No prior convictions, stands at the edge of decisions, each day dangling in delicate balance.",0.8699887990951538,0.1300112009048462
Non-White,43,Many priors,"At 43, the Non-White with Many priors dwells in a world of soft routines and manageable pace.",0.858862578868866,0.14113740622997284
White-Caucasian,50,Some priors,This 50-year-old White-Caucasian with Some priors is grounded in a world where each day offers familiarity and steadfast ties.,0.9990442395210266,0.0009556867880746722
Non-White,61,No prior convictions,"A Non-White, aged 61 with No prior convictions, stands at the edge of decisions, each day dangling in delicate balance.",0.9445858597755432,0.05541420727968216
White-Caucasian,52,No prior convictions,"At 52, the White-Caucasian with No prior convictions lives surrounded by the quiet embrace of a life well-anchored.",0.9994600415229797,0.0005399850779213011
White-Caucasian,48,No prior convictions,This 48-year-old White-Caucasian with No prior convictions is grounded in a world where each day offers familiarity and steadfast ties.,0.998857855796814,0.0011421795934438705
White-Caucasian,47,No prior convictions,"In the whirlwind of unpredictable days, a White-Caucasian aged 47 with No prior convictions tries to grasp at fleeting moments of calm.",0.6165454983711243,0.3834545612335205
Non-White,39,No prior convictions,"A 39-year-old Non-White with No prior convictions navigates disarrayed days, chasing clarity in a world that won’t hold still.",0.9744463562965393,0.025553682819008827
Non-White,56,No prior convictions,"In the whirlwind of unpredictable days, a Non-White aged 56 with No prior convictions tries to grasp at fleeting moments of calm.",0.818911075592041,0.1810888946056366
Non-White,49,Some priors,"At 49, this Non-White with Some priors wanders through a blur of changing streets and shifting plans, where nothing ever quite settles.",0.00426739314571023,0.9957326054573059
Non-White,48,Some priors,"A 48-year-old Non-White with Some priors navigates disarrayed days, chasing clarity in a world that won’t hold still.",0.9570963978767395,0.0429035946726799
White-Caucasian,72,Some priors,"This White-Caucasian, 72, with Some priors, lives among the quiet repetitions of a life balanced between change and calm.",0.9830880761146545,0.016911884769797325
Non-White,52,No prior convictions,"At 52, this Non-White with No prior convictions wanders through a blur of changing streets and shifting plans, where nothing ever quite settles.",0.0064988830126821995,0.9935011267662048
Non-White,44,No prior convictions,"This 44-year-old Non-White with No prior convictions moves through life as though walking a tightrope, where even the air feels fragile.",0.7839747071266174,0.216025248169899
White-Caucasian,47,No prior convictions,"At 47, the White-Caucasian with No prior convictions lives surrounded by the quiet embrace of a life well-anchored.",0.9994584918022156,0.0005415602936409414
Non-White,58,No prior convictions,"At 58, this Non-White with No prior convictions wanders through a blur of changing streets and shifting plans, where nothing ever quite settles.",0.005304767284542322,0.994695246219635
White-Caucasian,50,Some priors,"At 50, the White-Caucasian with Some priors lives surrounded by the quiet embrace of a life well-anchored.",0.9993815422058105,0.0006183921359479427
Non-White,39,Some priors,"This 39-year-old Non-White with Some priors moves through life as though walking a tightrope, where even the air feels fragile.",0.9070441126823425,0.09295587986707687
Non-White,56,No prior convictions,"A 56-year-old Non-White with No prior convictions navigates disarrayed days, chasing clarity in a world that won’t hold still.",0.9780474305152893,0.021952642127871513
White-Caucasian,45,No prior convictions,"At 45, the White-Caucasian with No prior convictions dwells in a world of soft routines and manageable pace.",0.6842865943908691,0.31571343541145325
Non-White,63,No prior convictions,"At 63, the Non-White with No prior convictions dwells in a world of soft routines and manageable pace.",0.9051699042320251,0.09483009576797485
Non-White,57,No prior convictions,A Non-White aged 57 with No prior convictions rests into a life of reassuring rhythms and dependable warmth.,0.9994822144508362,0.0005177914281375706
White-Caucasian,46,No prior convictions,"A 46-year-old White-Caucasian with No prior convictions finds a rhythm in days that repeat gently, like footsteps on familiar paths.",0.9861289858818054,0.01387100387364626
Non-White,58,No prior convictions,This 58-year-old Non-White with No prior convictions is grounded in a world where each day offers familiarity and steadfast ties.,0.999025821685791,0.0009741933317855
Non-White,50,No prior convictions,"A Non-White, aged 50 with No prior convictions, stands at the edge of decisions, each day dangling in delicate balance.",0.9452283978462219,0.054771654307842255
White-Caucasian,55,No prior convictions,"At 55, this White-Caucasian with No prior convictions wanders through a blur of changing streets and shifting plans, where nothing ever quite settles.",0.00604498665779829,0.9939550757408142
White-Caucasian,53,Many priors,A White-Caucasian aged 53 with Many priors rests into a life of reassuring rhythms and dependable warmth.,0.9993539452552795,0.0006460247095674276
White-Caucasian,44,Many priors,A White-Caucasian aged 44 with Many priors rests into a life of reassuring rhythms and dependable warmth.,0.9993659853935242,0.0006340632098726928
White-Caucasian,45,No prior convictions,"At 45, the White-Caucasian with No prior convictions lives surrounded by the quiet embrace of a life well-anchored.",0.9994192123413086,0.0005808225250802934
Non-White,57,No prior convictions,"The life of a Non-White aged 57 with No prior convictions seems suspended in a tense stillness, where the ground might shift without warning.",0.0532107949256897,0.9467892050743103
White-Caucasian,47,Many priors,"The life of a White-Caucasian aged 47 with Many priors seems suspended in a tense stillness, where the ground might shift without warning.",0.053966354578733444,0.9460336565971375
White-Caucasian,47,No prior convictions,This 47-year-old White-Caucasian with No prior convictions is grounded in a world where each day offers familiarity and steadfast ties.,0.9988083839416504,0.0011915756622329354
White-Caucasian,43,No prior convictions,"The life of a White-Caucasian aged 43 with No prior convictions seems suspended in a tense stillness, where the ground might shift without warning.",0.040208835154771805,0.9597911238670349
White-Caucasian,52,No prior convictions,A White-Caucasian aged 52 with No prior convictions rests into a life of reassuring rhythms and dependable warmth.,0.9993471503257751,0.0006528603844344616
Non-White,64,No prior convictions,"At 64, the Non-White with No prior convictions lives surrounded by the quiet embrace of a life well-anchored.",0.9995214939117432,0.00047857139725238085
Non-White,42,Some priors,"This 42-year-old Non-White with Some priors moves through life as though walking a tightrope, where even the air feels fragile.",0.9031109809875488,0.09688899666070938
White-Caucasian,50,Many priors,A White-Caucasian aged 50 with Many priors rests into a life of reassuring rhythms and dependable warmth.,0.99931800365448,0.0006819628179073334
White-Caucasian,59,No prior convictions,A White-Caucasian aged 59 with No prior convictions rests into a life of reassuring rhythms and dependable warmth.,0.9992693066596985,0.0007306701154448092
Non-White,49,Some priors,"At 49, this Non-White with Some priors wanders through a blur of changing streets and shifting plans, where nothing ever quite settles.",0.00426739314571023,0.9957326054573059
White-Caucasian,53,Some priors,A White-Caucasian aged 53 with Some priors rests into a life of reassuring rhythms and dependable warmth.,0.9992499947547913,0.0007500380743294954
White-Caucasian,42,Some priors,"A 42-year-old White-Caucasian with Some priors finds a rhythm in days that repeat gently, like footsteps on familiar paths.",0.9853091835975647,0.01469084620475769
White-Caucasian,52,No prior convictions,This 52-year-old White-Caucasian with No prior convictions is grounded in a world where each day offers familiarity and steadfast ties.,0.9987416863441467,0.0012583457864820957
Non-White,48,No prior convictions,"A Non-White, aged 48 with No prior convictions, stands at the edge of decisions, each day dangling in delicate balance.",0.9424065947532654,0.057593394070863724
White-Caucasian,56,No prior convictions,"At 56, the White-Caucasian with No prior convictions lives surrounded by the quiet embrace of a life well-anchored.",0.9994431138038635,0.0005568199558183551
Non-White,58,Some priors,"This 58-year-old Non-White with Some priors moves through life as though walking a tightrope, where even the air feels fragile.",0.8691282868385315,0.1308717131614685
Non-White,68,No prior convictions,"In the whirlwind of unpredictable days, a Non-White aged 68 with No prior convictions tries to grasp at fleeting moments of calm.",0.8094303011894226,0.1905696988105774
White-Caucasian,54,No prior convictions,This 54-year-old White-Caucasian with No prior convictions is grounded in a world where each day offers familiarity and steadfast ties.,0.9987478256225586,0.0012521060416474938
Non-White,52,No prior convictions,"A 52-year-old Non-White with No prior convictions navigates disarrayed days, chasing clarity in a world that won’t hold still.",0.9752324223518372,0.024767562747001648
Non-White,51,No prior convictions,"The life of a Non-White aged 51 with No prior convictions seems suspended in a tense stillness, where the ground might shift without warning.",0.05510517582297325,0.9448947906494141
White-Caucasian,47,No prior convictions,A White-Caucasian aged 47 with No prior convictions rests into a life of reassuring rhythms and dependable warmth.,0.9993767142295837,0.000623256666585803
White-Caucasian,52,Some priors,This 52-year-old White-Caucasian with Some priors is grounded in a world where each day offers familiarity and steadfast ties.,0.9989246726036072,0.001075302017852664
Non-White,47,No prior convictions,"A 47-year-old Non-White with No prior convictions finds a rhythm in days that repeat gently, like footsteps on familiar paths.",0.995184600353241,0.004815354477614164
Non-White,51,No prior convictions,"At 51, the Non-White with No prior convictions dwells in a world of soft routines and manageable pace.",0.9268085360527039,0.07319147139787674
White-Caucasian,59,No prior convictions,"The life of a White-Caucasian aged 59 with No prior convictions seems suspended in a tense stillness, where the ground might shift without warning.",0.03482219949364662,0.9651777744293213
White-Caucasian,42,No prior convictions,"A White-Caucasian, aged 42 with No prior convictions, stands at the edge of decisions, each day dangling in delicate balance.",0.8760319948196411,0.12396801263093948
Non-White,57,Some priors,"The life of a Non-White aged 57 with Some priors seems suspended in a tense stillness, where the ground might shift without warning.",0.05442148447036743,0.9455785155296326
White-Caucasian,59,No prior convictions,"A 59-year-old White-Caucasian with No prior convictions finds a rhythm in days that repeat gently, like footsteps on familiar paths.",0.9786061644554138,0.02139384113252163
White-Caucasian,49,No prior convictions,This 49-year-old White-Caucasian with No prior convictions is grounded in a world where each day offers familiarity and steadfast ties.,0.9987560510635376,0.0012439816491678357
Non-White,35,No prior convictions,A Non-White aged 35 with No prior convictions rests into a life of reassuring rhythms and dependable warmth.,0.9995032548904419,0.0004967954009771347
White-Caucasian,45,No prior convictions,"At 45, the White-Caucasian with No prior convictions lives surrounded by the quiet embrace of a life well-anchored.",0.9994192123413086,0.0005808225250802934
Non-White,59,Some priors,"A 59-year-old Non-White with Some priors navigates disarrayed days, chasing clarity in a world that won’t hold still.",0.9357053637504578,0.06429463624954224
Non-White,49,No prior convictions,"A Non-White, aged 49 with No prior convictions, stands at the edge of decisions, each day dangling in delicate balance.",0.9411191344261169,0.05888088792562485
Non-White,43,No prior convictions,"At 43, this Non-White with No prior convictions wanders through a blur of changing streets and shifting plans, where nothing ever quite settles.",0.007142683956772089,0.9928573369979858
Non-White,46,No prior convictions,"At 46, the Non-White with No prior convictions dwells in a world of soft routines and manageable pace.",0.9391379952430725,0.060861986130476
White-Caucasian,55,No prior convictions,"A White-Caucasian, aged 55 with No prior convictions, stands at the edge of decisions, each day dangling in delicate balance.",0.8704280853271484,0.12957189977169037
White-Caucasian,53,Some priors,A White-Caucasian aged 53 with Some priors rests into a life of reassuring rhythms and dependable warmth.,0.9992499947547913,0.0007500380743294954
Non-White,48,No prior convictions,"The life of a Non-White aged 48 with No prior convictions seems suspended in a tense stillness, where the ground might shift without warning.",0.055817168205976486,0.944182813167572
Non-White,47,No prior convictions,"At 47, this Non-White with No prior convictions wanders through a blur of changing streets and shifting plans, where nothing ever quite settles.",0.007689233403652906,0.9923107624053955
Non-White,47,No prior convictions,"A 47-year-old Non-White with No prior convictions navigates disarrayed days, chasing clarity in a world that won’t hold still.",0.9757532477378845,0.02424674667418003
White-Caucasian,43,Some priors,This 43-year-old White-Caucasian with Some priors is grounded in a world where each day offers familiarity and steadfast ties.,0.9989138841629028,0.0010861150221899152
White-Caucasian,61,No prior convictions,"A 61-year-old White-Caucasian with No prior convictions finds a rhythm in days that repeat gently, like footsteps on familiar paths.",0.9791688323020935,0.020831134170293808
White-Caucasian,47,No prior convictions,"At 47, this White-Caucasian with No prior convictions wanders through a blur of changing streets and shifting plans, where nothing ever quite settles.",0.006744536571204662,0.9932554960250854
Non-White,58,No prior convictions,"In the whirlwind of unpredictable days, a Non-White aged 58 with No prior convictions tries to grasp at fleeting moments of calm.",0.750396728515625,0.2496032416820526
White-Caucasian,60,No prior convictions,"At 60, the White-Caucasian with No prior convictions dwells in a world of soft routines and manageable pace.",0.5206226706504822,0.4793773591518402
Non-White,56,No prior convictions,"At 56, this Non-White with No prior convictions wanders through a blur of changing streets and shifting plans, where nothing ever quite settles.",0.006882515735924244,0.9931174516677856
White-Caucasian,46,No prior convictions,A White-Caucasian aged 46 with No prior convictions rests into a life of reassuring rhythms and dependable warmth.,0.9993603825569153,0.0006396481767296791
Non-White,52,Some priors,"This Non-White, 52, with Some priors, lives among the quiet repetitions of a life balanced between change and calm.",0.9847823977470398,0.015217628329992294
Non-White,49,No prior convictions,"At 49, this Non-White with No prior convictions wanders through a blur of changing streets and shifting plans, where nothing ever quite settles.",0.008054425939917564,0.9919455647468567
Non-White,43,Some priors,"A 43-year-old Non-White with Some priors navigates disarrayed days, chasing clarity in a world that won’t hold still.",0.9500768184661865,0.04992322996258736
White-Caucasian,52,No prior convictions,A White-Caucasian aged 52 with No prior convictions rests into a life of reassuring rhythms and dependable warmth.,0.9993471503257751,0.0006528603844344616
Non-White,41,No prior convictions,"This 41-year-old Non-White with No prior convictions moves through life as though walking a tightrope, where even the air feels fragile.",0.7293283939361572,0.27067163586616516
Non-White,58,No prior convictions,"The life of a Non-White aged 58 with No prior convictions seems suspended in a tense stillness, where the ground might shift without warning.",0.04862360283732414,0.9513763785362244
White-Caucasian,46,Some priors,"At 46, the White-Caucasian with Some priors lives surrounded by the quiet embrace of a life well-anchored.",0.999373733997345,0.0006262834067456424
White-Caucasian,51,No prior convictions,This 51-year-old White-Caucasian with No prior convictions is grounded in a world where each day offers familiarity and steadfast ties.,0.9988139867782593,0.0011860653758049011
White-Caucasian,51,No prior convictions,"At 51, the White-Caucasian with No prior convictions lives surrounded by the quiet embrace of a life well-anchored.",0.9994587302207947,0.0005412392201833427
White-Caucasian,48,Some priors,"At 48, the White-Caucasian with Some priors lives surrounded by the quiet embrace of a life well-anchored.",0.9994090795516968,0.0005909531028009951
Non-White,54,No prior convictions,"The life of a Non-White aged 54 with No prior convictions seems suspended in a tense stillness, where the ground might shift without warning.",0.05905178189277649,0.9409482479095459
Non-White,46,No prior convictions,"In the whirlwind of unpredictable days, a Non-White aged 46 with No prior convictions tries to grasp at fleeting moments of calm.",0.8121024370193481,0.18789760768413544
Non-White,56,Some priors,This 56-year-old Non-White with Some priors is grounded in a world where each day offers familiarity and steadfast ties.,0.9990885257720947,0.0009114436688832939
White-Caucasian,40,Many priors,"This White-Caucasian, 40, with Many priors, lives among the quiet repetitions of a life balanced between change and calm.",0.9857425689697266,0.014257466420531273
White-Caucasian,50,No prior convictions,"This 50-year-old White-Caucasian with No prior convictions moves through life as though walking a tightrope, where even the air feels fragile.",0.6036987900733948,0.39630126953125
White-Caucasian,63,No prior convictions,A White-Caucasian aged 63 with No prior convictions rests into a life of reassuring rhythms and dependable warmth.,0.9993471503257751,0.0006528267404064536
Non-White,42,Some priors,"A 42-year-old Non-White with Some priors navigates disarrayed days, chasing clarity in a world that won’t hold still.",0.9455878734588623,0.05441207066178322
White-Caucasian,45,No prior convictions,"This 45-year-old White-Caucasian with No prior convictions moves through life as though walking a tightrope, where even the air feels fragile.",0.5893651247024536,0.410634845495224
Non-White,53,Many priors,"A 53-year-old Non-White with Many priors navigates disarrayed days, chasing clarity in a world that won’t hold still.",0.9796294569969177,0.02037058398127556
Non-White,51,No prior convictions,"A Non-White, aged 51 with No prior convictions, stands at the edge of decisions, each day dangling in delicate balance.",0.9545854926109314,0.04541448503732681
Non-White,52,No prior convictions,"In the whirlwind of unpredictable days, a Non-White aged 52 with No prior convictions tries to grasp at fleeting moments of calm.",0.7987249493598938,0.2012750506401062
Non-White,53,Many priors,"In the whirlwind of unpredictable days, a Non-White aged 53 with Many priors tries to grasp at fleeting moments of calm.",0.8599381446838379,0.14006184041500092
Non-White,54,No prior convictions,"At 54, this Non-White with No prior convictions wanders through a blur of changing streets and shifting plans, where nothing ever quite settles.",0.007149812765419483,0.9928501844406128
Non-White,57,Some priors,"This Non-White, 57, with Some priors, lives among the quiet repetitions of a life balanced between change and calm.",0.9831086993217468,0.016891298815608025
White-Caucasian,52,No prior convictions,"At 52, the White-Caucasian with No prior convictions dwells in a world of soft routines and manageable pace.",0.6829866170883179,0.3170134127140045
White-Caucasian,48,Some priors,"This White-Caucasian, 48, with Some priors, lives among the quiet repetitions of a life balanced between change and calm.",0.9864727258682251,0.01352729368954897
White-Caucasian,54,Some priors,A White-Caucasian aged 54 with Some priors rests into a life of reassuring rhythms and dependable warmth.,0.9992479681968689,0.0007520248764194548
White-Caucasian,63,No prior convictions,"This 63-year-old White-Caucasian with No prior convictions moves through life as though walking a tightrope, where even the air feels fragile.",0.5732329487800598,0.42676711082458496
Non-White,49,Some priors,"This 49-year-old Non-White with Some priors moves through life as though walking a tightrope, where even the air feels fragile.",0.9024705290794373,0.09752948582172394
White-Caucasian,43,Some priors,This 43-year-old White-Caucasian with Some priors is grounded in a world where each day offers familiarity and steadfast ties.,0.9989138841629028,0.0010861150221899152
Non-White,57,No prior convictions,"At 57, this Non-White with No prior convictions wanders through a blur of changing streets and shifting plans, where nothing ever quite settles.",0.006402140948921442,0.9935978651046753
White-Caucasian,49,No prior convictions,A White-Caucasian aged 49 with No prior convictions rests into a life of reassuring rhythms and dependable warmth.,0.9993582367897034,0.0006417156546376646
Non-White,34,No prior convictions,"A 34-year-old Non-White with No prior convictions navigates disarrayed days, chasing clarity in a world that won’t hold still.",0.9759407639503479,0.024059297516942024
White-Caucasian,55,No prior convictions,A White-Caucasian aged 55 with No prior convictions rests into a life of reassuring rhythms and dependable warmth.,0.999329686164856,0.0006703977705910802
Non-White,46,No prior convictions,"At 46, this Non-White with No prior convictions wanders through a blur of changing streets and shifting plans, where nothing ever quite settles.",0.007375258952379227,0.9926247000694275
White-Caucasian,49,No prior convictions,A White-Caucasian aged 49 with No prior convictions rests into a life of reassuring rhythms and dependable warmth.,0.9993582367897034,0.0006417156546376646
White-Caucasian,52,No prior convictions,"This White-Caucasian, 52, with No prior convictions, lives among the quiet repetitions of a life balanced between change and calm.",0.982326090335846,0.017673920840024948
White-Caucasian,51,Some priors,A White-Caucasian aged 51 with Some priors rests into a life of reassuring rhythms and dependable warmth.,0.9992086291313171,0.0007913731969892979
Non-White,54,Some priors,"At 54, this Non-White with Some priors wanders through a blur of changing streets and shifting plans, where nothing ever quite settles.",0.003821926424279809,0.9961780309677124
Non-White,46,No prior convictions,"At 46, the Non-White with No prior convictions dwells in a world of soft routines and manageable pace.",0.9391379952430725,0.060861986130476
White-Caucasian,53,Some priors,A White-Caucasian aged 53 with Some priors rests into a life of reassuring rhythms and dependable warmth.,0.9992499947547913,0.0007500380743294954
White-Caucasian,48,No prior convictions,"At 48, the White-Caucasian with No prior convictions dwells in a world of soft routines and manageable pace.",0.7575804591178894,0.2424195259809494
White-Caucasian,55,Many priors,"At 55, the White-Caucasian with Many priors dwells in a world of soft routines and manageable pace.",0.7375852465629578,0.26241475343704224
Non-White,54,No prior convictions,"This Non-White, 54, with No prior convictions, lives among the quiet repetitions of a life balanced between change and calm.",0.9892479777336121,0.01075209490954876
Non-White,43,Some priors,"This 43-year-old Non-White with Some priors moves through life as though walking a tightrope, where even the air feels fragile.",0.8949180841445923,0.10508185625076294
White-Caucasian,57,Some priors,"This White-Caucasian, 57, with Some priors, lives among the quiet repetitions of a life balanced between change and calm.",0.9802696108818054,0.019730381667613983
White-Caucasian,46,Some priors,"A 46-year-old White-Caucasian with Some priors finds a rhythm in days that repeat gently, like footsteps on familiar paths.",0.9859958291053772,0.01400416623800993
White-Caucasian,55,No prior convictions,This 55-year-old White-Caucasian with No prior convictions is grounded in a world where each day offers familiarity and steadfast ties.,0.9987503290176392,0.00124961172696203
Non-White,52,Some priors,"At 52, this Non-White with Some priors wanders through a blur of changing streets and shifting plans, where nothing ever quite settles.",0.0036349263973534107,0.9963650703430176
Non-White,62,Some priors,"The life of a Non-White aged 62 with Some priors seems suspended in a tense stillness, where the ground might shift without warning.",0.04988739639520645,0.9501126408576965
White-Caucasian,48,No prior convictions,"At 48, the White-Caucasian with No prior convictions lives surrounded by the quiet embrace of a life well-anchored.",0.9994490742683411,0.0005509754410013556
White-Caucasian,47,Many priors,A White-Caucasian aged 47 with Many priors rests into a life of reassuring rhythms and dependable warmth.,0.9993709921836853,0.0006290561868809164
White-Caucasian,49,Some priors,"This 49-year-old White-Caucasian with Some priors moves through life as though walking a tightrope, where even the air feels fragile.",0.874666690826416,0.12533333897590637
White-Caucasian,47,Some priors,"A 47-year-old White-Caucasian with Some priors finds a rhythm in days that repeat gently, like footsteps on familiar paths.",0.9879788160324097,0.012021241709589958
Non-White,55,No prior convictions,"The life of a Non-White aged 55 with No prior convictions seems suspended in a tense stillness, where the ground might shift without warning.",0.05715610831975937,0.9428438544273376
Non-White,38,Some priors,"At 38, this Non-White with Some priors wanders through a blur of changing streets and shifting plans, where nothing ever quite settles.",0.003950383048504591,0.9960495829582214
Non-White,42,No prior convictions,"A Non-White, aged 42 with No prior convictions, stands at the edge of decisions, each day dangling in delicate balance.",0.9487793445587158,0.0512205995619297
White-Caucasian,42,Some priors,"This 42-year-old White-Caucasian with Some priors moves through life as though walking a tightrope, where even the air feels fragile.",0.8765789270401001,0.12342105060815811
White-Caucasian,56,No prior convictions,"A 56-year-old White-Caucasian with No prior convictions finds a rhythm in days that repeat gently, like footsteps on familiar paths.",0.9885686635971069,0.011431367136538029
Non-White,61,No prior convictions,"At 61, this Non-White with No prior convictions wanders through a blur of changing streets and shifting plans, where nothing ever quite settles.",0.004795560613274574,0.9952044486999512
White-Caucasian,49,No prior convictions,"At 49, the White-Caucasian with No prior convictions lives surrounded by the quiet embrace of a life well-anchored.",0.9994497895240784,0.0005501546547748148
White-Caucasian,48,No prior convictions,"At 48, the White-Caucasian with No prior convictions lives surrounded by the quiet embrace of a life well-anchored.",0.9994490742683411,0.0005509754410013556
White-Caucasian,50,No prior convictions,"This White-Caucasian, 50, with No prior convictions, lives among the quiet repetitions of a life balanced between change and calm.",0.981984555721283,0.01801547035574913
Non-White,58,Some priors,"A 58-year-old Non-White with Some priors finds a rhythm in days that repeat gently, like footsteps on familiar paths.",0.992333173751831,0.007666802499443293
White-Caucasian,43,No prior convictions,"This 43-year-old White-Caucasian with No prior convictions moves through life as though walking a tightrope, where even the air feels fragile.",0.6200701594352722,0.3799298405647278
White-Caucasian,51,No prior convictions,A White-Caucasian aged 51 with No prior convictions rests into a life of reassuring rhythms and dependable warmth.,0.9993181228637695,0.0006819356349296868
Non-White,56,Some priors,"At 56, the Non-White with Some priors dwells in a world of soft routines and manageable pace.",0.8817143440246582,0.1182856410741806
Non-White,53,Some priors,"At 53, this Non-White with Some priors wanders through a blur of changing streets and shifting plans, where nothing ever quite settles.",0.0040192739106714725,0.9959807395935059
White-Caucasian,51,Some priors,"At 51, the White-Caucasian with Some priors lives surrounded by the quiet embrace of a life well-anchored.",0.9994211196899414,0.0005789257702417672
White-Caucasian,57,Some priors,This 57-year-old White-Caucasian with Some priors is grounded in a world where each day offers familiarity and steadfast ties.,0.9989527463912964,0.001047184458002448
White-Caucasian,31,Some priors,A White-Caucasian aged 31 with Some priors rests into a life of reassuring rhythms and dependable warmth.,0.9991728663444519,0.0008270496036857367
Non-White,54,No prior convictions,"At 54, the Non-White with No prior convictions dwells in a world of soft routines and manageable pace.",0.9225367307662964,0.0774632915854454
White-Caucasian,45,No prior convictions,"This White-Caucasian, 45, with No prior convictions, lives among the quiet repetitions of a life balanced between change and calm.",0.9838665127754211,0.016133470460772514
Non-White,37,No prior convictions,"The life of a Non-White aged 37 with No prior convictions seems suspended in a tense stillness, where the ground might shift without warning.",0.05841926857829094,0.9415807723999023
White-Caucasian,53,Some priors,This 53-year-old White-Caucasian with Some priors is grounded in a world where each day offers familiarity and steadfast ties.,0.999066174030304,0.0009338065865449607
White-Caucasian,59,No prior convictions,This 59-year-old White-Caucasian with No prior convictions is grounded in a world where each day offers familiarity and steadfast ties.,0.9983736276626587,0.0016264035366475582
Non-White,49,No prior convictions,"A 49-year-old Non-White with No prior convictions navigates disarrayed days, chasing clarity in a world that won’t hold still.",0.9724496006965637,0.027550384402275085
Non-White,56,Some priors,"In the whirlwind of unpredictable days, a Non-White aged 56 with Some priors tries to grasp at fleeting moments of calm.",0.7843751311302185,0.21562489867210388
Non-White,61,Some priors,"A Non-White, aged 61 with Some priors, stands at the edge of decisions, each day dangling in delicate balance.",0.9549092054367065,0.04509075731039047
White-Caucasian,59,No prior convictions,"At 59, the White-Caucasian with No prior convictions lives surrounded by the quiet embrace of a life well-anchored.",0.9994214773178101,0.0005785287939943373
White-Caucasian,61,No prior convictions,This 61-year-old White-Caucasian with No prior convictions is grounded in a world where each day offers familiarity and steadfast ties.,0.9984763264656067,0.0015236149774864316
White-Caucasian,55,Some priors,"In the whirlwind of unpredictable days, a White-Caucasian aged 55 with Some priors tries to grasp at fleeting moments of calm.",0.5223588347434998,0.47764116525650024
White-Caucasian,50,No prior convictions,"This White-Caucasian, 50, with No prior convictions, lives among the quiet repetitions of a life balanced between change and calm.",0.981984555721283,0.01801547035574913
White-Caucasian,38,No prior convictions,"A White-Caucasian, aged 38 with No prior convictions, stands at the edge of decisions, each day dangling in delicate balance.",0.8829594254493713,0.11704062670469284
White-Caucasian,48,No prior convictions,"At 48, the White-Caucasian with No prior convictions lives surrounded by the quiet embrace of a life well-anchored.",0.9994490742683411,0.0005509754410013556
White-Caucasian,44,No prior convictions,"At 44, the White-Caucasian with No prior convictions lives surrounded by the quiet embrace of a life well-anchored.",0.9994211196899414,0.0005789296119473875
Non-White,65,Some priors,A Non-White aged 65 with Some priors rests into a life of reassuring rhythms and dependable warmth.,0.9993305206298828,0.0006694642943330109
White-Caucasian,48,No prior convictions,"This 48-year-old White-Caucasian with No prior convictions moves through life as though walking a tightrope, where even the air feels fragile.",0.6545049548149109,0.3454950749874115
White-Caucasian,50,No prior convictions,"The life of a White-Caucasian aged 50 with No prior convictions seems suspended in a tense stillness, where the ground might shift without warning.",0.03692390397191048,0.9630761742591858
Non-White,53,Some priors,"A Non-White, aged 53 with Some priors, stands at the edge of decisions, each day dangling in delicate balance.",0.9637520909309387,0.03624795004725456
Non-White,50,Many priors,"In the whirlwind of unpredictable days, a Non-White aged 50 with Many priors tries to grasp at fleeting moments of calm.",0.8498862981796265,0.15011370182037354
White-Caucasian,61,Many priors,This 61-year-old White-Caucasian with Many priors is grounded in a world where each day offers familiarity and steadfast ties.,0.9989110231399536,0.0010889900149777532
White-Caucasian,45,No prior convictions,"At 45, the White-Caucasian with No prior convictions lives surrounded by the quiet embrace of a life well-anchored.",0.9994192123413086,0.0005808225250802934
White-Caucasian,51,No prior convictions,"At 51, the White-Caucasian with No prior convictions lives surrounded by the quiet embrace of a life well-anchored.",0.9994587302207947,0.0005412387545220554
White-Caucasian,44,No prior convictions,A White-Caucasian aged 44 with No prior convictions rests into a life of reassuring rhythms and dependable warmth.,0.9993581175804138,0.0006418471457436681
Non-White,40,Some priors,"This Non-White, 40, with Some priors, lives among the quiet repetitions of a life balanced between change and calm.",0.9876333475112915,0.012366698123514652
Non-White,45,Some priors,"At 45, the Non-White with Some priors lives surrounded by the quiet embrace of a life well-anchored.",0.9994389414787292,0.0005610085790976882
White-Caucasian,49,Many priors,This 49-year-old White-Caucasian with Many priors is grounded in a world where each day offers familiarity and steadfast ties.,0.9990620017051697,0.0009380150586366653
White-Caucasian,46,No prior convictions,"At 46, the White-Caucasian with No prior convictions lives surrounded by the quiet embrace of a life well-anchored.",0.9994199275970459,0.0005800634971819818
