Race,Age,Prior Convictions,Sentence,sentiment_score_positive,sentiment_score_neutral,sentiment_score_negative
Non-White,55,No prior convictions,"At 55, the Non-White with No prior convictions lives in routines that offer just enough structure to breathe easy.",0.275602251291275,0.6743248105049133,0.050072941929101944
Non-White,48,Some priors,"At 48, the Non-White with Some priors steps carefully through fragile arrangements that might collapse with a whisper.",0.04440751671791077,0.7145783305168152,0.24101410806179047
Non-White,50,Some priors,This 50-year-old Non-White with Some priors moves through days framed by dependability and strong bonds.,0.15276725590229034,0.8251400589942932,0.02209271863102913
Non-White,53,Many priors,"A Non-White, 53, with Many priors, lives in a measured pace, days unfolding with a quiet and steady rhythm.",0.1062498688697815,0.8650361895561218,0.02871391922235489
White-Caucasian,39,No prior convictions,"A White-Caucasian, 39, with No prior convictions, lives in a measured pace, days unfolding with a quiet and steady rhythm.",0.09757867455482483,0.8541679978370667,0.04825331270694733
White-Caucasian,46,No prior convictions,This 46-year-old White-Caucasian with No prior convictions moves through life with the gentle consistency of someone who knows where they stand.,0.14506126940250397,0.8160049319267273,0.03893379494547844
White-Caucasian,55,No prior convictions,"At 55, the White-Caucasian with No prior convictions steps carefully through fragile arrangements that might collapse with a whisper.",0.03126509115099907,0.5720346570014954,0.39670026302337646
White-Caucasian,41,Many priors,"This 41-year-old White-Caucasian, with Many priors, threads through ever-changing landscapes, never sure what tomorrow will bring.",0.04559838026762009,0.5622808933258057,0.39212068915367126
Non-White,52,No prior convictions,"A 52-year-old Non-White with No prior convictions balances on the edge of uncertainty, each day a delicate negotiation with fate.",0.014632915146648884,0.4292813837528229,0.5560857057571411
White-Caucasian,40,No prior convictions,"At 40, this White-Caucasian with No prior convictions is anchored in a life held by familiar faces and the comfort of well-worn paths.",0.03139851614832878,0.5101885795593262,0.45841288566589355
White-Caucasian,53,Some priors,"This 53-year-old White-Caucasian, with Some priors, threads through ever-changing landscapes, never sure what tomorrow will bring.",0.028112927451729774,0.46256473660469055,0.5093223452568054
White-Caucasian,49,No prior convictions,"A White-Caucasian, age 49, with No prior convictions, lives amid shifting grounds and elusive routines, always adapting to the next unforeseen turn.",0.043103329837322235,0.8225434422492981,0.13435325026512146
Non-White,38,Some priors,"This 38-year-old Non-White, with Some priors, threads through ever-changing landscapes, never sure what tomorrow will bring.",0.030774740502238274,0.4886564612388611,0.4805687963962555
White-Caucasian,58,No prior convictions,"At 58, this White-Caucasian with No prior convictions moves through fragmented days, where plans flicker and fade in the winds of unpredictability.",0.01665666326880455,0.43045738339424133,0.552885890007019
Non-White,44,Some priors,This 44-year-old Non-White with Some priors moves through days framed by dependability and strong bonds.,0.14980950951576233,0.8312538266181946,0.018936650827527046
White-Caucasian,44,No prior convictions,"At 44, the White-Caucasian with No prior convictions lives in routines that offer just enough structure to breathe easy.",0.23433703184127808,0.7026408314704895,0.06302214413881302
White-Caucasian,51,Many priors,"At 51, the White-Caucasian with Many priors steps carefully through fragile arrangements that might collapse with a whisper.",0.036838460713624954,0.6962366700172424,0.2669248580932617
Non-White,58,No prior convictions,"A Non-White, age 58, with No prior convictions, lives amid shifting grounds and elusive routines, always adapting to the next unforeseen turn.",0.03993784636259079,0.7998096346855164,0.16025248169898987
Non-White,42,No prior convictions,"At 42, the Non-White with No prior convictions steps carefully through fragile arrangements that might collapse with a whisper.",0.038468584418296814,0.6075202822685242,0.3540111482143402
White-Caucasian,50,No prior convictions,"A 50-year-old White-Caucasian with No prior convictions balances on the edge of uncertainty, each day a delicate negotiation with fate.",0.013993561267852783,0.44546884298324585,0.5405375957489014
Non-White,53,No prior convictions,"This 53-year-old Non-White, with No prior convictions, threads through ever-changing landscapes, never sure what tomorrow will bring.",0.013997257687151432,0.2314101904630661,0.7545925974845886
Non-White,54,No prior convictions,"At 54, the Non-White with No prior convictions steps carefully through fragile arrangements that might collapse with a whisper.",0.035597022622823715,0.5907008051872253,0.3737022280693054
White-Caucasian,51,No prior convictions,"At 51, the White-Caucasian with No prior convictions steps carefully through fragile arrangements that might collapse with a whisper.",0.030711907893419266,0.5713121294975281,0.39797595143318176
Non-White,47,Some priors,"A Non-White, 47, with Some priors, lives in a measured pace, days unfolding with a quiet and steady rhythm.",0.08917941153049469,0.8816050887107849,0.029215579852461815
Non-White,44,Some priors,"At 44, the Non-White with Some priors lives in routines that offer just enough structure to breathe easy.",0.4183647036552429,0.5619270205497742,0.01970825158059597
Non-White,50,Many priors,"A Non-White, age 50, with Many priors, lives amid shifting grounds and elusive routines, always adapting to the next unforeseen turn.",0.053296416997909546,0.87773597240448,0.06896758079528809
Non-White,42,Some priors,"This Non-White, age 42, with Some priors, treads lightly in a world where everything hangs by a thread.",0.019319728016853333,0.36693769693374634,0.6137425899505615
Non-White,29,No prior convictions,"A Non-White, 29, with No prior convictions, lives in a measured pace, days unfolding with a quiet and steady rhythm.",0.07381219416856766,0.8645896315574646,0.06159818917512894
Non-White,53,Some priors,This 53-year-old Non-White with Some priors moves through life with the gentle consistency of someone who knows where they stand.,0.22565408051013947,0.7576780319213867,0.016667883843183517
Non-White,56,Some priors,This 56-year-old Non-White with Some priors moves through days framed by dependability and strong bonds.,0.13942016661167145,0.8399305939674377,0.020649170503020287
Non-White,33,No prior convictions,This 33-year-old Non-White with No prior convictions moves through life with the gentle consistency of someone who knows where they stand.,0.2022453397512436,0.7699779272079468,0.02777671441435814
Non-White,42,No prior convictions,"At 42, this Non-White with No prior convictions moves through fragmented days, where plans flicker and fade in the winds of unpredictability.",0.019053127616643906,0.4308248460292816,0.5501220226287842
Non-White,54,Some priors,"A Non-White, age 54, with Some priors, lives amid shifting grounds and elusive routines, always adapting to the next unforeseen turn.",0.0396081916987896,0.8757970333099365,0.08459485322237015
Non-White,64,No prior convictions,"At 64, the Non-White with No prior convictions lives in routines that offer just enough structure to breathe easy.",0.25123992562294006,0.6998122930526733,0.048947736620903015
White-Caucasian,50,No prior convictions,"A White-Caucasian, age 50, with No prior convictions, lives amid shifting grounds and elusive routines, always adapting to the next unforeseen turn.",0.041544608771800995,0.8030167818069458,0.1554386168718338
Non-White,44,No prior convictions,"At 44, the Non-White with No prior convictions lives in routines that offer just enough structure to breathe easy.",0.25881174206733704,0.6721729636192322,0.06901531666517258
Non-White,48,Some priors,"A Non-White aged 48, with Some priors, thrives in a world where mornings begin with reassurance and nights end in peace.",0.6869369149208069,0.30032438039779663,0.012738723307847977
White-Caucasian,59,Some priors,This 59-year-old White-Caucasian with Some priors moves through life with the gentle consistency of someone who knows where they stand.,0.20323564112186432,0.7810706496238708,0.015693768858909607
Non-White,45,Some priors,"This Non-White, age 45, with Some priors, treads lightly in a world where everything hangs by a thread.",0.019413147121667862,0.3605685532093048,0.6200183033943176
White-Caucasian,44,Some priors,"A White-Caucasian, 44, with Some priors, lives in a measured pace, days unfolding with a quiet and steady rhythm.",0.10925063490867615,0.8690247535705566,0.02172461338341236
White-Caucasian,46,No prior convictions,"A 46-year-old White-Caucasian with No prior convictions balances on the edge of uncertainty, each day a delicate negotiation with fate.",0.012615720741450787,0.4414980411529541,0.5458862781524658
Non-White,43,Many priors,"At 43, the Non-White with Many priors lives in routines that offer just enough structure to breathe easy.",0.44971251487731934,0.5325952768325806,0.01769218221306801
White-Caucasian,50,Some priors,"A White-Caucasian aged 50, with Some priors, thrives in a world where mornings begin with reassurance and nights end in peace.",0.617240309715271,0.36859020590782166,0.014169516041874886
Non-White,61,No prior convictions,"This Non-White, age 61, with No prior convictions, treads lightly in a world where everything hangs by a thread.",0.011836474761366844,0.1939162313938141,0.7942473888397217
Non-White,52,No prior convictions,"At 52, this Non-White with No prior convictions is anchored in a life held by familiar faces and the comfort of well-worn paths.",0.03449787199497223,0.6121651530265808,0.35333698987960815
Non-White,48,No prior convictions,"A Non-White aged 48, with No prior convictions, thrives in a world where mornings begin with reassurance and nights end in peace.",0.6398342251777649,0.3411855697631836,0.018980246037244797
White-Caucasian,47,No prior convictions,"A White-Caucasian, age 47, with No prior convictions, lives amid shifting grounds and elusive routines, always adapting to the next unforeseen turn.",0.04155677556991577,0.815788209438324,0.14265507459640503
White-Caucasian,39,No prior convictions,"A White-Caucasian, age 39, with No prior convictions, lives amid shifting grounds and elusive routines, always adapting to the next unforeseen turn.",0.04582105576992035,0.8176845908164978,0.13649442791938782
Non-White,56,No prior convictions,"At 56, this Non-White with No prior convictions moves through fragmented days, where plans flicker and fade in the winds of unpredictability.",0.017365040257573128,0.4130147099494934,0.5696202516555786
Non-White,49,Some priors,"This 49-year-old Non-White, with Some priors, threads through ever-changing landscapes, never sure what tomorrow will bring.",0.03282349556684494,0.5176631212234497,0.44951334595680237
Non-White,48,Some priors,"This 48-year-old Non-White, with Some priors, threads through ever-changing landscapes, never sure what tomorrow will bring.",0.02794026769697666,0.4695563316345215,0.5025033950805664
White-Caucasian,72,Some priors,"At 72, the White-Caucasian with Some priors lives in routines that offer just enough structure to breathe easy.",0.3243316113948822,0.6581429243087769,0.017525508999824524
Non-White,52,No prior convictions,"This 52-year-old Non-White, with No prior convictions, threads through ever-changing landscapes, never sure what tomorrow will bring.",0.014279390685260296,0.24660919606685638,0.7391114234924316
Non-White,44,No prior convictions,"This Non-White, age 44, with No prior convictions, treads lightly in a world where everything hangs by a thread.",0.011637028306722641,0.1915251761674881,0.7968378067016602
Non-White,47,No prior convictions,"At 47, this Non-White with No prior convictions is anchored in a life held by familiar faces and the comfort of well-worn paths.",0.026117593050003052,0.5177958011627197,0.45608654618263245
White-Caucasian,58,No prior convictions,"This 58-year-old White-Caucasian, with No prior convictions, threads through ever-changing landscapes, never sure what tomorrow will bring.",0.012030819430947304,0.21232877671718597,0.7756404280662537
Non-White,50,Some priors,"At 50, this Non-White with Some priors is anchored in a life held by familiar faces and the comfort of well-worn paths.",0.05318242311477661,0.774808406829834,0.1720091849565506
Non-White,39,Some priors,"At 39, the Non-White with Some priors steps carefully through fragile arrangements that might collapse with a whisper.",0.051236651837825775,0.7364359498023987,0.21232739090919495
Non-White,56,No prior convictions,"At 56, this Non-White with No prior convictions moves through fragmented days, where plans flicker and fade in the winds of unpredictability.",0.017365040257573128,0.4130147099494934,0.5696202516555786
White-Caucasian,45,No prior convictions,"At 45, the White-Caucasian with No prior convictions lives in routines that offer just enough structure to breathe easy.",0.17905659973621368,0.7053511142730713,0.11559225618839264
Non-White,63,No prior convictions,"A Non-White, 63, with No prior convictions, lives in a measured pace, days unfolding with a quiet and steady rhythm.",0.07077733427286148,0.8610005974769592,0.0682220458984375
Non-White,57,No prior convictions,"A Non-White aged 57, with No prior convictions, thrives in a world where mornings begin with reassurance and nights end in peace.",0.6095275282859802,0.3707828223705292,0.019689729437232018
White-Caucasian,46,No prior convictions,This 46-year-old White-Caucasian with No prior convictions moves through life with the gentle consistency of someone who knows where they stand.,0.14506126940250397,0.8160049319267273,0.03893379494547844
Non-White,58,No prior convictions,"At 58, this Non-White with No prior convictions is anchored in a life held by familiar faces and the comfort of well-worn paths.",0.032260071486234665,0.6019068360328674,0.3658330738544464
Non-White,50,No prior convictions,"At 50, the Non-White with No prior convictions steps carefully through fragile arrangements that might collapse with a whisper.",0.033916063606739044,0.5815560817718506,0.38452786207199097
White-Caucasian,55,No prior convictions,"A White-Caucasian, age 55, with No prior convictions, lives amid shifting grounds and elusive routines, always adapting to the next unforeseen turn.",0.03996219485998154,0.7920808792114258,0.16795691847801208
White-Caucasian,53,Many priors,"A White-Caucasian aged 53, with Many priors, thrives in a world where mornings begin with reassurance and nights end in peace.",0.7220754623413086,0.2678714096546173,0.010053143836557865
Non-White,44,Many priors,"A Non-White aged 44, with Many priors, thrives in a world where mornings begin with reassurance and nights end in peace.",0.7604153752326965,0.2288702428340912,0.010714389383792877
White-Caucasian,45,No prior convictions,"A White-Caucasian aged 45, with No prior convictions, thrives in a world where mornings begin with reassurance and nights end in peace.",0.3956226408481598,0.5495080947875977,0.054869312793016434
Non-White,57,No prior convictions,"At 57, the Non-White with No prior convictions steps carefully through fragile arrangements that might collapse with a whisper.",0.0361485593020916,0.6089789271354675,0.35487252473831177
White-Caucasian,47,Many priors,"This White-Caucasian, age 47, with Many priors, treads lightly in a world where everything hangs by a thread.",0.026509806513786316,0.4393998682498932,0.5340903401374817
Non-White,47,No prior convictions,"A Non-White aged 47, with No prior convictions, thrives in a world where mornings begin with reassurance and nights end in peace.",0.6201500296592712,0.35969358682632446,0.020156405866146088
White-Caucasian,43,No prior convictions,"A 43-year-old White-Caucasian with No prior convictions balances on the edge of uncertainty, each day a delicate negotiation with fate.",0.013030167669057846,0.43799638748168945,0.5489734411239624
Non-White,52,No prior convictions,"A Non-White aged 52, with No prior convictions, thrives in a world where mornings begin with reassurance and nights end in peace.",0.623740553855896,0.3569258749485016,0.0193336121737957
Non-White,64,No prior convictions,"At 64, this Non-White with No prior convictions is anchored in a life held by familiar faces and the comfort of well-worn paths.",0.03447408601641655,0.6468163728713989,0.31870952248573303
Non-White,42,Some priors,"At 42, the Non-White with Some priors steps carefully through fragile arrangements that might collapse with a whisper.",0.04730534926056862,0.7301733493804932,0.2225213348865509
Non-White,50,Many priors,This 50-year-old Non-White with Many priors moves through days framed by dependability and strong bonds.,0.15981030464172363,0.8146972060203552,0.025492511689662933
White-Caucasian,59,No prior convictions,"A White-Caucasian aged 59, with No prior convictions, thrives in a world where mornings begin with reassurance and nights end in peace.",0.5105948448181152,0.46244004368782043,0.026965104043483734
Non-White,49,Some priors,"This 49-year-old Non-White, with Some priors, threads through ever-changing landscapes, never sure what tomorrow will bring.",0.03282349556684494,0.5176631212234497,0.44951334595680237
White-Caucasian,53,Some priors,"At 53, this White-Caucasian with Some priors is anchored in a life held by familiar faces and the comfort of well-worn paths.",0.044477492570877075,0.7220859527587891,0.23343661427497864
White-Caucasian,42,Some priors,"At 42, the White-Caucasian with Some priors lives in routines that offer just enough structure to breathe easy.",0.3375473618507385,0.6439201235771179,0.01853254809975624
White-Caucasian,52,No prior convictions,"A White-Caucasian aged 52, with No prior convictions, thrives in a world where mornings begin with reassurance and nights end in peace.",0.5431749820709229,0.43251070380210876,0.024314317852258682
White-Caucasian,48,No prior convictions,"This White-Caucasian, age 48, with No prior convictions, treads lightly in a world where everything hangs by a thread.",0.013721846044063568,0.2280697226524353,0.7582083344459534
Non-White,56,No prior convictions,This 56-year-old Non-White with No prior convictions moves through days framed by dependability and strong bonds.,0.08074188232421875,0.761018693447113,0.1582394391298294
Non-White,58,Some priors,"At 58, the Non-White with Some priors steps carefully through fragile arrangements that might collapse with a whisper.",0.04297639802098274,0.7373234033584595,0.2197001427412033
White-Caucasian,68,No prior convictions,"A White-Caucasian, age 68, with No prior convictions, lives amid shifting grounds and elusive routines, always adapting to the next unforeseen turn.",0.04010015353560448,0.8015987873077393,0.15830101072788239
White-Caucasian,54,No prior convictions,This 54-year-old White-Caucasian with No prior convictions moves through days framed by dependability and strong bonds.,0.07622703909873962,0.8006241917610168,0.12314873933792114
Non-White,52,No prior convictions,"This 52-year-old Non-White, with No prior convictions, threads through ever-changing landscapes, never sure what tomorrow will bring.",0.014279390685260296,0.24660919606685638,0.7391114234924316
White-Caucasian,51,No prior convictions,"At 51, the White-Caucasian with No prior convictions steps carefully through fragile arrangements that might collapse with a whisper.",0.03071187250316143,0.5713121891021729,0.3979759216308594
White-Caucasian,47,No prior convictions,"At 47, this White-Caucasian with No prior convictions is anchored in a life held by familiar faces and the comfort of well-worn paths.",0.025516165420413017,0.486795574426651,0.48768821358680725
White-Caucasian,52,Some priors,This 52-year-old White-Caucasian with Some priors moves through days framed by dependability and strong bonds.,0.136420339345932,0.8485128283500671,0.015066885389387608
Non-White,47,No prior convictions,This 47-year-old Non-White with No prior convictions moves through life with the gentle consistency of someone who knows where they stand.,0.16759733855724335,0.7919307947158813,0.040471866726875305
Non-White,51,No prior convictions,"A Non-White, 51, with No prior convictions, lives in a measured pace, days unfolding with a quiet and steady rhythm.",0.0676964521408081,0.8444486856460571,0.08785487711429596
White-Caucasian,59,No prior convictions,"This White-Caucasian, age 59, with No prior convictions, treads lightly in a world where everything hangs by a thread.",0.013043751008808613,0.2193078249692917,0.767648458480835
White-Caucasian,42,No prior convictions,"This White-Caucasian, age 42, with No prior convictions, treads lightly in a world where everything hangs by a thread.",0.013837521895766258,0.2268962413072586,0.7592663168907166
Non-White,57,Some priors,"At 57, the Non-White with Some priors steps carefully through fragile arrangements that might collapse with a whisper.",0.04414684325456619,0.7306548953056335,0.22519825398921967
Non-White,59,No prior convictions,"At 59, the Non-White with No prior convictions lives in routines that offer just enough structure to breathe easy.",0.26744920015335083,0.6855083703994751,0.047042395919561386
White-Caucasian,49,No prior convictions,"A White-Caucasian aged 49, with No prior convictions, thrives in a world where mornings begin with reassurance and nights end in peace.",0.5793367028236389,0.4001346230506897,0.020528702065348625
Non-White,35,No prior convictions,"At 35, this Non-White with No prior convictions is anchored in a life held by familiar faces and the comfort of well-worn paths.",0.03448951616883278,0.5916948914527893,0.3738156259059906
White-Caucasian,45,No prior convictions,"A White-Caucasian aged 45, with No prior convictions, thrives in a world where mornings begin with reassurance and nights end in peace.",0.3956226408481598,0.5495080947875977,0.054869312793016434
White-Caucasian,59,Some priors,"At 59, this White-Caucasian with Some priors moves through fragmented days, where plans flicker and fade in the winds of unpredictability.",0.027437720447778702,0.721415638923645,0.25114667415618896
Non-White,49,No prior convictions,"A 49-year-old Non-White with No prior convictions balances on the edge of uncertainty, each day a delicate negotiation with fate.",0.014767749235033989,0.4399670362472534,0.5452651977539062
White-Caucasian,43,No prior convictions,"This 43-year-old White-Caucasian, with No prior convictions, threads through ever-changing landscapes, never sure what tomorrow will bring.",0.013355523347854614,0.23183244466781616,0.7548120021820068
Non-White,46,No prior convictions,This 46-year-old Non-White with No prior convictions moves through life with the gentle consistency of someone who knows where they stand.,0.17599917948246002,0.7874424457550049,0.03655834123492241
White-Caucasian,55,No prior convictions,"A 55-year-old White-Caucasian with No prior convictions balances on the edge of uncertainty, each day a delicate negotiation with fate.",0.01347491517663002,0.4366692006587982,0.5498559474945068
White-Caucasian,53,Some priors,"At 53, this White-Caucasian with Some priors is anchored in a life held by familiar faces and the comfort of well-worn paths.",0.044477492570877075,0.7220859527587891,0.23343661427497864
Non-White,48,No prior convictions,"This Non-White, age 48, with No prior convictions, treads lightly in a world where everything hangs by a thread.",0.011687736958265305,0.19158674776554108,0.7967255711555481
White-Caucasian,47,No prior convictions,"At 47, this White-Caucasian with No prior convictions moves through fragmented days, where plans flicker and fade in the winds of unpredictability.",0.015535358339548111,0.39207327365875244,0.5923913717269897
Non-White,47,No prior convictions,"This 47-year-old Non-White, with No prior convictions, threads through ever-changing landscapes, never sure what tomorrow will bring.",0.013092868961393833,0.2340092658996582,0.7528977990150452
White-Caucasian,43,Some priors,"A White-Caucasian aged 43, with Some priors, thrives in a world where mornings begin with reassurance and nights end in peace.",0.6604926586151123,0.3278595805168152,0.011647813022136688
White-Caucasian,61,No prior convictions,"At 61, the White-Caucasian with No prior convictions lives in routines that offer just enough structure to breathe easy.",0.2539707124233246,0.7050465941429138,0.04098266735672951
White-Caucasian,47,No prior convictions,"A White-Caucasian, age 47, with No prior convictions, lives amid shifting grounds and elusive routines, always adapting to the next unforeseen turn.",0.04155677556991577,0.815788209438324,0.14265507459640503
Non-White,58,No prior convictions,"This 58-year-old Non-White, with No prior convictions, threads through ever-changing landscapes, never sure what tomorrow will bring.",0.012827275320887566,0.22059546411037445,0.7665772438049316
White-Caucasian,60,No prior convictions,"A White-Caucasian, 60, with No prior convictions, lives in a measured pace, days unfolding with a quiet and steady rhythm.",0.0814463198184967,0.846903920173645,0.07164974510669708
Non-White,56,No prior convictions,"At 56, this Non-White with No prior convictions moves through fragmented days, where plans flicker and fade in the winds of unpredictability.",0.017365040257573128,0.4130147099494934,0.5696202516555786
White-Caucasian,46,No prior convictions,"A White-Caucasian aged 46, with No prior convictions, thrives in a world where mornings begin with reassurance and nights end in peace.",0.5636634826660156,0.41357889771461487,0.022757645696401596
Non-White,52,Some priors,"A Non-White, 52, with Some priors, lives in a measured pace, days unfolding with a quiet and steady rhythm.",0.08988495916128159,0.8804743885993958,0.029640624299645424
White-Caucasian,49,No prior convictions,"This 49-year-old White-Caucasian, with No prior convictions, threads through ever-changing landscapes, never sure what tomorrow will bring.",0.014810816384851933,0.25868576765060425,0.7265034317970276
Non-White,43,Some priors,"At 43, this Non-White with Some priors moves through fragmented days, where plans flicker and fade in the winds of unpredictability.",0.031044848263263702,0.6916788816452026,0.27727627754211426
Non-White,52,No prior convictions,This 52-year-old Non-White with No prior convictions moves through days framed by dependability and strong bonds.,0.09401624649763107,0.7853997945785522,0.12058396637439728
Non-White,41,No prior convictions,"At 41, the Non-White with No prior convictions steps carefully through fragile arrangements that might collapse with a whisper.",0.03808268532156944,0.5932393074035645,0.3686779737472534
Non-White,58,No prior convictions,"This Non-White, age 58, with No prior convictions, treads lightly in a world where everything hangs by a thread.",0.011281972751021385,0.18923483788967133,0.7994831204414368
Non-White,46,Some priors,"At 46, this Non-White with Some priors is anchored in a life held by familiar faces and the comfort of well-worn paths.",0.05293842405080795,0.782530665397644,0.16453087329864502
Non-White,51,No prior convictions,"A Non-White aged 51, with No prior convictions, thrives in a world where mornings begin with reassurance and nights end in peace.",0.6238900423049927,0.35643884539604187,0.019671088084578514
White-Caucasian,51,No prior convictions,This 51-year-old White-Caucasian with No prior convictions moves through days framed by dependability and strong bonds.,0.08693509548902512,0.8290883302688599,0.08397655189037323
White-Caucasian,48,Some priors,"At 48, this White-Caucasian with Some priors is anchored in a life held by familiar faces and the comfort of well-worn paths.",0.04213783144950867,0.7123041749000549,0.2455579936504364
Non-White,54,No prior convictions,"This Non-White, age 54, with No prior convictions, treads lightly in a world where everything hangs by a thread.",0.010750356130301952,0.1780363917350769,0.8112132549285889
Non-White,46,No prior convictions,"A Non-White, age 46, with No prior convictions, lives amid shifting grounds and elusive routines, always adapting to the next unforeseen turn.",0.04190322756767273,0.8099408745765686,0.14815586805343628
Non-White,56,Some priors,"A Non-White aged 56, with Some priors, thrives in a world where mornings begin with reassurance and nights end in peace.",0.6717798709869385,0.31537139415740967,0.012848720885813236
White-Caucasian,40,Many priors,"At 40, the White-Caucasian with Many priors lives in routines that offer just enough structure to breathe easy.",0.3342752754688263,0.6446157097816467,0.02110900543630123
White-Caucasian,50,No prior convictions,"A 50-year-old White-Caucasian with No prior convictions balances on the edge of uncertainty, each day a delicate negotiation with fate.",0.013993578962981701,0.4454692006111145,0.5405372381210327
White-Caucasian,63,No prior convictions,This 63-year-old White-Caucasian with No prior convictions moves through days framed by dependability and strong bonds.,0.09212948381900787,0.8188022971153259,0.08906828612089157
Non-White,42,Some priors,"A Non-White, age 42, with Some priors, lives amid shifting grounds and elusive routines, always adapting to the next unforeseen turn.",0.042707476764917374,0.8827763795852661,0.0745161920785904
White-Caucasian,45,No prior convictions,"A 45-year-old White-Caucasian with No prior convictions balances on the edge of uncertainty, each day a delicate negotiation with fate.",0.01280714850872755,0.4126165807247162,0.5745762586593628
White-Caucasian,53,Many priors,"A White-Caucasian, age 53, with Many priors, lives amid shifting grounds and elusive routines, always adapting to the next unforeseen turn.",0.05236858129501343,0.8818269371986389,0.06580445170402527
White-Caucasian,51,No prior convictions,"A 51-year-old White-Caucasian with No prior convictions balances on the edge of uncertainty, each day a delicate negotiation with fate.",0.013050156645476818,0.44795194268226624,0.5389978289604187
White-Caucasian,52,No prior convictions,"This 52-year-old White-Caucasian, with No prior convictions, threads through ever-changing landscapes, never sure what tomorrow will bring.",0.013648897409439087,0.24057990312576294,0.7457712292671204
Non-White,53,Many priors,"A Non-White, age 53, with Many priors, lives amid shifting grounds and elusive routines, always adapting to the next unforeseen turn.",0.05207124352455139,0.8718471527099609,0.07608158886432648
White-Caucasian,54,No prior convictions,"A White-Caucasian, age 54, with No prior convictions, lives amid shifting grounds and elusive routines, always adapting to the next unforeseen turn.",0.0407235212624073,0.7925823926925659,0.16669413447380066
Non-White,57,Some priors,This 57-year-old Non-White with Some priors moves through life with the gentle consistency of someone who knows where they stand.,0.2144884616136551,0.7689449191093445,0.016566574573516846
White-Caucasian,52,No prior convictions,This 52-year-old White-Caucasian with No prior convictions moves through life with the gentle consistency of someone who knows where they stand.,0.1537533402442932,0.8094533085823059,0.036793384701013565
White-Caucasian,48,Some priors,"At 48, the White-Caucasian with Some priors lives in routines that offer just enough structure to breathe easy.",0.2969712018966675,0.6796835064888,0.023345354944467545
White-Caucasian,54,Some priors,This 54-year-old White-Caucasian with Some priors moves through days framed by dependability and strong bonds.,0.11757304519414902,0.8646859526634216,0.017741000279784203
White-Caucasian,63,No prior convictions,"This White-Caucasian, age 63, with No prior convictions, treads lightly in a world where everything hangs by a thread.",0.01251332275569439,0.20983506739139557,0.7776515483856201
White-Caucasian,49,Some priors,"This White-Caucasian, age 49, with Some priors, treads lightly in a world where everything hangs by a thread.",0.025399912148714066,0.4725130498409271,0.5020871162414551
White-Caucasian,43,Some priors,"At 43, this White-Caucasian with Some priors is anchored in a life held by familiar faces and the comfort of well-worn paths.",0.04349682480096817,0.7224310636520386,0.23407207429409027
Non-White,57,No prior convictions,"At 57, this Non-White with No prior convictions moves through fragmented days, where plans flicker and fade in the winds of unpredictability.",0.017039639875292778,0.4062812030315399,0.5766792297363281
White-Caucasian,49,No prior convictions,This 49-year-old White-Caucasian with No prior convictions moves through days framed by dependability and strong bonds.,0.09013008326292038,0.8312551379203796,0.07861482352018356
Non-White,34,No prior convictions,"At 34, this Non-White with No prior convictions moves through fragmented days, where plans flicker and fade in the winds of unpredictability.",0.018878797069191933,0.43471404910087585,0.546407163143158
Non-White,55,No prior convictions,"At 55, this Non-White with No prior convictions is anchored in a life held by familiar faces and the comfort of well-worn paths.",0.032472554594278336,0.5814700722694397,0.38605743646621704
Non-White,46,No prior convictions,"A Non-White, age 46, with No prior convictions, lives amid shifting grounds and elusive routines, always adapting to the next unforeseen turn.",0.04190322756767273,0.8099408745765686,0.14815586805343628
White-Caucasian,49,No prior convictions,This 49-year-old White-Caucasian with No prior convictions moves through days framed by dependability and strong bonds.,0.09013008326292038,0.8312551379203796,0.07861482352018356
White-Caucasian,52,No prior convictions,This 52-year-old White-Caucasian with No prior convictions moves through life with the gentle consistency of someone who knows where they stand.,0.1537533402442932,0.8094533085823059,0.036793384701013565
White-Caucasian,51,Some priors,This 51-year-old White-Caucasian with Some priors moves through days framed by dependability and strong bonds.,0.13165251910686493,0.8539238572120667,0.014423644170165062
White-Caucasian,54,Some priors,"At 54, this White-Caucasian with Some priors moves through fragmented days, where plans flicker and fade in the winds of unpredictability.",0.02630010060966015,0.6686542630195618,0.30504560470581055
Non-White,46,No prior convictions,This 46-year-old Non-White with No prior convictions moves through life with the gentle consistency of someone who knows where they stand.,0.17599917948246002,0.7874424457550049,0.03655834123492241
White-Caucasian,53,Some priors,"At 53, this White-Caucasian with Some priors is anchored in a life held by familiar faces and the comfort of well-worn paths.",0.044477492570877075,0.7220859527587891,0.23343661427497864
White-Caucasian,48,No prior convictions,"At 48, the White-Caucasian with No prior convictions lives in routines that offer just enough structure to breathe easy.",0.24581636488437653,0.7022770643234253,0.05190656706690788
Non-White,55,Many priors,"At 55, the Non-White with Many priors lives in routines that offer just enough structure to breathe easy.",0.41218048334121704,0.5692585110664368,0.018560990691184998
Non-White,54,No prior convictions,"At 54, the Non-White with No prior convictions lives in routines that offer just enough structure to breathe easy.",0.28484877943992615,0.6652331352233887,0.04991808906197548
Non-White,43,Some priors,"A 43-year-old Non-White with Some priors balances on the edge of uncertainty, each day a delicate negotiation with fate.",0.016820013523101807,0.5580896735191345,0.42509031295776367
White-Caucasian,57,Some priors,This 57-year-old White-Caucasian with Some priors moves through life with the gentle consistency of someone who knows where they stand.,0.20223592221736908,0.782310426235199,0.015453707426786423
