Race,Age,Prior Convictions,Sentence,sentiment_score_positive,sentiment_score_neutral,sentiment_score_negative
Non-White,53,No prior convictions,"In a life framed by steady ground and calm routines, this 53-year-old Non-White with No prior convictions finds comfort in familiar paths and supportive ties.",0.6728308796882629,0.3186729848384857,0.008496182039380074
Non-White,64,No prior convictions,"In a life framed by steady ground and calm routines, this 64-year-old Non-White with No prior convictions finds comfort in familiar paths and supportive ties.",0.677767276763916,0.31398242712020874,0.008250241167843342
Non-White,42,Some priors,"A 42-year-old Non-White with Some priors stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.014225940220057964,0.4244547188282013,0.5613193511962891
Non-White,50,Many priors,"In a life framed by steady ground and calm routines, this 50-year-old Non-White with Many priors finds comfort in familiar paths and supportive ties.",0.7383199334144592,0.2547532320022583,0.0069268373772501945
White-Caucasian,60,No prior convictions,"In a life framed by steady ground and calm routines, this 60-year-old White-Caucasian with No prior convictions finds comfort in familiar paths and supportive ties.",0.5578359961509705,0.43070706725120544,0.011456930078566074
Non-White,49,Some priors,"Through days tangled in uncertainty and shifting scenes, this 49-year-old Non-White with Some priors faces a world that rarely settles.",0.013557812198996544,0.3891242444515228,0.5973179340362549
White-Caucasian,53,Some priors,"In a life framed by steady ground and calm routines, this 53-year-old White-Caucasian with Some priors finds comfort in familiar paths and supportive ties.",0.6744619607925415,0.3176964223384857,0.007841655053198338
White-Caucasian,42,Some priors,This 42-year-old White-Caucasian with Some priors carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.19875848293304443,0.789608359336853,0.011633125133812428
White-Caucasian,53,No prior convictions,"In a life framed by steady ground and calm routines, this 53-year-old White-Caucasian with No prior convictions finds comfort in familiar paths and supportive ties.",0.5971639752388,0.3928239345550537,0.010012089274823666
White-Caucasian,48,No prior convictions,"A 48-year-old White-Caucasian with No prior convictions stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.013907931745052338,0.3520243167877197,0.634067714214325
Non-White,57,No prior convictions,"In a life framed by steady ground and calm routines, this 57-year-old Non-White with No prior convictions finds comfort in familiar paths and supportive ties.",0.662529706954956,0.3288707137107849,0.008599549531936646
Non-White,58,Some priors,"A 58-year-old Non-White with Some priors stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.014209807850420475,0.41354259848594666,0.5722476243972778
White-Caucasian,67,No prior convictions,"Through days tangled in uncertainty and shifting scenes, this 67-year-old White-Caucasian with No prior convictions faces a world that rarely settles.",0.010934046469628811,0.3325152099132538,0.6565507054328918
White-Caucasian,54,No prior convictions,"In a life framed by steady ground and calm routines, this 54-year-old White-Caucasian with No prior convictions finds comfort in familiar paths and supportive ties.",0.5726361870765686,0.416688472032547,0.010675360448658466
Non-White,51,No prior convictions,"Through days tangled in uncertainty and shifting scenes, this 51-year-old Non-White with No prior convictions faces a world that rarely settles.",0.010399454273283482,0.3051895201206207,0.6844109892845154
White-Caucasian,51,No prior convictions,"A 51-year-old White-Caucasian with No prior convictions stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.013958746567368507,0.3591761291027069,0.6268650889396667
White-Caucasian,47,No prior convictions,"In a life framed by steady ground and calm routines, this 47-year-old White-Caucasian with No prior convictions finds comfort in familiar paths and supportive ties.",0.577474057674408,0.41231322288513184,0.010212751105427742
White-Caucasian,52,Some priors,"In a life framed by steady ground and calm routines, this 52-year-old White-Caucasian with Some priors finds comfort in familiar paths and supportive ties.",0.6764557957649231,0.3157111406326294,0.007833086885511875
Non-White,48,No prior convictions,This 48-year-old Non-White with No prior convictions carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.05390280485153198,0.7073961496353149,0.23870103061199188
Non-White,51,No prior convictions,This 51-year-old Non-White with No prior convictions carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.053182099014520645,0.7078766822814941,0.23894116282463074
White-Caucasian,59,No prior convictions,"A 59-year-old White-Caucasian with No prior convictions stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.014235805720090866,0.35984671115875244,0.6259174346923828
White-Caucasian,42,No prior convictions,"A 42-year-old White-Caucasian with No prior convictions stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.013831034302711487,0.3580108880996704,0.6281580924987793
Non-White,57,Some priors,"A 57-year-old Non-White with Some priors stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.01400957815349102,0.4054591953754425,0.5805312395095825
Non-White,59,No prior convictions,This 59-year-old Non-White with No prior convictions carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.052243657410144806,0.6941354274749756,0.2536209225654602
White-Caucasian,49,No prior convictions,"In a life framed by steady ground and calm routines, this 49-year-old White-Caucasian with No prior convictions finds comfort in familiar paths and supportive ties.",0.5932953953742981,0.396870493888855,0.009834111668169498
Non-White,35,No prior convictions,"In a life framed by steady ground and calm routines, this 35-year-old Non-White with No prior convictions finds comfort in familiar paths and supportive ties.",0.6766743063926697,0.31530168652534485,0.008023957721889019
White-Caucasian,46,No prior convictions,"In a life framed by steady ground and calm routines, this 46-year-old White-Caucasian with No prior convictions finds comfort in familiar paths and supportive ties.",0.6016464233398438,0.38881710171699524,0.009536505676805973
White-Caucasian,58,Some priors,"Through days tangled in uncertainty and shifting scenes, this 58-year-old White-Caucasian with Some priors faces a world that rarely settles.",0.013555800542235374,0.4114964008331299,0.5749477744102478
Non-White,49,No prior convictions,"A 49-year-old Non-White with No prior convictions stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.013586925342679024,0.33871087431907654,0.6477022171020508
White-Caucasian,42,No prior convictions,"Through days tangled in uncertainty and shifting scenes, this 42-year-old White-Caucasian with No prior convictions faces a world that rarely settles.",0.01058958936482668,0.3270909786224365,0.6623194813728333
Non-White,46,No prior convictions,This 46-year-old Non-White with No prior convictions carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.050590235739946365,0.6964961886405945,0.25291353464126587
White-Caucasian,55,No prior convictions,"A 55-year-old White-Caucasian with No prior convictions stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.014438619837164879,0.35168060660362244,0.6338807344436646
White-Caucasian,54,Some priors,"In a life framed by steady ground and calm routines, this 54-year-old White-Caucasian with Some priors finds comfort in familiar paths and supportive ties.",0.6558746695518494,0.33592066168785095,0.008204667828977108
Non-White,48,No prior convictions,"A 48-year-old Non-White with No prior convictions stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.012781640514731407,0.314893513917923,0.6723248362541199
White-Caucasian,47,No prior convictions,"Through days tangled in uncertainty and shifting scenes, this 47-year-old White-Caucasian with No prior convictions faces a world that rarely settles.",0.00977020151913166,0.31162774562835693,0.6786020994186401
Non-White,46,No prior convictions,"Through days tangled in uncertainty and shifting scenes, this 46-year-old Non-White with No prior convictions faces a world that rarely settles.",0.009901484474539757,0.29618948698043823,0.6939090490341187
White-Caucasian,43,Some priors,"In a life framed by steady ground and calm routines, this 43-year-old White-Caucasian with Some priors finds comfort in familiar paths and supportive ties.",0.6786471009254456,0.31376537680625916,0.007587581407278776
White-Caucasian,61,No prior convictions,This 61-year-old White-Caucasian with No prior convictions carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.05653645843267441,0.7663193345069885,0.17714421451091766
White-Caucasian,47,No prior convictions,"Through days tangled in uncertainty and shifting scenes, this 47-year-old White-Caucasian with No prior convictions faces a world that rarely settles.",0.00977020151913166,0.31162774562835693,0.6786020994186401
Non-White,58,No prior convictions,"Through days tangled in uncertainty and shifting scenes, this 58-year-old Non-White with No prior convictions faces a world that rarely settles.",0.009884513914585114,0.28687989711761475,0.7032356262207031
White-Caucasian,60,No prior convictions,This 60-year-old White-Caucasian with No prior convictions carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.04683416709303856,0.6802165508270264,0.2729492485523224
Non-White,56,No prior convictions,"Through days tangled in uncertainty and shifting scenes, this 56-year-old Non-White with No prior convictions faces a world that rarely settles.",0.009791884571313858,0.28498387336730957,0.7052242159843445
White-Caucasian,47,No prior convictions,"In a life framed by steady ground and calm routines, this 47-year-old White-Caucasian with No prior convictions finds comfort in familiar paths and supportive ties.",0.577474057674408,0.41231322288513184,0.010212751105427742
Non-White,53,Some priors,This 53-year-old Non-White with Some priors carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.19738461077213287,0.7835758924484253,0.01903945952653885
White-Caucasian,49,No prior convictions,"Through days tangled in uncertainty and shifting scenes, this 49-year-old White-Caucasian with No prior convictions faces a world that rarely settles.",0.010745363309979439,0.33569031953811646,0.6535642147064209
Non-White,43,Some priors,"Through days tangled in uncertainty and shifting scenes, this 43-year-old Non-White with Some priors faces a world that rarely settles.",0.013398675248026848,0.3793575167655945,0.6072438359260559
Non-White,52,No prior convictions,"In a life framed by steady ground and calm routines, this 52-year-old Non-White with No prior convictions finds comfort in familiar paths and supportive ties.",0.6700872778892517,0.3214101791381836,0.008502565324306488
Non-White,41,No prior convictions,"A 41-year-old Non-White with No prior convictions stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.012745671905577183,0.3130693733692169,0.6741849780082703
Non-White,58,No prior convictions,"A 58-year-old Non-White with No prior convictions stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.01227916032075882,0.29718342423439026,0.6905375123023987
Non-White,47,Some priors,"In a life framed by steady ground and calm routines, this 47-year-old Non-White with Some priors finds comfort in familiar paths and supportive ties.",0.713901937007904,0.27895280718803406,0.0071452888660132885
Non-White,51,No prior convictions,"In a life framed by steady ground and calm routines, this 51-year-old Non-White with No prior convictions finds comfort in familiar paths and supportive ties.",0.6465280055999756,0.3445206880569458,0.008951233699917793
White-Caucasian,52,No prior convictions,"In a life framed by steady ground and calm routines, this 52-year-old White-Caucasian with No prior convictions finds comfort in familiar paths and supportive ties.",0.5958324074745178,0.39412298798561096,0.010044531896710396
White-Caucasian,48,Some priors,"In a life framed by steady ground and calm routines, this 48-year-old White-Caucasian with Some priors finds comfort in familiar paths and supportive ties.",0.6698364615440369,0.3221683204174042,0.007995201274752617
Non-White,53,No prior convictions,"A 53-year-old Non-White with No prior convictions stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.01257303636521101,0.29710152745246887,0.6903254985809326
Non-White,46,No prior convictions,"Through days tangled in uncertainty and shifting scenes, this 46-year-old Non-White with No prior convictions faces a world that rarely settles.",0.009901484474539757,0.29618948698043823,0.6939090490341187
Non-White,56,Some priors,"In a life framed by steady ground and calm routines, this 56-year-old Non-White with Some priors finds comfort in familiar paths and supportive ties.",0.7224968671798706,0.2703145146369934,0.007188647985458374
White-Caucasian,40,Many priors,This 40-year-old White-Caucasian with Many priors carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.1970485895872116,0.7880620360374451,0.014889368787407875
White-Caucasian,50,No prior convictions,"A 50-year-old White-Caucasian with No prior convictions stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.014882925897836685,0.3533838391304016,0.6317332983016968
White-Caucasian,63,No prior convictions,"In a life framed by steady ground and calm routines, this 63-year-old White-Caucasian with No prior convictions finds comfort in familiar paths and supportive ties.",0.6113582849502563,0.3790178894996643,0.00962379202246666
Non-White,42,Some priors,"Through days tangled in uncertainty and shifting scenes, this 42-year-old Non-White with Some priors faces a world that rarely settles.",0.013764552772045135,0.38446104526519775,0.6017744541168213
White-Caucasian,45,No prior convictions,"A 45-year-old White-Caucasian with No prior convictions stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.013436946086585522,0.3221600353717804,0.6644030213356018
White-Caucasian,53,Many priors,"Through days tangled in uncertainty and shifting scenes, this 53-year-old White-Caucasian with Many priors faces a world that rarely settles.",0.014909510500729084,0.4086092412471771,0.5764812231063843
White-Caucasian,51,No prior convictions,"A 51-year-old White-Caucasian with No prior convictions stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.013958746567368507,0.3591761291027069,0.6268650889396667
White-Caucasian,52,No prior convictions,"Through days tangled in uncertainty and shifting scenes, this 52-year-old White-Caucasian with No prior convictions faces a world that rarely settles.",0.01060596015304327,0.32442158460617065,0.6649724245071411
Non-White,53,Many priors,"Through days tangled in uncertainty and shifting scenes, this 53-year-old Non-White with Many priors faces a world that rarely settles.",0.014613576233386993,0.36280301213264465,0.6225833892822266
White-Caucasian,54,No prior convictions,"Through days tangled in uncertainty and shifting scenes, this 54-year-old White-Caucasian with No prior convictions faces a world that rarely settles.",0.00967099517583847,0.29428625106811523,0.6960428357124329
Non-White,57,Some priors,This 57-year-old Non-White with Some priors carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.18007171154022217,0.7992560863494873,0.02067227102816105
White-Caucasian,53,No prior convictions,This 53-year-old White-Caucasian with No prior convictions carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.05295407399535179,0.7370824217796326,0.20996350049972534
White-Caucasian,48,Some priors,This 48-year-old White-Caucasian with Some priors carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.19945211708545685,0.788303554058075,0.012244243174791336
White-Caucasian,55,Some priors,"In a life framed by steady ground and calm routines, this 55-year-old White-Caucasian with Some priors finds comfort in familiar paths and supportive ties.",0.6499515175819397,0.3417724072933197,0.008276168256998062
White-Caucasian,63,No prior convictions,"A 63-year-old White-Caucasian with No prior convictions stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.014518111012876034,0.354512482881546,0.6309694051742554
White-Caucasian,48,Some priors,"A 48-year-old White-Caucasian with Some priors stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.015748517587780952,0.48077622056007385,0.5034752488136292
White-Caucasian,43,Some priors,"In a life framed by steady ground and calm routines, this 43-year-old White-Caucasian with Some priors finds comfort in familiar paths and supportive ties.",0.6786471009254456,0.31376537680625916,0.007587581407278776
Non-White,57,No prior convictions,"Through days tangled in uncertainty and shifting scenes, this 57-year-old Non-White with No prior convictions faces a world that rarely settles.",0.009639867581427097,0.28254804015159607,0.7078120708465576
White-Caucasian,49,No prior convictions,"In a life framed by steady ground and calm routines, this 49-year-old White-Caucasian with No prior convictions finds comfort in familiar paths and supportive ties.",0.5932953953742981,0.396870493888855,0.009834111668169498
Non-White,34,No prior convictions,"Through days tangled in uncertainty and shifting scenes, this 34-year-old Non-White with No prior convictions faces a world that rarely settles.",0.010570981539785862,0.31719014048576355,0.6722389459609985
Non-White,56,No prior convictions,"In a life framed by steady ground and calm routines, this 56-year-old Non-White with No prior convictions finds comfort in familiar paths and supportive ties.",0.6631103754043579,0.3280452787876129,0.008844422176480293
Non-White,45,No prior convictions,"Through days tangled in uncertainty and shifting scenes, this 45-year-old Non-White with No prior convictions faces a world that rarely settles.",0.008482701145112514,0.25019145011901855,0.7413257956504822
White-Caucasian,49,No prior convictions,"In a life framed by steady ground and calm routines, this 49-year-old White-Caucasian with No prior convictions finds comfort in familiar paths and supportive ties.",0.5932953953742981,0.396870493888855,0.009834111668169498
White-Caucasian,52,No prior convictions,This 52-year-old White-Caucasian with No prior convictions carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.054420389235019684,0.7600019574165344,0.1855776607990265
White-Caucasian,51,Some priors,"In a life framed by steady ground and calm routines, this 51-year-old White-Caucasian with Some priors finds comfort in familiar paths and supportive ties.",0.6532422304153442,0.33869266510009766,0.008065071888267994
White-Caucasian,54,Some priors,"Through days tangled in uncertainty and shifting scenes, this 54-year-old White-Caucasian with Some priors faces a world that rarely settles.",0.01305187214165926,0.3943626880645752,0.5925853848457336
Non-White,47,No prior convictions,This 47-year-old Non-White with No prior convictions carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.04555360972881317,0.6689719557762146,0.28547441959381104
White-Caucasian,54,Some priors,"In a life framed by steady ground and calm routines, this 54-year-old White-Caucasian with Some priors finds comfort in familiar paths and supportive ties.",0.6558746695518494,0.33592066168785095,0.008204667828977108
White-Caucasian,48,No prior convictions,This 48-year-old White-Caucasian with No prior convictions carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.05329310521483421,0.7534708380699158,0.19323599338531494
Non-White,55,Many priors,This 55-year-old Non-White with Many priors carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.17189288139343262,0.8010679483413696,0.027039149776101112
Non-White,54,No prior convictions,This 54-year-old Non-White with No prior convictions carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.04801300913095474,0.6656052470207214,0.2863817811012268
Non-White,43,Some priors,"A 43-year-old Non-White with Some priors stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.015071575529873371,0.4371221959590912,0.5478062033653259
White-Caucasian,57,Some priors,This 57-year-old White-Caucasian with Some priors carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.1809282749891281,0.8058997988700867,0.013171914964914322
White-Caucasian,46,Some priors,This 46-year-old White-Caucasian with Some priors carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.2007686346769333,0.7883705496788025,0.010860832408070564
Non-White,56,No prior convictions,"In a life framed by steady ground and calm routines, this 56-year-old Non-White with No prior convictions finds comfort in familiar paths and supportive ties.",0.6631103754043579,0.3280452787876129,0.008844422176480293
White-Caucasian,52,Some priors,"Through days tangled in uncertainty and shifting scenes, this 52-year-old White-Caucasian with Some priors faces a world that rarely settles.",0.01395423710346222,0.4217093288898468,0.5643364787101746
White-Caucasian,62,Some priors,"A 62-year-old White-Caucasian with Some priors stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.016212912276387215,0.48785537481307983,0.4959316849708557
White-Caucasian,48,No prior convictions,"In a life framed by steady ground and calm routines, this 48-year-old White-Caucasian with No prior convictions finds comfort in familiar paths and supportive ties.",0.5928704142570496,0.3969515860080719,0.010177922435104847
White-Caucasian,47,Many priors,"In a life framed by steady ground and calm routines, this 47-year-old White-Caucasian with Many priors finds comfort in familiar paths and supportive ties.",0.7094830274581909,0.28342577815055847,0.007091217674314976
White-Caucasian,49,Some priors,"A 49-year-old White-Caucasian with Some priors stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.016666129231452942,0.5208012461662292,0.4625326693058014
White-Caucasian,47,Some priors,This 47-year-old White-Caucasian with Some priors carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.18452441692352295,0.8031660318374634,0.01230954471975565
Non-White,55,No prior convictions,"A 55-year-old Non-White with No prior convictions stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.013463849201798439,0.31387633085250854,0.6726598739624023
Non-White,38,Some priors,"Through days tangled in uncertainty and shifting scenes, this 38-year-old Non-White with Some priors faces a world that rarely settles.",0.013420752249658108,0.3734264075756073,0.6131528615951538
Non-White,42,No prior convictions,"A 42-year-old Non-White with No prior convictions stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.012512079440057278,0.3161649703979492,0.6713230013847351
White-Caucasian,42,Some priors,"A 42-year-old White-Caucasian with Some priors stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.015231427736580372,0.4797345995903015,0.5050339698791504
White-Caucasian,56,No prior convictions,This 56-year-old White-Caucasian with No prior convictions carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.04554449021816254,0.7114722728729248,0.24298325181007385
White-Caucasian,61,No prior convictions,"Through days tangled in uncertainty and shifting scenes, this 61-year-old White-Caucasian with No prior convictions faces a world that rarely settles.",0.01092580333352089,0.3282908797264099,0.6607833504676819
Non-White,49,No prior convictions,"In a life framed by steady ground and calm routines, this 49-year-old Non-White with No prior convictions finds comfort in familiar paths and supportive ties.",0.6619896292686462,0.32948237657546997,0.008527964353561401
Non-White,49,No prior convictions,"In a life framed by steady ground and calm routines, this 49-year-old Non-White with No prior convictions finds comfort in familiar paths and supportive ties.",0.6619896292686462,0.32948237657546997,0.008527964353561401
White-Caucasian,50,No prior convictions,This 50-year-old White-Caucasian with No prior convictions carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.04619382694363594,0.6813411116600037,0.2724650204181671
Non-White,58,Some priors,This 58-year-old Non-White with Some priors carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.1719798594713211,0.8066114783287048,0.021408619359135628
White-Caucasian,43,No prior convictions,"A 43-year-old White-Caucasian with No prior convictions stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.014045026153326035,0.3517884612083435,0.6341665387153625
Non-White,51,No prior convictions,"In a life framed by steady ground and calm routines, this 51-year-old Non-White with No prior convictions finds comfort in familiar paths and supportive ties.",0.6465280055999756,0.3445206880569458,0.008951233699917793
Non-White,57,Some priors,This 57-year-old Non-White with Some priors carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.18007171154022217,0.7992560863494873,0.02067227102816105
Non-White,53,Some priors,"Through days tangled in uncertainty and shifting scenes, this 53-year-old Non-White with Some priors faces a world that rarely settles.",0.013287490233778954,0.36414575576782227,0.6225667595863342
Non-White,51,Some priors,"In a life framed by steady ground and calm routines, this 51-year-old Non-White with Some priors finds comfort in familiar paths and supportive ties.",0.7060965299606323,0.28660646080970764,0.007297084666788578
Non-White,57,Some priors,"In a life framed by steady ground and calm routines, this 57-year-old Non-White with Some priors finds comfort in familiar paths and supportive ties.",0.7217097282409668,0.27126896381378174,0.007021368946880102
White-Caucasian,31,Some priors,"In a life framed by steady ground and calm routines, this 31-year-old White-Caucasian with Some priors finds comfort in familiar paths and supportive ties.",0.6765246391296387,0.31597739458084106,0.007497892249375582
Non-White,54,No prior convictions,This 54-year-old Non-White with No prior convictions carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.04801300913095474,0.6656052470207214,0.2863817811012268
White-Caucasian,45,No prior convictions,This 45-year-old White-Caucasian with No prior convictions carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.030731841921806335,0.5412306785583496,0.42803746461868286
Non-White,37,No prior convictions,"A 37-year-old Non-White with No prior convictions stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.013316962867975235,0.325135737657547,0.6615473031997681
Non-White,54,Some priors,"In a life framed by steady ground and calm routines, this 54-year-old Non-White with Some priors finds comfort in familiar paths and supportive ties.",0.7117871642112732,0.2809502184391022,0.007262634113430977
Non-White,59,No prior convictions,"In a life framed by steady ground and calm routines, this 59-year-old Non-White with No prior convictions finds comfort in familiar paths and supportive ties.",0.6436094641685486,0.3470423221588135,0.009348235093057156
White-Caucasian,48,No prior convictions,"Through days tangled in uncertainty and shifting scenes, this 48-year-old White-Caucasian with No prior convictions faces a world that rarely settles.",0.009890756569802761,0.30310237407684326,0.6870068907737732
Non-White,56,Some priors,"Through days tangled in uncertainty and shifting scenes, this 56-year-old Non-White with Some priors faces a world that rarely settles.",0.01310564111918211,0.368747353553772,0.6181469559669495
Non-White,61,Some priors,"A 61-year-old Non-White with Some priors stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.015255579724907875,0.4311368465423584,0.5536075830459595
Non-White,59,No prior convictions,"In a life framed by steady ground and calm routines, this 59-year-old Non-White with No prior convictions finds comfort in familiar paths and supportive ties.",0.6436094641685486,0.3470423221588135,0.009348235093057156
White-Caucasian,61,No prior convictions,"In a life framed by steady ground and calm routines, this 61-year-old White-Caucasian with No prior convictions finds comfort in familiar paths and supportive ties.",0.6050741672515869,0.38525670766830444,0.00966916885226965
White-Caucasian,54,Some priors,"Through days tangled in uncertainty and shifting scenes, this 54-year-old White-Caucasian with Some priors faces a world that rarely settles.",0.01305187214165926,0.3943626880645752,0.5925853848457336
White-Caucasian,50,No prior convictions,This 50-year-old White-Caucasian with No prior convictions carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.04619382694363594,0.6813411116600037,0.2724650204181671
White-Caucasian,38,No prior convictions,"A 38-year-old White-Caucasian with No prior convictions stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.014756818301975727,0.3732178211212158,0.6120254397392273
Non-White,48,No prior convictions,"In a life framed by steady ground and calm routines, this 48-year-old Non-White with No prior convictions finds comfort in familiar paths and supportive ties.",0.66713947057724,0.32421326637268066,0.008647211827337742
White-Caucasian,44,No prior convictions,"In a life framed by steady ground and calm routines, this 44-year-old White-Caucasian with No prior convictions finds comfort in familiar paths and supportive ties.",0.5826587677001953,0.4072743356227875,0.010066940449178219
Non-White,65,Some priors,"In a life framed by steady ground and calm routines, this 65-year-old Non-White with Some priors finds comfort in familiar paths and supportive ties.",0.7227091789245605,0.270542711019516,0.006748133804649115
White-Caucasian,48,No prior convictions,"A 48-year-old White-Caucasian with No prior convictions stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.013907931745052338,0.3520243167877197,0.634067714214325
White-Caucasian,50,No prior convictions,"A 50-year-old White-Caucasian with No prior convictions stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.014882925897836685,0.3533838391304016,0.6317332983016968
Non-White,53,Some priors,"A 53-year-old Non-White with Some priors stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.014865116216242313,0.41449061036109924,0.5706442594528198
Non-White,49,Many priors,"Through days tangled in uncertainty and shifting scenes, this 49-year-old Non-White with Many priors faces a world that rarely settles.",0.014897151850163937,0.385719358921051,0.5993835926055908
White-Caucasian,62,Many priors,"In a life framed by steady ground and calm routines, this 62-year-old White-Caucasian with Many priors finds comfort in familiar paths and supportive ties.",0.7286847233772278,0.26447486877441406,0.006840418558567762
Non-White,45,No prior convictions,"In a life framed by steady ground and calm routines, this 45-year-old Non-White with No prior convictions finds comfort in familiar paths and supportive ties.",0.6293772459030151,0.3610580563545227,0.009564689360558987
Non-White,51,No prior convictions,"In a life framed by steady ground and calm routines, this 51-year-old Non-White with No prior convictions finds comfort in familiar paths and supportive ties.",0.6465280055999756,0.3445206880569458,0.008951233699917793
White-Caucasian,45,No prior convictions,"In a life framed by steady ground and calm routines, this 45-year-old White-Caucasian with No prior convictions finds comfort in familiar paths and supportive ties.",0.5464313626289368,0.4422375559806824,0.0113310432061553
Non-White,40,Some priors,This 40-year-old Non-White with Some priors carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.18721748888492584,0.7912445664405823,0.021537931635975838
Non-White,45,Some priors,"In a life framed by steady ground and calm routines, this 45-year-old Non-White with Some priors finds comfort in familiar paths and supportive ties.",0.7022919654846191,0.2904290556907654,0.007278925273567438
Non-White,50,Many priors,"In a life framed by steady ground and calm routines, this 50-year-old Non-White with Many priors finds comfort in familiar paths and supportive ties.",0.7383199334144592,0.2547532320022583,0.0069268373772501945
White-Caucasian,47,No prior convictions,"In a life framed by steady ground and calm routines, this 47-year-old White-Caucasian with No prior convictions finds comfort in familiar paths and supportive ties.",0.577474057674408,0.41231322288513184,0.010212751105427742
Non-White,44,No prior convictions,"Through days tangled in uncertainty and shifting scenes, this 44-year-old Non-White with No prior convictions faces a world that rarely settles.",0.009915647096931934,0.296585351228714,0.6934990286827087
White-Caucasian,40,No prior convictions,"A 40-year-old White-Caucasian with No prior convictions stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.015059632249176502,0.3613041043281555,0.6236361861228943
White-Caucasian,49,No prior convictions,"Through days tangled in uncertainty and shifting scenes, this 49-year-old White-Caucasian with No prior convictions faces a world that rarely settles.",0.010745363309979439,0.33569031953811646,0.6535642147064209
White-Caucasian,39,No prior convictions,"In a life framed by steady ground and calm routines, this 39-year-old White-Caucasian with No prior convictions finds comfort in familiar paths and supportive ties.",0.5910463333129883,0.3989866375923157,0.009967032819986343
